ID,Size,Predicted,Actual
0,4,0.019362,NO
1,1,0.002720,NO
2,2,0.004661,NO
3,4,0.006268,NO
4,13,0.280245,NO
5,69,1.000000,NO
6,9,0.100229,NO
7,50,1.000000,NO
8,2,0.003119,NO
9,88,1.000000,NO
10,2,0.999640,NO
11,1,0.012049,NO
12,3,0.005158,NO
13,1,0.002929,NO
14,1,0.002720,NO
15,1,0.002720,NO
16,50,1.000000,NO
17,1,0.002720,NO
18,8,0.087796,NO
19,113,1.000000,NO
20,2,0.005017,NO
21,8,0.019777,NO
22,26,1.000000,NO
23,1,0.002720,NO
24,15,0.869859,NO
25,11,0.052332,NO
26,8,0.019777,NO
27,108,1.000000,NO
28,2,0.002897,NO
29,17,0.996403,NO
30,3,0.336433,NO
31,1,0.002720,NO
32,1,0.002720,NO
33,1,0.002720,NO
34,1,0.009146,YES
35,22,1.000000,NO
36,4,1.000000,NO
37,18,0.999257,NO
38,3,0.013807,NO
39,49,1.000000,NO
40,1,0.002929,NO
41,4,0.006268,NO
42,27,1.000000,YES
43,23,0.999823,YES
44,11,1.000000,YES
45,12,0.993181,NO
46,12,0.433513,NO
47,5,0.007582,YES
48,7,0.554683,NO
49,15,0.997225,YES
50,9,0.999399,YES
51,1,0.002720,NO
52,15,1.000000,YES
53,12,1.000000,NO
54,3,0.710321,NO
55,7,0.473885,NO
56,3,0.058372,NO
57,5,0.998524,NO
58,3,0.005864,YES
59,4,0.983223,NO
60,1,0.002720,NO
61,2,0.004661,NO
62,15,1.000000,YES
63,1,0.002720,NO
64,1,0.002720,NO
65,1,0.119632,NO
66,11,1.000000,NO
67,1,0.002929,NO
68,1,0.002720,NO
69,25,1.000000,NO
70,0,0.002688,NO
71,0,0.018227,NO
72,0,0.002893,NO
73,0,0.002716,NO
74,0,0.002716,NO
75,0,0.002716,NO
76,0,0.770792,NO
77,7,0.007470,NO
78,7,0.006941,NO
79,12,0.098718,NO
80,16,0.914891,NO
81,8,0.044219,NO
82,6,0.009949,NO
83,2,0.004661,NO
84,2,0.003606,NO
85,2,0.004661,NO
86,2,0.003606,YES
87,13,0.410837,NO
88,29,1.000000,NO
89,9,0.015781,NO
90,1,0.002929,NO
91,1,0.004202,NO
92,10,0.039051,NO
93,4,0.008981,NO
94,3,0.003207,YES
95,29,0.999999,YES
96,5,0.007582,NO
97,1,0.002720,NO
98,18,0.937395,NO
