ID,Size,Predicted,Actual
0,4,0.000515,NO
1,1,0.000148,NO
2,2,0.000291,NO
3,4,0.000340,NO
4,13,0.002423,NO
5,69,1.000000,NO
6,9,0.001240,NO
7,50,1.000000,NO
8,2,0.000153,NO
9,88,1.000000,NO
10,2,0.693130,NO
11,1,0.000198,NO
12,3,0.000307,NO
13,1,0.000150,NO
14,1,0.000148,NO
15,1,0.000148,NO
16,50,1.000000,NO
17,1,0.000148,NO
18,8,0.000795,NO
19,117,1.000000,NO
20,2,0.000295,NO
21,8,0.000692,NO
22,26,0.999749,NO
23,1,0.000148,NO
24,15,0.052805,NO
25,11,0.003056,NO
26,8,0.001655,NO
27,108,1.000000,NO
28,2,0.000151,NO
29,17,0.546583,NO
30,3,0.001206,NO
31,1,0.000148,NO
32,1,0.000148,NO
33,1,0.000148,NO
34,2,0.002534,YES
35,1,0.000104,NO
36,1,0.000105,NO
37,1,0.000364,NO
38,1,0.000103,NO
39,1,0.000103,NO
40,3,0.000112,NO
41,1,0.000103,NO
42,2,0.000186,NO
43,3,0.000196,NO
44,38,1.000000,NO
45,4,0.025054,NO
46,18,0.889177,NO
47,3,0.000308,NO
48,52,1.000000,NO
49,1,0.000104,NO
50,7,0.053222,YES
51,1,0.000148,NO
52,1,0.000344,NO
53,4,0.000236,NO
54,1,0.000148,NO
55,36,1.000000,NO
56,32,1.000000,NO
57,23,1.000000,YES
58,14,0.003085,NO
59,0,0.000152,NO
60,1,0.000150,NO
61,1,0.000148,NO
62,2,0.000151,NO
63,12,0.008355,NO
64,12,0.004270,NO
65,4,0.001083,NO
66,22,0.837206,NO
67,2,0.001810,NO
68,26,0.995910,NO
69,1,0.000148,NO
70,10,0.014228,NO
71,1,0.000148,NO
72,10,0.001334,NO
73,20,1.000000,NO
74,12,0.015850,NO
75,3,0.000446,NO
76,6,0.001758,NO
77,7,0.001633,NO
78,9,0.014271,NO
79,15,0.005061,NO
80,3,0.018291,NO
81,1,0.000148,NO
82,2,0.000291,NO
83,27,0.999983,NO
84,10,0.007830,NO
85,17,0.022949,NO
86,15,0.381611,NO
87,1,0.000148,NO
88,1,0.000148,NO
89,1,0.000489,NO
90,11,0.115211,NO
91,1,0.000150,NO
92,1,0.000148,NO
93,28,0.999999,NO
94,0,0.000150,NO
95,0,0.000605,NO
96,0,0.000154,NO
97,0,0.000498,NO
98,0,0.000498,NO
99,0,0.000498,NO
100,0,0.096017,NO
101,14,0.019855,NO
102,7,0.000750,NO
103,12,0.941831,NO
104,12,0.002655,NO
105,16,0.044015,NO
106,8,0.000664,NO
107,6,0.000445,NO
108,2,0.000291,NO
109,2,0.000160,NO
110,3,0.000677,NO
111,1,0.000364,NO
112,13,0.008167,NO
113,29,0.999689,NO
114,9,0.000471,NO
115,1,0.000150,NO
116,1,0.000168,NO
117,10,0.001391,NO
118,4,0.000380,NO
119,2,0.000353,NO
120,28,0.972388,YES
121,5,0.000380,NO
122,1,0.000148,NO
123,18,0.106641,NO
124,1,0.000148,NO
125,1,0.000148,NO
126,9,0.000869,NO
127,42,1.000000,NO
128,11,0.021966,NO
129,12,0.002349,NO
130,3,0.000159,NO
131,22,0.945759,NO
132,10,0.068621,NO
133,14,0.389249,NO
134,4,0.000246,NO
135,11,0.002927,NO
136,10,0.002780,NO
137,6,0.028733,NO
138,1,0.000150,NO
139,2,0.001027,NO
140,0,0.000352,NO
141,0,0.000170,NO
142,1,0.000148,NO
143,2,0.000197,NO
144,12,0.002621,NO
145,2,0.000295,NO
146,0,0.000152,NO
147,0,0.000150,NO
148,0,0.000150,NO
149,18,0.386573,YES
150,15,0.019970,NO
151,10,0.394666,NO
152,19,0.420185,NO
153,1,0.000104,NO
154,17,0.231666,NO
155,2,0.000291,NO
156,12,0.053394,NO
157,34,1.000000,YES
158,13,0.008397,NO
159,5,0.000448,NO
160,5,0.001106,NO
161,37,1.000000,NO
162,11,0.999531,NO
163,1,0.000148,NO
164,1,0.000148,NO
165,26,0.978917,NO
166,22,0.933091,NO
167,9,0.000379,NO
168,2,0.000105,NO
169,8,0.000455,NO
170,4,0.000233,NO
171,5,0.001091,NO
172,1,0.000319,NO
173,9,0.000771,NO
174,4,0.000236,NO
175,16,0.071203,NO
176,30,0.999999,NO
177,2,0.000151,NO
178,1,0.000148,NO
179,1,0.000148,NO
180,6,0.223129,NO
181,1,0.000148,NO
182,5,0.000380,NO
183,13,0.031515,NO
184,5,0.003600,NO
185,5,0.000264,NO
186,17,0.831996,NO
187,16,0.022888,NO
188,2,0.000205,NO
189,13,0.093394,NO
190,46,1.000000,NO
191,21,1.000000,NO
192,27,0.967506,NO
193,2,0.000153,NO
194,41,1.000000,NO
195,0,0.000152,NO
196,0,0.000152,NO
197,0,0.000118,NO
198,1,0.000344,NO
199,21,0.009424,NO
200,6,0.000323,NO
201,5,0.000261,NO
202,6,0.000445,NO
203,21,0.998565,NO
204,1,0.000576,NO
205,8,0.017789,NO
206,23,0.986885,YES
207,8,0.000692,NO
208,4,0.000335,NO
209,2,0.000295,NO
210,19,0.015446,NO
211,7,0.000395,NO
212,4,0.000236,NO
213,1,0.000104,NO
214,3,0.000213,NO
215,1,0.000103,NO
216,3,0.000111,NO
217,17,0.913325,NO
218,5,0.000576,NO
219,0,0.000159,NO
220,0,0.000152,NO
221,8,0.000671,NO
222,7,0.000583,NO
223,1,0.000148,NO
224,6,0.000471,NO
225,1,0.000104,NO
226,1,0.000104,NO
227,1,0.000156,NO
228,1,0.000150,NO
229,1,0.000150,NO
230,13,0.001816,NO
231,10,0.002061,NO
