ID,Size,Predicted,Actual
0,42,1.000000,YES
1,1,0.008198,YES
2,44,1.000000,YES
3,9,0.906734,YES
4,34,1.000000,YES
5,6,0.026860,YES
6,88,1.000000,YES
7,3,0.009734,YES
8,4,0.018540,YES
9,16,0.816159,YES
10,3,0.009118,YES
11,13,0.997153,YES
12,7,0.064664,YES
13,8,0.076107,YES
14,19,0.983757,YES
15,4,0.048828,YES
16,1,0.015478,YES
17,4,0.017017,YES
18,3,0.009734,YES
19,11,0.046084,YES
20,1,0.008198,YES
21,57,1.000000,YES
22,13,1.000000,YES
23,18,1.000000,YES
24,2,0.147325,YES
25,3,0.009118,YES
26,11,0.661346,YES
27,36,1.000000,YES
28,3,0.009734,YES
29,1,0.008198,YES
30,13,0.854450,YES
31,3,0.009118,YES
32,41,1.000000,YES
33,1,1.000000,YES
34,16,0.979244,YES
35,3,0.030065,YES
36,1,0.008198,YES
37,51,1.000000,YES
38,15,0.444056,YES
39,12,0.096168,YES
40,2,0.013459,YES
41,21,0.829407,YES
42,2,0.016554,YES
43,12,0.684261,YES
44,1,0.008198,YES
45,17,1.000000,YES
46,7,0.030331,YES
47,2,0.009902,YES
48,5,0.019420,YES
49,10,0.136418,YES
50,1,0.008753,YES
51,21,0.999954,YES
52,24,0.999914,YES
53,18,0.999976,YES
54,29,0.999999,YES
55,3,0.009734,YES
56,33,1.000000,YES
57,10,0.092679,YES
58,6,0.026860,YES
59,47,1.000000,YES
60,17,0.663947,YES
61,7,0.144744,YES
62,6,0.012709,YES
63,15,0.816944,YES
64,2,0.015191,YES
65,10,0.754389,YES
66,1,0.008198,YES
67,6,0.013565,YES
68,5,0.039421,YES
69,14,0.434903,YES
70,0,0.000601,YES
71,26,0.999999,YES
72,27,0.999997,YES
73,1,0.000644,NO
74,0,0.001099,NO
75,1,0.000784,NO
76,1,0.000603,NO
77,31,1.000000,NO
78,7,0.009167,NO
79,1,0.001719,NO
80,14,0.329014,NO
81,0,0.006345,NO
82,15,0.138648,NO
83,9,0.013153,NO
84,13,0.159735,NO
85,0,0.011179,NO
86,6,0.002476,NO
87,26,1.000000,NO
88,3,0.002229,NO
89,1,0.001836,NO
90,1,0.009543,NO
91,13,0.084623,NO
92,0,0.001994,NO
93,8,0.018304,NO
94,4,0.001487,NO
95,1,0.004380,NO
96,1,0.000603,NO
97,1,0.004101,NO
98,1,0.004101,NO
99,1,0.001719,NO
100,8,0.061872,NO
101,0,0.001994,NO
102,1,0.001836,NO
103,3,0.006647,NO
104,3,0.015251,NO
105,1,0.013721,NO
106,1,0.000644,NO
107,6,0.024432,NO
108,0,0.004083,NO
109,0,0.004361,NO
110,5,0.014777,NO
111,1,0.000644,NO
112,1,0.008198,NO
113,12,0.075615,NO
114,20,0.247373,NO
115,1,0.000603,NO
116,1,0.066644,NO
117,4,0.023284,NO
118,0,0.014581,NO
119,1,0.001719,NO
120,11,0.994383,NO
121,4,0.934303,NO
122,1,0.008198,NO
123,1,0.001719,NO
124,4,0.004001,NO
125,4,0.008551,NO
126,19,0.995918,NO
127,1,0.000603,NO
128,0,0.001735,NO
129,5,0.024860,NO
130,9,0.024956,NO
131,0,0.000642,NO
132,1,0.004101,NO
133,7,0.143513,NO
134,2,0.004546,NO
135,4,0.004272,NO
136,1,0.008198,NO
137,3,0.010387,NO
138,3,0.033492,NO
139,1,0.000603,NO
140,28,1.000000,NO
141,3,0.001068,NO
142,25,0.999996,NO
143,3,0.016276,NO
144,1,0.004380,NO
145,1,0.008753,NO
146,27,0.999990,NO
147,7,0.005558,NO
148,14,0.965946,NO
149,11,0.991493,NO
150,1,0.004101,NO
151,14,0.371221,NO
152,6,0.002230,NO
153,0,0.000609,NO
154,0,0.001711,NO
155,1,0.000703,NO
156,1,0.005322,NO
157,9,0.339190,NO
158,11,0.008907,NO
159,1,0.001719,NO
160,1,0.002003,NO
161,5,0.019434,NO
162,1,0.001719,NO
163,13,0.012043,NO
164,1,0.000644,NO
165,3,0.015251,NO
166,2,0.001063,NO
167,0,0.013662,NO
168,10,0.324688,NO
169,0,0.005299,NO
170,0,0.000700,NO
171,4,0.021236,NO
172,2,0.014234,NO
173,4,0.011130,NO
174,0,0.004141,NO
175,2,0.006359,NO
176,17,0.485999,NO
177,23,0.999832,NO
178,1,0.001836,NO
179,8,0.011553,NO
180,4,0.010060,NO
181,9,0.036526,NO
182,9,0.308290,NO
183,3,0.025749,NO
184,0,0.004757,NO
185,1,0.017754,NO
186,0,0.000734,NO
187,4,0.004987,NO
188,5,0.027596,NO
189,38,1.000000,NO
190,0,0.758417,NO
191,2,0.020899,NO
192,1,0.062651,NO
193,13,0.052444,NO
194,0,0.000642,NO
195,23,0.999996,NO
196,0,0.023267,NO
197,1,0.004101,NO
198,8,0.037375,NO
199,6,0.004856,NO
200,4,0.003364,NO
201,2,0.127896,NO
202,7,0.005558,NO
203,1,0.014644,NO
204,0,0.000601,NO
205,1,0.000644,NO
206,8,0.007409,NO
207,0,0.000700,NO
208,1,0.008198,NO
209,15,0.226656,NO
210,1,0.000603,NO
211,2,0.014234,NO
212,3,0.001913,NO
213,4,0.002750,NO
214,5,0.062010,NO
215,1,0.000892,NO
216,7,0.013350,NO
217,0,0.004757,NO
218,1,0.001836,NO
219,14,0.274733,NO
220,1,0.000603,NO
221,3,0.018727,NO
222,1,0.000644,NO
223,9,0.152545,NO
224,1,0.004858,NO
225,1,0.004380,NO
226,10,0.129686,NO
227,3,0.003038,NO
228,0,0.005837,NO
229,4,0.034224,NO
230,16,0.987324,NO
231,2,0.001905,NO
232,14,0.360159,NO
233,0,0.001711,NO
234,0,0.001828,NO
235,1,0.778303,NO
236,3,0.015251,NO
237,1,0.013730,NO
238,0,0.004083,NO
239,1,0.004380,NO
240,2,0.000730,NO
241,0,0.004083,NO
242,6,0.045748,NO
243,10,0.278214,NO
244,9,0.127054,NO
245,4,0.006864,NO
246,0,0.001410,NO
247,3,0.001140,NO
248,8,0.001555,NO
249,1,0.000603,NO
250,0,0.000601,NO
251,0,0.001711,NO
252,1,0.933547,NO
253,0,0.010580,NO
254,1,0.000603,NO
255,1,0.004380,NO
256,4,0.010461,NO
257,4,0.062653,NO
258,15,0.876463,NO
259,1,0.013721,NO
260,1,0.000603,NO
261,1,0.013721,NO
262,0,0.000700,NO
263,1,0.001836,NO
264,9,0.979338,NO
265,2,0.003337,NO
266,1,0.001719,NO
267,27,1.000000,NO
268,1,0.969414,NO
269,0,0.004083,NO
270,1,0.000603,NO
271,1,0.000644,NO
272,4,0.001542,NO
273,5,0.009771,NO
274,0,0.001735,NO
275,10,0.031071,NO
276,6,0.006824,NO
277,1,0.008198,NO
278,0,0.009502,NO
279,6,0.001173,NO
280,0,0.008715,NO
281,4,0.012089,NO
282,3,0.001913,NO
283,14,0.607985,NO
284,3,0.003038,NO
285,6,0.066460,NO
286,3,0.003540,NO
287,39,1.000000,NO
288,33,1.000000,NO
289,0,0.004757,NO
290,9,0.062313,NO
291,6,0.010808,NO
292,18,0.260658,NO
293,1,0.006068,NO
294,9,0.024956,NO
295,5,0.023520,NO
296,10,0.055581,NO
297,2,0.014365,NO
298,1,0.013721,NO
299,2,0.006848,NO
300,5,0.032257,NO
301,3,0.015251,NO
302,9,0.088935,NO
303,9,0.005851,NO
304,0,0.002222,NO
305,1,0.001836,NO
306,1,0.001719,NO
307,4,0.005052,NO
308,1,0.000603,NO
309,1,0.013721,NO
310,1,0.000603,NO
311,1,0.001836,NO
312,7,0.008863,NO
313,0,0.001735,NO
314,0,0.002049,NO
315,6,0.014784,NO
316,1,0.000603,NO
317,1,0.002232,NO
318,1,0.001836,NO
319,7,0.024869,NO
320,1,0.000603,NO
321,1,0.000603,NO
322,5,0.035702,NO
323,1,0.002003,NO
324,8,0.756504,NO
325,1,0.007238,NO
326,1,0.001037,NO
327,1,0.000892,NO
328,1,0.001719,NO
329,1,0.014644,NO
330,10,0.413974,NO
331,15,0.846699,NO
332,13,0.093193,NO
333,12,0.054554,NO
334,1,0.004380,NO
335,4,0.005884,NO
336,1,0.000703,NO
337,0,0.009502,NO
338,1,0.013721,NO
339,0,0.006345,NO
340,2,0.002584,NO
341,6,0.044393,NO
342,9,0.068026,NO
343,1,0.004380,NO
344,1,0.008198,NO
345,0,0.000609,NO
346,3,0.000672,NO
347,0,0.004757,NO
348,1,0.004101,NO
349,14,0.799023,NO
350,2,0.000730,NO
351,10,0.152251,NO
352,4,0.068447,NO
353,4,0.026863,NO
354,1,0.001719,NO
355,6,0.002012,NO
356,12,0.124672,NO
357,1,0.004777,NO
358,17,0.854026,NO
359,1,0.002003,NO
360,38,1.000000,NO
361,11,0.116735,NO
362,27,0.999821,NO
363,1,0.015958,NO
364,3,0.004885,NO
365,0,0.000734,NO
366,7,0.002461,NO
367,0,0.004083,NO
368,4,0.000744,NO
369,2,0.008020,NO
370,34,1.000000,NO
371,0,0.004986,NO
372,1,0.000644,NO
373,2,0.000926,NO
374,3,0.014421,NO
375,3,0.000672,NO
376,0,0.008276,NO
377,88,1.000000,NO
378,2,0.000730,NO
379,24,0.999704,NO
380,3,0.024035,NO
381,113,1.000000,NO
382,13,0.177241,NO
383,2,0.009902,NO
384,3,0.004739,NO
385,1,0.002425,NO
386,1,0.000603,NO
387,0,0.001994,NO
388,21,0.991018,NO
389,1,0.004101,NO
390,0,0.002091,NO
391,18,1.000000,NO
392,0,0.001711,NO
393,13,0.937795,NO
394,6,0.003337,NO
395,1,0.002003,NO
396,2,0.002447,NO
397,1,0.001719,NO
398,0,0.005299,NO
399,8,0.007409,NO
400,0,0.002529,NO
401,6,0.004998,NO
402,1,0.000603,NO
403,1,0.026465,NO
404,7,0.008863,NO
405,2,0.000706,NO
406,14,0.271826,NO
407,1,0.001719,NO
408,4,0.008009,NO
