ID,Size,Predicted,Actual
0,8,0.126394,NO
1,2,0.180188,NO
2,2,0.008447,NO
3,0,0.002579,NO
4,2,0.002096,NO
5,5,0.032493,NO
6,1,0.000712,NO
7,0,0.020422,NO
8,1,0.012279,NO
9,1,0.000712,NO
10,1,0.015005,NO
11,7,0.015186,NO
12,1,0.001886,NO
13,16,0.265444,NO
14,9,0.020459,NO
15,5,0.002683,NO
16,1,0.000666,NO
17,1,0.008949,NO
18,34,1.000000,NO
19,1,0.000712,NO
20,8,0.079549,NO
21,0,0.002229,NO
22,8,0.006527,NO
23,0,0.004457,NO
24,3,0.005391,NO
25,2,0.045882,NO
26,16,0.999225,NO
27,1,0.001886,NO
28,11,0.012071,NO
29,4,0.113420,NO
30,0,0.008896,NO
31,1,0.001886,NO
32,7,0.959236,NO
33,6,0.008955,NO
34,2,0.003242,NO
35,0,0.000912,NO
36,1,0.000666,NO
37,1,0.024641,NO
38,1,0.002242,NO
39,8,0.429033,NO
40,0,0.005298,NO
41,2,0.000693,NO
42,0,0.001376,NO
43,49,1.000000,NO
44,1,0.000712,NO
45,9,0.047425,NO
46,3,0.001783,NO
47,1,0.015005,NO
48,1,0.000666,NO
49,1,0.000666,NO
50,3,0.003257,NO
51,16,0.504180,NO
52,7,0.002974,NO
53,0,0.003105,NO
54,5,0.040474,NO
55,1,0.004484,NO
56,28,0.941401,NO
57,2,0.004170,NO
58,1,0.072622,NO
59,2,0.004982,NO
60,0,0.018318,NO
61,2,0.007174,NO
62,6,0.014135,NO
63,0,0.004457,NO
64,11,0.014420,NO
65,10,0.255587,NO
66,1,0.018425,NO
67,2,0.007999,NO
68,1,0.015005,NO
69,12,0.173282,NO
70,16,0.652825,NO
71,2,0.001018,NO
72,10,0.415138,NO
73,8,0.693689,NO
74,21,0.973303,NO
75,1,0.001886,NO
76,4,0.003288,NO
77,1,0.014829,NO
78,0,0.000662,NO
79,1,0.002016,NO
80,3,0.002504,NO
81,3,0.000744,NO
82,9,0.440072,NO
83,2,0.014330,NO
84,9,0.073381,NO
85,6,0.006158,NO
86,1,0.008949,NO
87,4,0.002499,NO
88,2,0.004982,NO
89,6,0.037865,NO
90,29,1.000000,NO
91,4,0.002499,NO
92,1,0.001886,NO
93,22,0.990927,NO
94,0,0.002283,NO
95,0,0.003034,NO
96,4,0.002338,NO
97,7,0.027330,NO
98,9,0.015262,NO
99,1,0.000666,NO
100,2,0.004982,NO
101,13,0.231213,NO
102,4,0.003864,NO
103,6,0.094733,NO
104,5,0.005434,NO
105,1,0.001886,NO
106,2,0.000741,NO
107,27,0.999998,NO
108,0,0.001875,NO
109,4,0.023979,NO
110,1,0.000666,NO
111,6,0.014557,NO
112,4,0.003445,NO
113,6,0.008116,NO
114,5,0.010363,NO
115,0,0.014668,NO
116,33,1.000000,NO
117,12,0.020927,NO
118,5,0.009045,NO
119,8,0.006996,NO
120,0,0.615351,NO
121,2,0.007694,NO
