ID,Size,Predicted,Actual
0,1,0.002394,NO
1,1,0.004921,NO
2,5,0.036434,NO
3,1,0.000615,NO
4,1,0.000615,NO
5,1,0.009904,NO
6,1,0.000615,NO
7,14,0.999037,NO
8,1,0.000670,NO
9,11,0.034244,NO
10,0,0.001822,NO
11,1,0.009904,NO
12,7,0.014802,NO
13,0,0.005324,NO
14,1,0.012925,NO
15,1,0.002189,NO
16,35,1.000000,NO
17,1,0.000615,NO
18,1,0.004921,NO
19,1,0.000670,NO
20,1,0.009091,NO
21,3,0.026435,NO
22,5,0.053354,NO
23,14,0.402864,NO
24,4,0.002259,NO
25,8,0.031320,NO
26,17,0.744670,NO
27,16,0.508422,NO
28,1,0.004921,NO
29,2,0.000640,NO
30,1,0.009904,NO
31,1,0.000615,NO
32,5,0.017116,NO
33,0,0.000609,NO
34,9,0.951918,NO
35,1,0.002189,NO
36,4,0.004052,NO
37,1,0.000732,NO
38,3,0.004257,NO
39,2,0.010315,NO
40,16,0.676651,NO
41,12,0.180040,NO
42,6,0.036961,NO
43,1,0.004921,NO
44,1,0.004921,NO
45,1,0.000854,NO
46,6,0.006306,NO
47,10,0.514152,NO
48,1,0.012925,NO
49,17,0.970845,NO
50,7,0.024658,NO
51,4,0.107673,NO
52,1,0.000615,NO
53,3,0.018305,NO
54,1,0.009091,NO
55,1,0.000670,NO
56,6,0.013181,NO
57,1,0.009091,NO
58,1,0.002189,NO
59,1,0.000615,NO
60,1,0.001839,NO
61,6,0.189828,NO
62,5,0.011126,NO
63,23,0.999956,NO
64,1,0.000615,NO
65,0,0.001855,NO
66,2,0.002089,NO
67,0,0.000869,NO
68,0,0.009009,NO
69,1,0.000670,NO
70,1,0.006115,NO
71,1,0.001839,NO
72,1,0.000615,NO
73,2,0.023051,NO
74,1,0.016349,NO
75,1,0.042073,NO
76,1,0.000615,NO
77,6,0.015503,NO
78,1,0.000615,NO
79,13,0.913447,NO
80,1,0.015015,NO
81,11,0.031361,NO
82,13,0.017303,NO
83,1,0.005372,NO
84,1,0.002189,NO
85,3,0.003893,NO
86,14,0.495089,NO
87,1,0.002394,NO
88,5,0.001450,NO
89,1,0.015015,NO
90,3,0.019049,NO
91,69,1.000000,NO
92,10,0.999632,NO
93,2,0.002494,NO
94,8,0.002743,NO
95,5,0.004917,NO
96,1,0.017829,NO
97,13,0.137388,NO
98,3,0.003770,NO
99,1,0.005414,NO
100,15,0.438096,NO
101,8,0.040011,NO
102,0,0.005820,NO
103,6,0.001807,NO
104,1,1.000000,NO
105,3,0.029466,NO
106,9,0.135697,NO
107,0,0.000725,NO
108,14,0.223473,NO
109,0,0.000725,NO
110,1,0.002005,NO
111,4,0.023130,NO
112,7,0.014565,NO
113,0,0.000620,NO
114,2,0.002089,NO
115,1,0.009904,NO
116,4,0.003965,NO
117,4,0.029320,NO
118,0,0.002259,NO
119,41,1.000000,NO
120,1,0.001839,NO
121,1,0.012519,NO
122,20,0.929774,NO
123,1,0.000615,NO
124,29,0.999969,NO
125,8,0.671464,NO
126,15,0.737488,NO
127,1,0.009091,NO
128,6,0.014804,NO
129,6,0.024178,NO
130,3,0.974817,NO
131,1,0.000670,NO
132,4,0.035215,NO
133,0,0.006168,NO
134,5,0.034224,NO
135,1,0.002189,NO
136,1,0.000615,NO
137,5,0.001523,NO
138,4,0.014429,NO
139,1,0.001839,NO
140,3,0.454692,NO
141,4,0.002294,NO
142,0,0.000609,NO
143,1,0.000670,NO
144,1,0.000838,NO
145,0,0.001855,NO
146,7,0.007242,NO
147,8,0.012963,NO
148,1,0.015015,NO
149,8,0.006062,NO
150,4,0.067559,NO
151,0,0.004475,NO
152,12,0.978523,NO
153,1,0.009091,NO
154,3,0.002249,NO
155,6,0.150686,NO
156,10,0.014105,NO
157,0,0.649088,NO
158,17,0.219627,NO
159,7,0.007309,NO
160,1,0.000615,NO
161,8,0.949235,NO
162,10,0.076864,NO
163,0,0.999999,NO
164,1,0.012598,NO
165,0,0.000755,NO
166,6,0.001807,NO
167,4,0.003638,NO
168,0,0.002458,NO
169,1,0.005372,NO
170,1,0.001839,NO
171,12,0.907619,NO
172,13,0.989669,NO
173,15,0.902614,NO
174,2,0.000698,NO
175,1,0.009091,NO
176,1,0.000732,NO
177,3,0.927678,NO
178,6,0.000000,NO
179,2,0.048074,NO
180,1,0.004516,NO
181,1,0.004516,NO
182,5,0.031053,NO
183,0,0.001822,NO
184,0,0.010709,NO
185,1,0.002005,NO
186,15,0.235036,NO
187,3,0.000752,NO
188,1,0.000732,NO
189,3,0.003566,NO
190,5,0.001795,NO
191,10,0.054723,NO
192,0,0.008557,NO
193,21,0.592885,NO
194,22,0.962210,NO
195,6,0.001244,NO
196,2,0.000762,NO
197,1,0.000670,NO
198,10,0.035428,NO
199,9,0.023400,NO
200,7,0.245628,NO
201,0,0.000725,NO
202,20,0.582788,NO
203,25,0.999796,NO
204,18,0.971113,NO
205,13,0.458995,NO
206,2,0.000698,NO
207,0,0.001822,NO
208,4,0.021104,NO
209,5,0.004174,NO
210,3,0.003271,NO
211,10,0.343391,NO
212,0,0.001822,NO
213,5,0.047080,NO
214,6,0.039378,NO
215,12,0.048299,NO
216,3,0.009999,NO
217,0,0.004877,NO
218,0,0.009815,NO
219,8,0.058632,NO
220,1,0.015015,NO
221,7,0.015859,NO
222,7,0.006610,NO
223,1,0.000732,NO
224,13,0.037539,NO
225,21,0.784012,NO
226,1,0.002189,NO
227,0,0.013180,NO
228,0,0.000725,NO
229,4,0.001327,NO
230,0,0.002067,NO
231,12,0.052915,NO
232,1,0.000615,NO
233,1,0.009091,NO
234,2,0.001916,NO
235,0,0.001987,NO
236,4,0.034660,NO
237,1,0.002189,NO
238,1,0.002394,NO
239,3,0.018025,NO
240,8,0.028331,NO
241,4,0.084590,NO
242,1,0.002049,NO
243,1,0.005372,NO
244,9,0.010472,NO
245,13,0.877291,NO
246,0,0.003413,NO
247,1,0.004516,NO
248,1,0.005919,NO
249,1,0.000615,NO
250,3,0.008015,NO
251,1,0.004516,NO
252,0,0.000725,NO
253,4,0.007319,NO
254,2,0.007731,NO
255,9,0.084190,NO
256,1,0.001839,NO
257,6,0.005396,NO
258,0,0.000869,NO
259,2,0.006941,NO
260,2,0.000698,NO
261,1,0.002005,NO
262,9,0.060523,NO
263,4,0.041782,NO
264,6,0.015648,NO
265,1,0.002049,NO
266,2,0.005127,NO
267,7,0.016117,NO
268,1,0.001839,NO
269,4,0.007830,NO
270,11,0.761089,NO
271,1,0.000670,NO
272,5,0.009090,NO
273,1,0.001839,NO
274,1,0.004516,NO
275,8,0.031320,NO
276,6,0.037220,NO
277,10,0.119504,NO
278,1,0.002005,NO
279,1,0.002005,NO
280,9,0.055702,NO
281,11,0.031689,NO
282,0,0.004877,NO
283,6,0.002130,NO
284,4,0.002501,NO
285,1,0.011808,NO
286,1,0.001839,NO
287,3,0.008732,NO
288,14,0.367606,NO
289,1,0.001839,NO
290,6,0.144523,NO
291,39,0.999081,NO
292,2,0.002327,NO
293,23,0.969029,NO
294,5,0.025345,NO
295,0,0.001987,NO
296,1,0.000615,NO
297,0,0.000609,NO
298,2,0.005127,NO
299,2,0.000762,NO
300,1,0.004516,NO
301,0,0.002259,NO
302,0,0.009356,NO
303,9,0.184549,NO
304,4,0.406493,NO
305,1,0.023326,NO
306,3,0.002455,NO
307,4,0.014309,NO
308,0,0.006915,NO
309,3,0.002455,NO
310,0,0.004475,NO
311,16,0.048843,NO
312,1,0.010806,NO
313,1,0.001839,NO
314,1,0.004516,NO
315,1,0.010806,NO
316,15,0.156610,NO
317,8,0.040011,NO
318,1,0.002049,NO
319,6,0.001658,NO
320,1,0.002623,NO
321,4,0.000980,NO
322,7,0.006610,NO
323,1,0.000615,NO
324,31,0.999994,NO
325,1,0.004516,NO
326,11,0.057667,NO
327,1,0.143835,NO
328,1,0.005372,NO
329,1,0.009091,NO
330,4,0.010589,NO
331,0,0.004475,NO
332,1,0.001839,NO
333,3,0.001094,NO
334,3,0.014423,NO
335,5,0.036208,NO
336,22,0.990282,NO
337,1,0.001839,NO
338,3,0.003271,NO
339,50,1.000000,NO
340,6,0.002130,NO
341,43,1.000000,NO
342,0,0.006915,NO
343,69,1.000000,NO
344,2,0.009469,NO
345,7,0.011114,NO
346,9,0.055702,NO
347,1,0.002189,NO
348,27,1.000000,NO
349,1,0.000670,NO
350,5,0.006395,NO
351,2,0.015513,NO
352,1,0.002189,NO
353,1,0.000615,NO
354,0,0.000725,NO
355,2,0.014951,NO
356,1,0.002394,NO
357,1,0.002189,NO
358,3,0.041943,NO
359,4,0.002986,NO
360,1,0.000732,NO
361,11,0.654359,NO
362,1,0.002623,NO
363,1,0.000615,NO
364,2,0.239268,NO
365,4,0.555005,NO
366,1,0.006642,NO
367,1,0.002005,NO
368,1,0.004921,NO
369,4,0.001584,NO
370,0,0.001855,NO
371,0,0.004877,NO
372,5,0.022480,NO
373,3,0.031321,NO
374,1,0.002005,NO
375,3,0.002249,NO
376,11,0.117700,NO
377,27,0.999999,NO
378,0,0.001822,NO
379,1,0.000670,NO
380,4,0.023080,NO
381,1,0.000732,NO
382,17,0.247892,NO
383,19,0.999532,NO
384,10,0.102807,NO
385,6,0.030865,NO
386,1,0.002049,NO
387,1,0.015015,NO
388,2,0.018563,NO
389,5,0.047080,NO
390,1,0.004921,NO
391,3,0.016814,NO
392,13,0.059294,NO
393,1,0.000615,NO
394,1,0.004516,NO
395,4,0.026074,NO
396,6,0.002326,NO
397,10,0.146219,NO
398,4,0.003965,NO
399,1,0.016349,NO
400,0,0.009815,NO
401,2,0.000834,NO
402,0,0.000793,NO
403,7,0.016117,NO
404,0,0.032895,NO
405,1,0.000670,NO
406,2,0.069791,NO
407,1,0.001839,NO
408,7,0.056371,NO
409,4,0.010589,NO
410,1,0.006269,NO
411,6,0.003718,NO
412,1,0.016349,NO
413,7,0.036480,NO
414,1,0.000732,NO
415,4,0.007022,NO
416,0,0.002213,NO
417,3,0.010779,NO
418,6,0.035384,NO
419,1,0.015015,NO
420,0,0.004877,NO
421,5,0.010214,NO
422,5,0.003754,NO
423,1,0.009091,NO
424,1,0.016349,NO
425,0,0.004877,NO
426,1,0.000670,NO
427,1,0.002005,NO
428,1,0.001839,NO
429,10,0.119504,NO
430,4,0.001217,NO
431,22,0.842940,NO
432,1,0.009091,NO
433,1,0.000615,NO
434,1,0.004516,NO
435,1,0.009091,NO
436,13,0.439313,NO
437,0,0.006375,NO
438,9,0.044681,NO
439,20,0.984955,NO
