ID,Size,Predicted,Actual
0,12,0.041250,NO
1,0,0.002830,NO
2,0,0.000521,NO
3,2,0.000450,NO
4,11,0.004831,NO
5,0,0.000909,NO
6,1,0.000891,NO
7,6,0.001366,NO
8,1,0.001705,NO
9,4,0.000919,NO
10,1,0.001015,NO
11,1,0.003183,NO
12,3,0.006203,NO
13,0,0.001084,NO
14,8,0.017651,NO
15,5,0.014092,NO
16,1,0.000880,NO
17,2,0.005893,NO
18,1,0.001705,NO
19,0,0.000446,NO
20,7,0.015459,NO
21,9,0.006298,NO
22,0,0.003332,NO
23,1,0.000443,NO
24,1,0.005730,NO
25,0,0.000458,NO
26,1,0.001015,NO
27,11,0.162458,NO
28,1,0.001015,NO
29,5,0.002208,NO
30,18,0.517447,NO
31,0,0.001553,NO
32,1,0.000437,NO
33,16,0.999971,NO
34,2,0.000455,NO
35,8,0.001956,NO
36,0,0.003289,NO
37,0,0.001033,NO
38,17,0.500240,NO
39,0,0.005999,NO
40,11,0.009438,NO
41,4,0.001974,NO
42,26,0.997538,NO
43,1,0.000880,NO
44,1,0.005730,NO
45,3,0.001834,NO
46,2,0.015449,NO
47,16,0.140908,NO
48,3,0.001086,NO
49,3,0.001982,NO
50,4,0.000931,NO
51,1,0.000880,NO
52,1,0.005730,NO
53,11,0.008222,NO
54,16,0.062674,NO
55,8,0.003881,NO
56,6,0.001547,NO
57,6,0.033387,NO
58,1,0.001705,NO
59,9,0.012140,NO
60,1,0.000891,NO
61,0,0.000446,NO
62,9,0.006298,NO
63,0,0.001342,NO
64,1,0.003020,NO
65,3,0.000694,NO
66,1,0.000437,NO
67,5,0.004035,NO
68,0,0.006036,NO
69,0,0.000446,NO
70,0,0.005999,NO
71,1,0.000437,NO
72,1,0.001015,NO
73,28,0.985048,NO
74,8,0.003881,NO
75,1,0.000880,NO
76,53,1.000000,NO
77,0,0.000446,NO
78,5,0.011386,NO
79,1,0.000437,NO
80,0,0.006824,NO
81,9,0.013798,NO
82,0,0.000446,NO
83,3,0.009822,NO
84,7,0.003972,NO
85,0,0.000521,NO
86,1,0.001597,NO
87,0,0.000452,NO
88,4,0.005722,NO
