ID,Size,Predicted,Actual
0,5,0.001208,YES
1,6,0.001326,YES
2,5,0.000986,YES
3,17,0.023625,YES
4,24,1.000000,YES
5,3,0.000428,YES
6,18,0.045877,YES
7,9,0.006152,YES
8,23,0.997910,YES
9,7,0.004366,YES
10,8,0.999057,YES
11,1,0.000390,YES
12,2,0.003413,YES
13,1,0.000390,YES
14,2,0.000730,YES
15,41,1.000000,YES
16,7,0.001726,YES
17,15,0.367229,YES
18,34,1.000000,YES
19,3,0.000212,YES
20,4,0.003706,YES
21,1,0.000390,YES
22,27,1.000000,YES
23,6,0.001326,YES
24,4,0.000322,YES
25,11,0.010684,YES
26,1,0.999992,YES
27,7,0.175178,YES
28,28,0.999365,YES
29,34,1.000000,YES
30,8,1.000000,YES
31,15,0.044557,YES
32,3,0.000428,YES
33,14,0.052072,YES
34,17,0.050044,YES
35,5,0.000986,YES
36,1,0.000390,YES
37,27,0.999960,YES
38,2,0.002130,YES
39,4,0.007482,YES
40,29,0.999946,YES
41,26,0.992493,YES
42,24,0.997989,YES
43,3,0.000428,YES
44,11,0.002207,YES
45,52,1.000000,YES
46,15,0.103261,YES
47,23,0.996843,YES
48,14,0.053748,YES
49,100,1.000000,YES
50,31,0.999906,YES
51,18,0.999846,YES
52,10,0.602440,YES
53,3,0.000771,YES
54,13,0.431317,YES
55,53,1.000000,YES
56,1,0.854162,YES
57,2,0.000724,YES
58,6,0.019086,YES
59,2,0.000404,YES
60,4,0.689888,YES
61,1,0.000791,YES
62,6,0.001065,YES
63,22,0.999337,YES
64,30,1.000000,YES
65,1,0.000391,YES
66,3,0.000427,YES
67,18,0.056440,YES
68,6,0.001060,YES
69,8,0.008263,YES
70,4,0.000828,YES
71,14,0.025760,YES
72,19,0.209233,YES
73,7,0.934387,NO
74,1,0.000122,NO
75,0,0.000213,NO
76,13,0.007529,NO
77,1,0.000390,NO
78,1,0.000108,NO
79,1,0.000704,NO
80,97,1.000000,NO
81,2,0.000293,NO
82,13,0.024310,NO
83,1,0.000704,NO
84,7,0.000381,NO
85,10,0.009921,NO
86,0,0.000124,NO
87,0,0.000218,NO
88,1,0.000210,NO
89,1,0.000210,NO
90,1,0.000054,NO
91,16,0.779051,NO
92,1,0.000516,NO
93,0,0.000055,NO
94,0,0.000055,NO
95,4,0.000443,NO
96,1,0.000152,NO
97,10,0.154614,NO
98,1,0.000209,NO
99,1,0.000390,NO
100,0,0.000055,NO
101,5,0.000230,NO
102,14,0.724864,NO
103,7,0.000738,NO
104,1,0.000209,NO
105,0,0.000055,NO
106,2,0.000112,NO
107,0,0.000064,NO
108,4,0.000063,NO
109,5,0.001710,NO
110,5,0.000743,NO
111,4,0.000201,NO
112,7,0.000815,NO
113,0,0.000077,NO
114,0,0.000345,NO
115,1,0.000288,NO
116,9,0.000391,NO
117,0,0.000110,NO
118,21,0.973781,NO
119,2,0.000062,NO
120,9,0.000391,NO
121,1,0.000108,NO
122,18,0.999728,NO
123,21,1.000000,NO
124,1,0.000054,NO
125,11,0.001144,NO
126,1,0.000314,NO
127,4,0.000291,NO
128,27,1.000000,NO
129,7,0.001377,NO
130,39,1.000000,NO
131,28,0.992302,NO
132,7,0.000738,NO
133,0,0.000055,NO
134,1,0.000054,NO
135,6,0.000081,NO
136,1,0.000390,NO
137,1,0.000108,NO
138,1,0.000209,NO
139,8,0.001150,NO
140,4,0.000128,NO
141,0,0.000214,NO
142,8,0.000256,NO
143,0,0.000399,NO
144,1,0.000246,NO
145,3,0.000118,NO
146,1,0.000704,NO
147,1,0.000054,NO
148,1,0.000390,NO
149,1,0.000054,NO
150,0,0.000213,NO
151,10,0.004683,NO
152,0,0.000055,NO
153,4,0.000353,NO
154,3,0.000137,NO
155,4,0.000114,NO
156,1,0.081535,NO
157,1,0.001216,NO
158,1,0.000054,NO
159,69,1.000000,NO
160,35,0.999858,NO
161,1,0.000108,NO
162,1,0.002096,NO
163,2,0.000358,NO
164,1,0.000209,NO
165,0,0.000055,NO
166,7,0.000477,NO
167,1,0.000108,NO
168,0,0.001420,NO
169,2,0.067260,NO
170,3,0.000546,NO
171,3,0.000212,NO
172,4,0.000248,NO
173,108,1.000000,NO
174,1,0.000108,NO
175,9,0.000312,NO
176,4,0.097165,NO
177,1,0.000071,NO
178,23,0.305074,NO
179,0,0.000214,NO
180,17,0.032995,NO
181,10,0.003930,NO
182,0,0.000323,NO
183,1,0.000209,NO
184,10,0.000987,NO
185,15,0.013076,NO
186,13,0.062691,NO
187,7,0.000237,NO
188,2,0.000305,NO
189,6,0.000182,NO
190,11,0.120183,NO
191,12,0.003695,NO
192,0,0.000213,NO
193,8,0.000295,NO
194,0,0.000213,NO
195,1,0.000209,NO
196,0,0.000055,NO
197,1,0.000210,NO
198,1,0.000108,NO
199,1,0.000054,NO
200,39,1.000000,NO
201,15,0.247958,NO
202,14,0.016215,NO
203,2,0.146726,NO
204,2,0.000405,NO
205,5,0.000528,NO
206,6,0.003219,NO
207,1,0.000108,NO
208,19,0.653872,NO
209,6,0.000182,NO
210,20,0.781209,NO
211,10,0.000880,NO
212,0,0.000055,NO
213,5,0.000273,NO
214,29,0.998574,NO
215,1,0.000126,NO
216,0,0.000213,NO
217,1,0.000054,NO
218,7,0.000738,NO
219,7,0.000231,NO
220,1,0.000390,NO
221,0,0.000240,NO
222,1,0.000108,NO
223,34,1.000000,NO
224,16,0.062210,NO
225,0,0.082039,NO
226,25,0.981541,NO
227,1,0.000121,NO
228,9,0.001509,NO
229,0,0.000055,NO
230,0,0.000110,NO
231,1,0.000609,NO
232,19,0.779175,NO
233,1,0.000122,NO
234,1,0.000054,NO
235,4,0.000453,NO
236,1,0.000108,NO
237,8,0.998396,NO
238,1,0.000209,NO
239,2,0.000112,NO
240,6,0.000473,NO
241,6,0.000425,NO
242,1,0.000209,NO
243,1,0.000390,NO
244,1,0.000210,NO
245,36,1.000000,NO
246,1,0.000054,NO
247,4,0.000291,NO
248,7,0.000237,NO
249,8,0.000685,NO
250,2,0.000813,NO
251,19,0.789672,NO
252,7,0.000381,NO
253,21,0.999737,NO
254,1,0.000705,NO
255,1,0.000383,NO
256,8,0.001924,NO
257,1,0.000590,NO
258,0,0.000249,NO
259,8,0.002269,NO
260,27,0.999794,NO
261,1,0.002276,NO
262,1,0.000390,NO
263,1,0.000704,NO
264,11,0.025851,NO
265,1,0.000139,NO
266,0,0.000108,NO
267,20,0.280492,NO
268,4,0.000114,NO
269,10,0.009409,NO
270,2,0.001308,NO
271,1,0.001409,NO
272,20,0.884574,NO
273,0,0.000188,NO
274,1,0.000390,NO
275,0,0.006196,NO
276,0,0.000155,NO
277,5,0.001992,NO
278,1,0.000585,NO
279,0,0.000055,NO
280,1,0.000108,NO
281,8,0.001077,NO
282,0,0.000213,NO
283,0,0.000110,NO
284,3,0.000133,NO
285,8,0.000593,NO
286,2,0.000112,NO
