ID,Size,Predicted,Actual
0,1,0.015339,NO
1,1,0.004569,NO
2,1,0.001587,NO
3,1,0.014590,NO
4,8,0.024577,NO
5,7,0.231076,NO
6,4,0.000855,NO
7,11,0.108867,NO
8,1,0.008789,NO
9,1,0.001587,NO
10,5,0.002450,NO
11,10,0.328687,NO
12,0,0.003692,NO
13,3,0.028489,NO
14,6,0.001156,NO
15,0,0.002234,NO
16,1,0.001587,NO
17,13,0.271459,NO
18,2,0.008115,NO
19,1,0.110791,NO
20,1,0.014590,NO
21,8,0.021006,NO
22,42,1.000000,NO
23,1,0.012071,NO
24,1,0.000576,NO
25,1,0.007264,NO
26,3,0.090789,NO
27,1,0.003695,NO
28,0,0.005196,NO
29,0,0.005196,NO
30,14,0.635149,NO
31,2,0.103510,NO
32,1,0.007264,NO
33,1,0.000576,NO
34,0,0.002933,NO
35,16,0.999211,NO
36,4,0.001096,NO
37,0,0.001714,NO
38,4,0.004244,NO
39,0,0.001586,NO
40,1,0.000576,NO
41,5,0.011718,NO
42,4,0.015951,NO
43,0,0.007258,NO
44,15,0.883266,NO
45,0,0.013610,NO
46,9,0.060916,NO
47,1,0.006665,NO
48,1,0.000576,NO
49,0,0.000941,NO
50,7,0.024955,NO
51,0,0.003989,NO
52,15,0.668519,NO
53,21,0.969604,NO
54,2,0.008115,NO
55,2,0.026442,NO
56,1,0.012071,NO
57,4,0.045244,NO
58,1,0.003695,NO
59,1,0.012071,NO
60,2,0.011192,NO
61,1,0.000576,NO
62,1,0.000947,NO
63,25,0.999178,NO
64,1,0.001715,NO
65,11,0.042738,NO
66,10,0.006677,NO
67,7,0.001812,NO
68,3,0.006844,NO
69,3,0.000638,NO
70,0,0.000698,NO
71,14,0.267977,NO
72,0,0.001602,NO
73,0,0.001921,NO
74,4,0.089052,NO
75,4,0.014804,NO
76,4,0.005473,NO
77,0,0.007840,NO
78,0,0.004196,NO
79,6,0.003181,NO
80,2,0.999455,NO
81,29,1.000000,NO
82,8,0.097809,NO
83,4,0.003211,NO
84,1,0.009368,NO
85,5,0.027912,NO
86,27,0.999938,NO
87,13,0.282756,NO
88,1,0.000623,NO
89,1,0.002235,NO
90,7,0.013948,NO
91,5,0.026340,NO
92,0,0.013025,NO
93,13,0.723738,NO
94,1,0.000576,NO
95,5,0.016885,NO
96,1,0.005199,NO
97,10,0.179883,NO
98,1,0.000812,NO
99,14,0.999964,NO
100,1,0.007264,NO
101,0,0.001714,NO
102,4,0.003015,NO
103,6,0.001881,NO
104,4,0.006599,NO
105,1,0.003695,NO
106,5,0.006119,NO
107,9,0.025700,NO
108,1,0.001587,NO
109,4,0.461343,NO
110,8,0.001593,NO
111,8,0.001061,NO
112,0,0.003692,NO
113,5,0.016117,NO
114,7,0.013948,NO
115,1,0.003695,NO
116,21,0.970167,NO
117,6,0.001762,NO
118,1,1.000000,NO
119,0,0.003729,NO
120,0,0.004373,NO
121,2,0.036570,NO
122,3,0.000990,NO
123,1,0.001923,NO
124,9,0.039498,NO
125,1,0.002428,NO
126,16,0.649225,NO
127,2,0.000644,NO
128,0,0.001918,NO
129,27,1.000000,NO
130,6,0.014251,NO
131,42,1.000000,NO
132,0,0.001714,NO
133,1,0.000623,NO
134,3,0.008535,NO
135,1,0.005237,NO
136,24,0.999592,NO
137,1,0.007847,NO
138,8,0.069848,NO
139,1,0.003992,NO
140,11,0.106557,NO
141,5,0.003444,NO
142,5,0.001353,NO
143,6,0.003181,NO
144,7,0.086331,NO
145,2,0.002453,NO
146,0,0.016919,NO
147,21,0.947249,NO
148,5,0.010305,NO
149,0,0.003692,NO
150,0,0.000582,NO
151,1,0.002236,NO
152,1,0.012071,NO
153,0,0.003692,NO
154,0,0.000576,NO
155,1,0.012071,NO
156,1,0.000576,NO
157,0,0.000811,NO
