ID,Size,Predicted,Actual
0,1,0.004411,NO
1,1,0.002082,NO
2,1,0.000834,NO
3,1,0.006278,NO
4,8,0.016423,NO
5,7,0.018756,NO
6,4,0.000558,NO
7,11,0.088788,NO
8,1,0.003496,NO
9,1,0.000834,NO
10,5,0.001031,NO
11,10,0.770072,NO
12,0,0.001663,NO
13,3,0.011710,NO
14,6,0.000749,NO
15,0,0.001287,NO
16,1,0.000834,NO
17,13,0.162051,NO
18,2,0.003144,NO
19,1,0.157840,NO
20,1,0.006278,NO
21,8,0.005284,NO
22,42,1.000000,NO
23,1,0.005423,NO
24,1,0.000413,NO
25,1,0.003019,NO
26,3,0.097929,NO
27,1,0.001618,NO
28,0,0.002496,NO
29,0,0.002496,NO
30,14,0.143159,NO
31,2,0.064277,NO
32,1,0.003019,NO
33,1,0.000413,NO
34,0,0.000918,NO
35,16,0.974338,NO
36,4,0.000863,NO
37,0,0.000868,NO
38,4,0.002611,NO
39,0,0.000858,NO
40,1,0.000413,NO
41,5,0.006086,NO
42,4,0.004141,NO
43,0,0.003104,NO
44,15,0.280027,NO
45,0,0.024193,NO
46,9,0.009907,NO
47,1,0.001572,NO
48,1,0.000413,NO
49,0,0.000645,NO
50,7,0.006217,NO
51,0,0.001683,NO
52,15,0.671928,NO
53,21,0.954383,NO
54,2,0.005913,NO
55,2,0.035145,NO
56,1,0.005423,NO
57,4,0.010241,NO
58,1,0.001618,NO
59,1,0.005423,NO
60,2,0.004751,NO
61,1,0.000413,NO
62,1,0.005281,NO
63,25,0.997687,NO
64,1,0.000844,NO
65,11,0.026138,NO
66,10,0.005407,NO
67,7,0.001416,NO
68,3,0.003165,NO
69,3,0.000447,NO
70,0,0.000492,NO
71,14,0.085202,NO
72,0,0.000849,NO
73,0,0.000994,NO
74,4,0.025793,NO
75,4,0.004213,NO
76,4,0.002184,NO
77,0,0.003140,NO
78,0,0.168425,NO
79,6,0.001512,NO
80,2,0.848524,NO
81,29,1.000000,NO
82,8,0.045248,NO
83,4,0.000919,NO
84,1,0.002416,NO
85,5,0.013426,NO
86,27,0.999725,NO
87,13,0.083415,NO
88,1,0.000418,NO
89,1,0.001282,NO
90,7,0.006398,NO
91,5,0.016199,NO
92,0,0.005641,NO
93,13,0.444481,NO
94,1,0.000413,NO
95,5,0.009336,NO
96,1,0.002486,NO
97,10,0.747501,NO
98,1,0.000620,NO
99,14,0.999058,NO
100,1,0.003019,NO
101,0,0.000868,NO
102,4,0.001740,NO
103,6,0.001464,NO
104,4,0.002016,NO
105,1,0.001618,NO
106,5,0.005388,NO
107,9,0.005642,NO
108,1,0.000834,NO
109,4,0.370132,NO
110,8,0.001025,NO
111,8,0.000882,NO
112,0,0.001663,NO
113,5,0.013373,NO
114,7,0.011998,NO
115,1,0.001618,NO
116,21,0.898162,NO
117,6,0.001638,NO
118,1,1.000000,NO
119,0,0.003100,NO
120,0,0.005915,NO
121,2,0.020871,NO
122,3,0.000800,NO
123,1,0.000966,NO
124,9,0.011268,NO
125,1,0.000779,NO
126,16,0.370663,NO
127,2,0.000430,NO
128,0,0.000983,NO
129,27,1.000000,NO
130,6,0.007421,NO
131,42,1.000000,NO
132,0,0.000868,NO
133,1,0.000418,NO
134,3,0.011668,NO
135,1,0.055022,NO
136,24,0.997983,NO
137,1,0.003054,NO
138,8,0.018903,NO
139,1,0.001637,NO
140,11,0.060287,NO
141,5,0.002055,NO
142,5,0.001031,NO
143,6,0.003507,NO
144,7,0.051009,NO
145,2,0.001314,NO
146,0,0.008349,NO
147,21,0.915555,NO
148,5,0.005101,NO
149,0,0.001663,NO
150,0,0.000421,NO
151,1,0.001252,NO
152,1,0.005423,NO
153,0,0.001663,NO
154,0,0.000425,NO
155,1,0.005423,NO
156,1,0.000413,NO
157,0,0.000638,NO
158,8,0.004618,NO
159,0,0.000983,NO
160,0,0.001683,NO
161,1,0.001874,NO
162,7,0.005527,NO
163,3,0.000800,NO
164,1,0.000834,NO
165,27,0.989561,NO
166,2,0.003108,NO
167,1,0.000966,NO
168,1,0.000413,NO
169,1,0.005487,NO
170,31,0.999999,NO
171,7,0.003089,NO
172,1,0.000834,NO
173,0,0.000425,NO
174,5,0.001475,NO
175,1,0.000418,NO
176,3,0.002422,NO
177,4,0.000863,NO
178,1,0.000834,NO
179,1,0.000620,NO
180,0,0.001905,NO
181,3,0.002426,NO
182,1,0.000966,NO
183,1,0.005423,NO
184,4,0.065042,NO
185,1,0.001618,NO
186,9,0.013031,NO
187,4,0.086165,NO
188,8,0.003654,NO
189,4,0.001295,NO
190,0,0.011417,NO
191,4,0.011390,NO
192,1,0.000413,NO
193,5,0.006020,NO
194,0,0.000425,NO
195,1,0.005423,NO
196,1,0.000479,NO
197,1,0.000834,NO
198,0,0.000994,NO
199,4,0.006283,NO
200,16,0.512257,NO
201,1,0.001618,NO
202,1,0.005487,NO
203,4,0.011390,NO
204,1,0.001572,NO
205,8,0.029410,NO
206,0,0.002458,NO
207,38,1.000000,NO
208,10,0.013779,NO
209,7,0.148299,NO
210,1,0.000413,NO
211,0,0.002458,NO
212,0,0.001599,NO
213,0,0.000425,NO
214,0,0.000425,NO
215,1,0.000834,NO
216,3,0.005829,NO
217,1,0.000479,NO
218,9,0.054451,NO
219,0,0.000421,NO
220,4,0.005056,NO
221,8,0.002068,NO
222,10,0.048755,NO
223,1,0.000413,NO
224,0,0.000983,NO
225,0,0.000430,NO
226,7,0.002698,NO
227,46,1.000000,NO
228,11,0.153257,NO
229,5,0.004366,NO
230,3,0.001770,NO
231,14,0.848389,NO
232,11,0.011778,NO
233,2,0.003014,NO
234,16,0.132922,NO
235,15,0.428863,NO
236,2,0.005913,NO
237,2,0.001666,NO
238,5,0.001518,NO
239,4,0.000908,NO
240,0,0.001927,NO
241,9,0.016747,NO
242,0,0.001889,NO
243,9,0.999995,NO
244,1,0.001618,NO
245,8,0.008924,NO
246,2,0.005583,NO
247,0,0.011295,NO
248,9,0.013339,NO
249,4,0.002721,NO
250,27,0.999901,NO
251,6,0.001740,NO
252,0,0.000492,NO
253,1,0.005423,NO
254,8,0.049053,NO
255,2,0.460297,NO
256,0,0.001889,NO
257,17,0.677002,NO
258,3,0.000809,NO
259,1,0.001618,NO
260,1,0.001637,NO
261,0,0.000810,NO
262,11,0.006958,NO
263,14,0.026956,NO
264,0,0.001646,NO
265,0,0.005043,NO
266,1,0.004858,NO
267,1,0.001572,NO
268,0,0.000858,NO
269,0,0.000983,NO
270,12,0.344152,NO
271,6,0.001171,NO
272,0,0.000868,NO
273,6,0.001740,NO
274,1,0.000902,NO
275,27,1.000000,NO
276,1,0.005423,NO
277,3,0.000800,NO
278,0,0.001889,NO
279,0,0.000858,NO
280,1,0.005423,NO
281,1,0.000413,NO
282,5,0.003579,NO
283,14,0.999972,NO
284,1,0.000834,NO
285,10,0.014154,NO
286,14,0.569079,NO
287,1,0.004635,NO
288,5,0.010800,NO
289,1,0.001618,NO
290,15,1.000000,NO
291,1,0.005423,NO
292,4,0.004262,NO
293,10,0.987469,NO
294,1,0.000834,NO
295,0,0.000638,NO
296,10,0.007703,NO
297,2,0.001314,NO
298,0,0.004653,NO
299,3,0.005861,NO
300,8,0.002223,NO
301,1,0.001441,NO
302,1,0.001618,NO
303,4,0.481166,NO
304,1,0.003019,NO
305,1,0.000834,NO
306,6,0.004574,NO
307,8,0.007151,NO
308,1,0.003047,NO
309,1,0.000413,NO
310,32,1.000000,NO
311,3,0.003622,NO
312,4,0.000873,NO
313,0,0.001292,NO
314,3,0.005930,NO
315,1,0.000966,NO
316,3,0.007243,NO
317,28,1.000000,NO
318,2,0.000812,NO
319,1,0.001874,NO
320,0,0.002496,NO
321,1,0.000834,NO
322,0,0.000487,NO
323,1,0.000966,NO
324,3,0.001749,NO
325,1,0.000844,NO
326,1,0.005423,NO
327,2,0.001666,NO
328,1,0.000834,NO
329,1,0.003054,NO
330,1,0.005423,NO
331,5,0.001475,NO
332,2,0.005552,NO
333,17,0.626199,NO
334,1,0.000413,NO
335,1,0.003019,NO
336,8,0.010672,NO
337,7,0.005320,NO
338,3,0.001770,NO
339,1,0.001937,NO
340,1,0.003019,NO
341,1,0.000966,NO
342,4,0.001625,NO
343,1,0.000911,NO
344,1,0.000844,NO
345,6,0.002869,NO
346,6,0.031053,NO
347,4,0.002578,NO
348,0,0.000430,NO
349,16,0.224552,NO
350,0,0.001927,NO
351,38,1.000000,NO
352,1,0.017623,NO
353,2,0.000859,NO
354,3,0.001956,NO
355,1,0.002428,NO
356,11,0.034627,NO
357,1,0.002110,NO
358,1,0.006278,NO
359,4,0.009741,NO
360,1,0.000834,NO
361,1,0.000834,NO
362,8,0.004564,NO
363,1,0.000479,NO
364,34,1.000000,NO
365,0,0.001646,NO
366,1,0.000413,NO
367,1,0.000479,NO
368,3,0.000902,NO
369,9,0.006369,NO
