ID,Size,Predicted,Actual
0,1,0.008819,NO
1,1,0.004636,NO
2,1,0.001616,NO
3,1,0.014996,NO
4,8,0.025181,NO
5,7,0.067710,NO
6,4,0.000863,NO
7,11,0.226792,NO
8,1,0.009015,NO
9,1,0.001616,NO
10,5,0.002472,NO
11,10,0.957201,NO
12,0,0.003778,NO
13,3,0.029040,NO
14,6,0.001166,NO
15,0,0.002281,NO
16,1,0.001616,NO
17,13,0.272446,NO
18,2,0.008310,NO
19,1,0.577174,NO
20,1,0.014996,NO
21,8,0.021339,NO
22,42,1.000000,NO
23,1,0.012412,NO
24,1,0.000583,NO
25,1,0.007454,NO
26,3,0.072739,NO
27,1,0.003779,NO
28,0,0.005331,NO
29,0,0.005331,NO
30,14,0.568256,NO
31,2,0.173614,NO
32,1,0.007454,NO
33,1,0.000583,NO
34,0,0.001670,NO
35,16,0.991346,NO
36,4,0.001104,NO
37,0,0.001744,NO
38,4,0.004313,NO
39,0,0.001616,NO
40,1,0.000583,NO
41,5,0.011933,NO
42,4,0.009135,NO
43,0,0.007453,NO
44,15,0.762048,NO
45,0,0.014427,NO
46,9,0.035577,NO
47,1,0.003826,NO
48,1,0.000583,NO
49,0,0.000952,NO
50,7,0.014350,NO
51,0,0.004077,NO
52,15,0.611407,NO
53,21,0.970077,NO
54,2,0.019501,NO
55,2,0.080802,NO
56,1,0.012412,NO
57,4,0.046020,NO
58,1,0.003779,NO
59,1,0.012412,NO
60,2,0.011459,NO
61,1,0.000583,NO
62,1,0.001185,NO
63,25,0.999192,NO
64,1,0.001744,NO
65,11,0.043156,NO
66,10,0.006725,NO
67,7,0.001822,NO
68,3,0.006971,NO
69,3,0.000645,NO
70,0,0.000706,NO
71,14,0.271773,NO
72,0,0.001632,NO
73,0,0.001956,NO
74,4,0.069252,NO
75,4,0.015087,NO
76,4,0.005584,NO
77,0,0.008040,NO
78,0,0.006107,NO
79,6,0.003228,NO
80,2,0.994028,NO
81,29,1.000000,NO
82,8,0.099224,NO
83,4,0.001823,NO
84,1,0.005384,NO
85,5,0.028554,NO
86,27,0.999918,NO
87,13,0.286438,NO
88,1,0.000629,NO
