ID,Size,Predicted,Actual
0,1,0.000091,NO
1,97,1.000000,NO
2,5,0.000236,NO
3,1,0.000091,NO
4,7,0.268438,NO
5,3,0.000360,NO
6,1,0.043757,NO
7,1,0.000046,NO
8,1,0.000046,NO
9,0,0.000338,NO
10,0,0.000338,NO
11,1,0.000203,NO
12,1,0.000091,NO
13,1,0.000046,NO
14,1,0.000091,NO
15,2,0.000522,NO
16,2,0.000962,NO
17,4,0.000054,NO
18,12,0.004291,NO
19,13,0.004603,NO
20,18,0.245262,NO
21,2,0.000182,NO
22,0,0.000092,NO
23,0,0.000135,NO
24,0,0.000495,NO
25,15,0.076838,NO
26,1,0.000203,NO
27,5,0.000837,NO
28,17,0.282483,NO
29,13,0.328862,NO
30,33,1.000000,NO
31,12,0.004879,NO
32,0,0.000080,NO
33,0,0.102066,NO
34,5,0.022340,NO
35,17,0.999999,NO
36,13,0.014803,NO
37,6,0.004142,NO
38,10,0.008804,NO
39,2,0.001213,NO
40,7,1.000000,NO
41,1,0.000900,NO
42,1,0.000091,NO
43,1,0.000176,NO
44,0,0.000092,NO
45,1,0.000046,NO
46,1,0.000091,NO
47,0,0.000092,NO
48,1,0.000624,NO
49,0,0.000179,NO
50,0,0.000092,NO
51,2,0.000643,NO
52,0,0.000107,NO
53,9,0.002194,NO
54,2,0.001169,NO
55,14,0.019658,NO
56,1,0.000046,NO
57,1,0.000179,NO
58,5,0.000915,NO
59,13,0.036884,NO
60,18,0.300508,NO
61,3,0.000263,NO
62,5,0.000669,NO
63,1,0.000046,NO
64,0,0.000108,NO
65,1,0.000614,NO
66,2,0.000091,NO
67,2,0.001368,NO
68,1,0.000900,NO
69,20,0.240593,NO
70,9,0.013205,NO
71,0,0.000265,NO
72,3,0.000631,NO
73,1,0.000231,NO
74,10,0.000878,NO
75,1,0.000199,NO
76,1,0.000258,NO
77,7,0.000988,NO
78,1,0.000091,NO
79,0,0.000206,NO
80,1,0.000046,NO
81,1,0.000176,NO
82,1,0.000176,NO
83,6,0.000334,NO
84,5,0.008331,NO
85,1,0.000046,NO
86,12,0.004747,NO
87,1,0.000614,NO
88,1,0.000199,NO
89,1,0.000175,NO
90,2,0.000094,NO
91,1,0.000105,NO
92,31,0.999995,NO
93,8,0.000347,NO
94,1,0.000046,NO
95,1,0.000053,NO
96,2,0.000095,NO
97,4,0.000149,NO
98,10,0.267145,NO
99,3,0.000839,NO
100,8,0.001037,NO
101,11,0.007011,NO
102,2,0.001829,NO
103,6,0.000754,NO
104,1,0.000709,NO
105,0,0.000182,NO
106,1,0.000087,NO
107,0,0.000913,NO
108,0,0.000094,NO
109,1,0.000133,NO
110,0,0.000174,NO
111,6,0.000590,NO
112,0,0.000047,NO
113,0,0.000140,NO
114,1,0.000092,NO
115,12,0.010449,NO
116,1,0.000338,NO
117,3,0.001806,NO
118,1,0.000046,NO
119,0,0.000135,NO
120,2,0.000349,NO
121,1,0.000614,NO
122,2,0.000343,NO
123,7,0.000322,NO
124,7,0.001628,NO
125,1,0.000189,NO
126,1,0.000091,NO
127,0,0.001296,NO
128,1,0.000176,NO
129,1,0.000203,NO
130,3,0.000683,NO
131,1,0.000333,NO
132,0,0.000108,NO
133,1,0.004628,NO
134,10,0.000434,NO
135,1,0.000232,NO
136,1,0.000046,NO
137,0,0.000209,NO
138,3,0.000051,NO
139,1,0.000334,NO
140,1,0.000333,NO
141,13,0.056297,NO
142,15,0.161009,NO
143,1,0.000624,NO
144,10,0.000878,NO
145,8,0.000527,NO
146,1,0.005973,NO
147,1,0.000053,NO
148,4,0.000727,NO
149,9,0.001256,NO
150,5,0.000939,NO
151,2,0.000095,NO
152,1,0.000900,NO
153,5,0.004651,NO
154,2,0.000350,NO
155,0,0.000179,NO
156,1,0.000105,NO
157,1,0.000203,NO
158,4,0.000108,NO
159,1,0.000176,NO
160,1,0.000092,NO
161,10,0.008487,NO
162,1,0.000046,NO
163,1,0.000046,NO
164,6,0.000173,NO
165,0,0.000545,NO
166,1,0.000046,NO
167,4,0.000104,NO
168,5,0.001663,NO
169,12,0.003390,NO
170,8,0.001957,NO
171,1,0.000614,NO
172,1,0.000338,NO
173,1,0.000046,NO
174,1,0.000179,NO
175,1,0.000138,NO
176,4,0.014288,NO
177,1,0.000091,NO
178,14,0.083739,NO
179,27,0.388797,NO
180,1,0.000175,NO
181,1,0.000333,NO
182,4,0.001591,NO
183,32,1.000000,NO
184,1,0.000046,NO
185,0,0.000178,NO
186,1,0.000087,NO
187,0,0.000178,NO
188,2,0.000502,NO
189,3,0.000683,NO
190,6,0.003811,NO
191,5,0.000881,NO
192,1,0.000176,NO
193,6,0.284786,NO
194,2,0.004065,NO
195,1,0.000092,NO
196,1,0.069045,NO
197,0,0.000179,NO
198,6,0.000344,NO
199,1,0.000046,NO
200,1,0.000105,NO
201,1,0.000046,NO
202,1,0.000091,NO
203,1,0.000046,NO
204,42,1.000000,NO
205,0,0.001116,NO
206,1,0.000046,NO
207,5,0.000354,NO
208,1,0.000176,NO
209,9,0.002305,NO
210,3,0.000380,NO
211,7,0.000620,NO
212,1,0.000046,NO
213,8,0.001744,NO
214,7,0.001197,NO
215,0,0.000092,NO
216,0,0.000092,NO
217,6,0.000391,NO
218,2,0.000095,NO
219,1,0.222506,NO
220,12,0.994686,NO
221,0,0.000179,NO
222,11,0.123206,NO
223,1,0.000176,NO
224,6,0.001208,NO
225,0,0.000273,NO
226,1,0.000091,NO
227,3,0.000183,NO
228,1,0.000046,NO
229,1,0.000092,NO
230,0,0.000133,NO
231,13,0.020463,NO
232,1,0.000092,NO
233,0,0.000343,NO
234,10,0.004704,NO
235,4,0.001504,NO
236,13,0.120258,NO
237,1,0.000046,NO
238,3,0.000050,NO
239,1,0.000046,NO
240,0,0.000395,NO
241,7,0.001333,NO
242,11,0.001107,NO
243,0,0.000047,NO
244,0,0.000179,NO
245,5,0.001163,NO
246,9,0.002194,NO
247,10,0.000434,NO
248,12,0.012892,NO
249,6,0.001142,NO
250,4,0.022332,NO
251,0,0.000058,NO
252,0,0.000343,NO
253,10,0.000636,NO
254,3,0.000132,NO
255,5,0.000236,NO
256,2,0.000184,NO
257,4,0.000431,NO
258,1,0.000091,NO
259,4,0.000350,NO
260,29,1.000000,NO
261,1,0.000203,NO
262,15,0.412792,NO
263,13,0.999951,NO
264,0,0.000497,NO
265,1,0.000105,NO
266,15,0.118796,NO
267,1,0.000091,NO
268,1,0.000091,NO
269,1,0.000053,NO
270,30,1.000000,NO
271,0,0.000080,NO
272,9,0.859744,NO
273,3,0.001234,NO
274,49,1.000000,NO
275,5,0.000253,NO
276,4,0.000126,NO
277,4,0.000207,NO
278,16,0.129393,NO
279,1,0.000046,NO
280,12,0.004207,NO
281,7,0.000700,NO
282,1,0.000145,NO
283,1,0.000334,NO
284,4,0.000727,NO
285,3,0.000051,NO
286,0,0.000179,NO
287,1,0.000994,NO
288,11,0.397091,NO
289,1,0.000046,NO
290,3,0.000050,NO
291,1,0.000240,NO
292,1,0.000203,NO
293,1,0.000334,NO
294,1,0.000046,NO
295,5,0.001617,NO
296,1,0.000091,NO
297,1,0.000176,NO
298,0,0.001477,NO
299,0,0.000262,NO
300,7,0.000234,NO
301,42,1.000000,NO
302,9,0.004644,NO
303,25,0.999997,NO
304,0,0.000192,NO
305,14,0.004185,NO
306,2,0.000172,NO
307,5,0.000228,NO
308,0,0.000115,NO
309,2,0.000083,NO
310,0,0.000395,NO
311,12,0.060416,NO
312,4,0.000389,NO
313,7,0.000688,NO
314,5,0.000137,NO
315,9,0.004203,NO
316,0,0.000092,NO
317,0,0.000107,NO
318,0,0.000135,NO
319,9,0.001509,NO
320,16,0.999745,NO
321,0,0.000046,NO
322,4,0.007816,NO
323,0,0.000262,NO
324,11,0.010324,NO
325,0,0.000046,NO
326,8,0.002785,NO
327,2,0.001180,NO
328,1,0.000176,NO
329,1,0.000087,NO
330,0,0.000092,NO
331,9,0.047191,NO
332,5,0.000240,NO
333,0,0.000338,NO
334,1,0.000334,NO
335,1,0.000053,NO
336,1,0.000614,NO
337,4,0.000898,NO
338,1,0.000105,NO
339,1,0.000091,NO
340,1,0.000900,NO
341,4,0.000389,NO
342,9,0.001358,NO
343,0,0.000047,NO
344,13,0.004603,NO
