ID,Size,Predicted,Actual
0,1,0.005290,NO
1,23,0.999268,NO
2,4,0.057474,NO
3,2,0.001251,NO
4,8,0.008849,NO
5,18,0.980898,NO
6,2,0.001180,NO
7,7,0.016076,NO
8,2,0.024831,NO
9,7,0.010067,NO
10,49,1.000000,NO
11,23,0.998838,NO
12,1,0.010441,NO
13,6,0.021070,NO
14,1,0.000756,NO
15,0,0.001415,NO
16,27,0.999542,NO
17,30,1.000000,NO
18,1,0.005290,NO
19,1,0.016182,NO
20,3,0.003754,NO
21,10,0.988507,NO
22,3,0.188445,NO
23,1,0.016182,NO
24,8,0.006545,NO
25,5,0.002206,NO
26,1,0.002101,NO
27,9,0.040887,NO
28,5,0.201152,NO
29,16,0.895443,NO
30,0,0.004505,NO
31,0,0.006033,NO
32,4,0.002097,NO
33,3,0.788586,NO
34,1,0.002101,NO
35,2,0.022316,NO
36,4,0.001812,NO
37,6,0.248114,NO
38,1,0.960751,NO
39,4,0.027691,NO
40,8,1.000000,NO
41,1,0.000907,NO
42,1,0.002101,NO
43,7,0.002571,NO
44,17,0.999995,NO
45,5,0.001877,NO
46,0,0.026412,NO
47,25,0.999834,NO
48,8,0.046329,NO
49,1,1.000000,NO
50,0,0.019126,NO
51,1,0.010441,NO
52,0,0.010319,NO
53,0,0.011500,NO
54,1,0.016182,NO
55,1,0.013446,NO
56,3,0.018261,NO
57,1,0.000756,NO
58,1,0.004923,NO
59,0,0.004865,NO
60,0,0.005228,NO
61,0,0.002577,NO
62,8,0.008893,NO
63,3,0.007476,NO
64,3,0.010510,NO
65,2,0.024155,NO
66,1,0.000756,NO
67,1,0.003286,NO
68,1,0.011635,NO
69,34,1.000000,NO
70,1,0.000756,NO
71,9,0.245833,NO
72,6,0.004840,NO
73,2,0.019705,NO
74,2,0.007174,NO
75,13,0.384268,NO
76,1,0.004923,NO
77,0,0.002232,NO
78,0,0.000804,NO
79,12,0.038319,NO
80,0,0.051869,NO
81,1,0.017377,NO
82,1,0.000813,NO
83,0,0.006744,NO
84,1,0.002101,NO
85,18,0.353553,NO
86,13,1.000000,NO
87,3,0.007266,NO
88,1,0.000813,NO
89,1,0.000756,NO
90,3,0.894176,NO
91,2,0.017431,NO
92,14,0.090653,NO
93,1,0.004923,NO
94,10,0.121249,NO
95,0,0.002076,NO
96,59,1.000000,NO
97,0,0.003461,NO
98,0,0.005830,NO
99,1,0.002101,NO
100,0,0.956496,NO
101,0,0.009768,NO
102,7,0.002571,NO
103,3,0.002848,NO
104,7,0.034046,NO
105,36,1.000000,NO
106,1,0.000756,NO
107,1,0.010468,NO
108,0,0.000896,NO
109,4,0.020660,NO
110,6,0.733768,NO
111,3,0.016220,NO
112,7,0.912765,NO
113,0,0.015995,NO
114,5,0.039260,NO
115,2,0.002266,NO
116,1,0.002101,NO
117,4,0.006211,NO
118,0,0.002881,NO
119,9,0.017141,NO
120,3,0.017262,NO
121,19,0.991327,NO
122,1,0.004482,NO
123,1,0.004923,NO
124,1,0.000756,NO
125,12,0.199542,NO
126,5,0.049114,NO
127,14,0.836063,NO
128,7,0.153607,NO
129,1,0.009718,NO
130,1,0.000907,NO
131,1,0.000756,NO
132,1,0.998257,NO
133,10,0.324177,NO
134,1,0.000813,NO
135,1,0.008189,NO
136,1,0.002101,NO
137,0,0.000804,NO
138,2,0.005531,NO
139,1,0.002101,NO
140,1,0.002258,NO
141,1,0.004923,NO
142,0,0.002490,NO
143,2,0.003249,NO
144,1,0.004923,NO
145,0,0.016133,NO
146,3,0.004035,NO
147,1,0.009718,NO
148,1,0.022064,NO
149,0,0.000804,NO
150,0,0.002112,NO
151,5,0.047741,NO
152,1,0.010468,NO
153,7,0.010067,NO
154,1,0.002101,NO
155,0,0.903451,NO
156,3,0.009430,NO
157,5,0.004600,NO
158,11,0.025505,NO
159,0,0.001624,NO
160,1,0.002519,NO
161,4,0.004192,NO
162,3,0.005563,NO
163,6,0.053958,NO
164,0,0.002699,NO
165,7,0.273337,NO
166,1,0.010441,NO
167,1,0.017377,NO
168,0,0.014703,NO
169,1,0.002101,NO
170,5,0.001877,NO
171,22,0.993925,NO
172,28,0.999819,NO
173,8,0.008615,NO
174,1,0.000756,NO
175,14,0.182041,NO
176,20,0.036516,NO
177,1,0.004923,NO
178,5,0.001746,NO
179,1,0.004923,NO
180,1,0.004923,NO
181,8,0.007564,NO
