ID,Size,Predicted,Actual
0,1,0.001932,NO
1,22,0.979557,NO
2,1,0.000215,NO
3,5,0.000206,NO
4,4,0.000135,NO
5,8,0.001679,NO
6,0,0.000394,NO
7,39,0.927364,NO
8,18,0.994120,NO
9,2,0.000469,NO
10,0,0.000666,NO
11,0,0.000216,NO
12,3,0.001995,NO
13,1,0.000722,NO
14,1,0.000112,NO
15,1,0.000722,NO
16,1,0.000056,NO
17,1,0.000216,NO
18,4,0.000246,NO
19,1,0.000215,NO
20,0,0.000255,NO
21,1,0.000056,NO
22,1,0.003592,NO
23,20,0.279986,NO
24,1,0.000056,NO
25,1,0.000063,NO
26,1,0.000056,NO
27,0,0.000729,NO
28,1,0.000215,NO
29,0,0.000126,NO
30,0,0.000112,NO
31,10,0.018933,NO
32,1,0.000056,NO
33,8,0.000305,NO
34,2,0.000420,NO
35,0,0.000542,NO
36,77,1.000000,NO
37,5,0.000224,NO
38,3,0.001460,NO
39,1,0.000112,NO
40,0,0.000612,NO
41,5,0.000409,NO
42,10,0.072161,NO
43,2,0.000615,NO
44,1,0.000112,NO
45,0,0.000112,NO
46,1,0.000400,NO
47,11,0.004492,NO
48,47,1.000000,NO
49,0,0.000128,NO
50,1,0.000400,NO
51,8,0.000153,NO
52,3,0.000114,NO
53,1,0.000210,NO
54,4,0.000173,NO
55,0,0.001415,NO
56,9,0.002777,NO
57,1,0.000400,NO
58,2,0.000419,NO
59,1,0.000056,NO
60,1,0.000056,NO
61,0,0.000064,NO
62,10,0.001449,NO
63,0,0.000218,NO
64,5,0.000649,NO
65,35,0.999748,NO
66,0,0.000404,NO
67,2,0.000768,NO
68,1,0.000321,NO
69,10,0.003240,NO
70,3,0.000500,NO
71,1,0.001407,NO
72,1,0.000722,NO
73,19,0.907455,NO
74,8,0.000189,NO
75,1,0.000112,NO
76,1,0.000210,NO
77,22,0.120053,NO
78,6,0.000416,NO
79,0,0.000057,NO
80,1,0.000056,NO
81,1,0.000215,NO
82,1,0.000400,NO
83,0,0.000216,NO
84,10,0.000810,NO
85,1,0.000112,NO
86,0,0.000064,NO
87,2,0.000225,NO
88,14,0.006590,NO
89,5,0.127153,NO
90,3,0.000117,NO
91,10,0.001010,NO
92,6,0.000416,NO
93,76,1.000000,NO
94,1,0.000056,NO
95,4,0.011111,NO
96,5,0.001045,NO
97,0,0.000113,NO
98,1,0.000722,NO
99,11,0.002182,NO
100,0,0.000570,NO
101,6,0.000453,NO
102,5,0.000410,NO
103,5,0.000184,NO
104,1,0.000722,NO
105,1,0.000402,NO
106,0,0.000784,NO
107,2,0.000469,NO
108,0,0.000402,NO
109,50,1.000000,NO
110,0,0.000216,NO
111,4,0.000253,NO
112,0,0.000217,NO
113,2,0.000225,NO
