ID,Size,Predicted,Actual
0,11,0.060000,NO
1,1,0.002152,NO
2,1,0.001036,NO
3,4,0.004837,NO
4,1,0.002152,NO
5,7,0.000550,NO
6,0,0.000530,NO
7,0,0.049521,NO
8,16,0.160395,NO
9,8,0.004603,NO
10,5,0.000393,NO
11,9,0.031228,NO
12,1,0.000162,NO
13,1,0.000445,NO
14,6,0.004819,NO
15,1,0.003412,NO
16,4,0.000469,NO
17,2,0.002618,NO
18,4,0.001276,NO
19,1,0.001036,NO
20,1,0.000627,NO
21,1,0.000445,NO
22,1,0.000171,NO
23,34,0.999999,NO
24,7,0.008474,NO
25,9,0.319140,NO
26,7,0.007992,NO
27,1,0.002306,NO
28,14,0.347178,NO
29,9,0.028601,NO
30,1,0.004890,NO
31,1,0.000445,NO
32,4,0.000557,NO
33,3,0.000192,NO
34,1,0.000605,NO
35,4,0.013078,NO
36,4,0.092419,NO
37,6,0.002835,NO
38,1,0.001657,NO
39,8,0.001158,NO
40,0,0.000443,NO
41,1,0.000162,NO
42,1,0.002152,NO
43,28,1.000000,NO
44,10,0.036720,NO
45,30,1.000000,NO
46,0,0.002138,NO
47,1,0.002041,NO
48,2,0.000779,NO
49,1,0.000445,NO
50,10,0.056979,NO
51,23,0.961419,NO
52,4,0.004807,NO
53,15,0.999981,NO
54,18,0.185207,NO
55,0,0.003374,NO
56,1,0.001036,NO
57,20,0.967999,NO
58,12,0.035424,NO
59,12,0.080538,NO
60,10,0.011901,NO
61,1,0.000395,NO
62,1,0.000171,NO
63,3,0.000499,NO
64,27,0.999535,NO
65,0,0.000232,NO
66,2,0.001077,NO
67,13,0.115150,NO
68,7,0.001506,NO
69,1,0.000193,NO
70,12,0.999979,NO
71,1,0.009311,NO
72,1,0.001036,NO
73,5,0.008402,NO
74,31,1.000000,NO
75,3,0.011266,NO
76,11,0.198058,NO
77,8,0.001133,NO
78,4,0.000594,NO
79,1,0.000530,NO
80,46,1.000000,NO
81,12,1.000000,NO
82,7,0.015900,NO
83,7,0.077872,NO
84,4,0.003781,NO
85,7,0.000550,NO
86,33,0.999991,NO
87,11,0.024349,NO
88,1,0.000162,NO
89,5,0.002455,NO
90,29,1.000000,NO
91,1,0.000162,NO
92,1,0.000171,NO
93,8,0.004672,NO
94,2,0.000269,NO
