ID,Size,Predicted,Actual
0,1,0.000000,NO
1,23,0.000040,NO
2,4,0.000013,NO
3,2,0.000007,NO
4,8,0.000004,NO
5,18,0.999960,NO
6,2,0.000040,NO
7,7,0.000004,NO
8,2,0.000003,NO
9,7,0.000007,NO
10,49,0.000040,NO
11,23,0.000040,NO
12,1,0.600775,NO
13,6,0.000040,NO
14,1,0.000000,NO
15,0,0.000004,NO
16,27,0.000040,NO
17,30,0.999960,NO
18,1,0.000000,NO
19,1,0.148485,NO
20,3,0.029413,NO
21,10,0.000040,NO
22,3,0.000040,NO
23,1,0.148485,NO
24,8,0.000013,NO
25,5,0.000040,NO
26,1,0.134707,NO
27,9,0.000040,NO
28,5,0.000040,NO
29,16,0.000040,NO
30,0,0.000003,NO
31,0,0.000002,NO
32,4,0.000010,NO
33,3,0.000040,NO
34,1,0.134707,NO
35,2,0.000040,NO
36,4,0.000008,NO
37,6,0.000040,NO
38,1,0.999960,NO
39,4,0.000040,NO
40,8,0.000040,NO
41,1,0.010000,NO
42,1,0.134707,NO
43,7,0.000002,NO
44,17,0.999960,NO
45,5,0.000005,NO
46,0,0.000004,NO
47,25,0.999960,NO
48,8,0.999960,NO
49,1,0.000040,NO
50,0,0.000001,NO
51,1,0.600775,NO
52,0,0.000001,NO
53,0,0.000001,NO
54,1,0.148485,NO
55,1,0.000002,NO
56,3,0.000001,NO
57,1,0.000000,NO
58,1,0.027842,NO
59,0,0.000000,NO
60,0,0.000001,NO
61,0,0.000002,NO
62,8,0.000006,NO
63,3,0.000040,NO
64,3,0.000013,NO
65,2,0.000040,NO
66,1,0.000000,NO
67,1,0.000040,NO
68,1,0.494382,NO
69,34,0.000040,NO
70,1,0.000000,NO
71,9,0.999960,NO
72,6,0.000002,NO
73,2,0.000040,NO
74,2,0.000040,NO
75,13,0.000040,NO
76,1,0.027842,NO
77,0,0.000001,NO
78,0,0.000001,NO
79,12,0.000040,NO
80,0,0.000040,NO
81,1,0.346774,NO
82,1,0.000000,NO
83,0,0.000001,NO
84,1,0.134707,NO
85,18,0.000040,NO
86,13,0.000040,NO
87,3,0.000008,NO
88,1,0.000000,NO
89,1,0.000000,NO
90,3,0.000040,NO
91,2,0.346774,NO
92,14,0.000040,NO
93,1,0.027842,NO
94,10,0.000040,NO
95,0,0.000000,NO
96,59,0.000040,NO
97,0,0.000002,NO
98,0,0.000001,NO
99,1,0.134707,NO
100,0,0.000040,NO
101,0,0.200005,NO
102,7,0.000002,NO
103,3,0.000020,NO
104,7,0.000040,NO
105,36,0.000040,NO
106,1,0.000000,NO
107,1,0.000001,NO
108,0,0.000001,NO
109,4,0.959016,NO
110,6,0.000040,NO
111,3,0.000040,NO
112,7,0.000040,NO
113,0,0.000002,NO
114,5,0.000002,NO
115,2,0.000000,NO
116,1,0.134707,NO
117,4,0.000002,NO
118,0,0.000001,NO
119,9,0.000005,NO
120,3,0.083336,NO
121,19,0.000040,NO
122,1,0.000001,NO
123,1,0.027842,NO
124,1,0.000000,NO
125,12,0.000040,NO
126,5,0.000040,NO
127,14,0.999960,NO
128,7,0.999960,NO
129,1,0.789509,NO
130,1,0.010000,NO
131,1,0.000000,NO
132,1,0.000040,NO
133,10,0.000040,NO
134,1,0.000000,NO
135,1,0.000007,NO
136,1,0.134707,NO
137,0,0.000001,NO
138,2,0.000001,NO
139,1,0.134707,NO
140,1,0.000000,NO
141,1,0.027842,NO
142,0,0.000001,NO
143,2,0.000003,NO
144,1,0.027842,NO
145,0,0.000003,NO
146,3,0.052633,NO
147,1,0.789509,NO
148,1,0.000010,NO
149,0,0.000001,NO
150,0,0.000001,NO
151,5,0.000013,NO
152,1,0.000001,NO
153,7,0.000007,NO
154,1,0.134707,NO
155,0,0.000040,NO
156,3,0.000008,NO
157,5,0.000040,NO
158,11,0.000040,NO
159,0,0.000002,NO
160,1,0.000000,NO
161,4,0.000002,NO
162,3,0.000003,NO
163,6,0.000040,NO
164,0,0.000013,NO
165,7,0.000040,NO
166,1,0.600775,NO
167,1,0.346774,NO
168,0,0.000001,NO
169,1,0.134707,NO
170,5,0.000005,NO
171,22,0.000040,NO
172,28,0.999960,NO
173,8,0.000013,NO
174,1,0.000000,NO
175,14,0.000040,NO
176,20,0.000040,NO
177,1,0.027842,NO
178,5,0.000006,NO
179,1,0.027842,NO
180,1,0.027842,NO
181,8,0.000040,NO
182,1,0.000004,NO
183,0,0.000001,NO
184,2,0.000040,NO
185,3,0.000001,NO
186,13,0.000040,NO
187,0,0.000001,NO
188,2,0.000007,NO
189,7,0.000040,NO
190,1,0.000000,NO
191,1,0.000000,NO
192,3,0.000003,NO
193,0,0.000010,NO
194,9,0.000005,NO
195,5,0.000040,NO
196,1,0.000000,NO
197,3,0.052633,NO
198,1,0.346774,NO
199,0,0.000001,NO
200,1,0.148485,NO
201,7,0.000040,NO
202,23,0.000040,NO
203,1,0.027842,NO
204,1,0.027842,NO
205,1,0.789509,NO
206,32,0.999960,NO
207,7,0.000040,NO
208,6,0.000040,NO
209,1,0.000000,NO
210,1,0.000001,NO
211,0,0.000001,NO
212,3,0.000006,NO
213,0,0.000001,NO
214,2,0.999960,NO
215,16,0.000040,NO
216,16,0.000040,NO
217,1,0.000000,NO
218,0,0.000000,NO
219,13,0.000040,NO
220,1,0.000003,NO
221,4,0.000040,NO
222,16,0.999960,NO
223,1,0.000000,NO
224,2,0.000003,NO
225,0,0.000002,NO
226,113,0.999960,NO
227,13,0.000040,NO
228,0,0.000000,NO
229,0,0.000002,NO
230,2,0.017242,NO
231,4,0.000003,NO
232,17,0.000040,NO
233,14,0.000040,NO
234,1,0.000002,NO
235,1,0.027842,NO
236,0,0.000002,NO
237,13,0.000040,NO
238,1,0.000000,NO
239,4,0.000013,NO
240,8,0.000040,NO
241,6,0.000020,NO
242,72,0.000040,NO
243,2,0.000001,NO
244,2,0.017242,NO
245,4,0.000004,NO
246,6,0.000002,NO
247,2,0.689655,NO
248,0,0.000003,NO
249,1,0.789509,NO
250,7,0.000040,NO
251,2,0.000040,NO
252,1,0.346774,NO
253,1,0.000000,NO
254,1,0.600775,NO
255,17,0.999960,NO
256,1,0.000002,NO
257,0,0.000000,NO
258,1,0.000008,NO
259,0,0.000002,NO
260,1,0.000002,NO
261,4,0.000040,NO
262,58,0.000040,NO
263,1,0.010000,NO
264,0,0.000002,NO
265,3,0.000013,NO
266,0,0.000008,NO
267,4,0.000013,NO
268,13,0.000040,NO
269,6,0.000040,NO
270,0,0.000001,NO
271,14,0.000040,NO
272,1,0.134707,NO
273,13,0.000040,NO
274,9,0.000040,NO
275,3,0.000040,NO
276,4,0.000040,NO
277,0,0.000001,NO
278,1,0.000040,NO
279,0,0.000001,NO
280,0,0.000001,NO
281,4,0.000040,NO
282,2,0.000020,NO
283,0,0.000000,NO
284,8,0.000040,NO
285,0,0.000001,NO
286,5,0.000040,NO
287,11,0.000040,NO
288,3,0.000004,NO
289,5,0.000020,NO
290,1,0.148485,NO
291,1,0.027842,NO
292,0,0.000002,NO
293,1,0.134707,NO
294,1,0.789509,NO
295,5,0.000010,NO
296,0,0.000000,NO
297,4,0.000001,NO
298,0,0.000001,NO
299,4,0.000040,NO
300,0,0.000020,NO
301,17,0.999960,NO
302,1,0.000000,NO
303,3,0.000002,NO
304,4,0.000002,NO
305,12,0.999960,NO
306,1,0.000000,NO
307,4,0.000013,NO
308,1,0.000000,NO
309,1,0.027842,NO
310,0,0.000004,NO
311,0,0.000001,NO
312,1,0.000000,NO
313,1,0.134707,NO
314,1,0.000000,NO
315,0,0.076389,NO
316,4,0.000002,NO
317,0,0.000001,NO
318,17,0.000020,NO
319,1,0.000000,NO
320,13,0.000040,NO
321,1,0.148485,NO
322,1,0.000000,NO
323,1,0.000000,NO
324,13,0.000040,NO
325,0,0.000001,NO
326,1,0.027842,NO
327,6,0.000002,NO
328,17,0.000040,NO
329,10,0.000040,NO
330,2,0.000001,NO
331,13,0.999960,NO
332,45,0.000040,NO
333,0,0.000001,NO
334,1,0.027842,NO
335,2,0.000040,NO
336,1,0.000040,NO
337,0,0.000001,NO
338,5,0.500000,NO
339,9,0.000013,NO
340,4,0.000002,NO
341,5,0.000020,NO
342,1,0.134707,NO
343,0,0.000001,NO
344,1,0.027842,NO
345,4,0.000008,NO
346,0,0.000000,NO
347,1,0.000001,NO
348,1,0.346774,NO
349,2,0.000001,NO
350,2,0.000003,NO
351,1,0.000000,NO
352,1,0.010000,NO
353,0,0.000001,NO
354,12,0.000040,NO
355,0,0.076389,NO
356,0,0.000001,NO
357,33,0.000040,NO
358,1,0.027842,NO
359,17,0.000020,NO
360,0,0.000000,NO
361,0,0.000003,NO
362,13,0.000040,NO
363,1,0.148485,NO
364,4,0.000002,NO
365,1,0.789509,NO
366,2,0.000001,NO
367,6,0.000040,NO
368,3,0.058826,NO
369,4,0.000002,NO
370,10,0.000008,NO
371,0,0.000001,NO
372,6,0.000040,NO
373,0,0.000001,NO
374,8,0.000002,NO
375,9,0.000013,NO
376,7,0.000040,NO
377,1,0.148485,NO
378,1,0.000001,NO
379,1,0.134707,NO
380,1,0.000000,NO
381,5,0.000040,NO
382,16,0.000040,NO
383,0,0.000001,NO
384,8,0.000002,NO
385,9,0.000020,NO
386,8,0.000020,NO
387,0,0.000004,NO
388,2,0.000040,NO
389,16,0.000040,NO
