ID,Size,Predicted,Actual
0,1,0.000908,NO
1,97,1.000000,NO
2,5,0.002350,NO
3,1,0.000908,NO
4,7,0.785613,NO
5,3,0.003582,NO
6,1,0.313650,NO
7,1,0.000456,NO
8,1,0.000463,NO
9,0,0.003366,NO
10,0,0.003367,NO
11,1,0.002028,NO
12,1,0.000908,NO
13,1,0.000456,NO
14,1,0.000908,NO
15,2,0.005184,NO
16,2,0.009522,NO
17,4,0.000540,NO
18,12,0.041264,NO
19,13,0.044142,NO
20,18,0.764444,NO
21,2,0.001810,NO
22,0,0.000918,NO
23,0,0.001349,NO
24,0,0.004922,NO
25,15,0.453915,NO
26,1,0.002028,NO
27,5,0.008299,NO
28,17,0.797229,NO
29,13,0.830322,NO
30,33,1.000000,NO
31,12,0.046681,NO
32,0,0.000799,NO
33,0,0.531651,NO
34,5,0.185800,NO
35,17,1.000000,NO
36,13,0.130474,NO
37,6,0.039876,NO
38,10,0.081478,NO
39,2,0.011987,NO
40,7,1.000000,NO
41,1,0.008913,NO
42,1,0.000908,NO
43,1,0.001758,NO
44,0,0.000918,NO
45,1,0.000456,NO
46,1,0.000908,NO
47,0,0.000921,NO
48,1,0.006200,NO
49,0,0.001784,NO
50,0,0.000921,NO
51,2,0.006384,NO
52,0,0.001063,NO
53,9,0.021484,NO
54,2,0.011556,NO
55,14,0.166846,NO
56,1,0.000456,NO
57,1,0.001786,NO
58,5,0.009064,NO
59,13,0.276647,NO
60,18,0.810977,NO
61,3,0.002618,NO
62,5,0.006645,NO
63,1,0.000456,NO
64,0,0.001073,NO
65,1,0.006102,NO
66,2,0.000905,NO
67,2,0.013497,NO
68,1,0.008913,NO
69,20,0.759842,NO
70,9,0.117887,NO
71,0,0.002644,NO
72,3,0.006264,NO
73,1,0.002305,NO
74,10,0.008699,NO
75,1,0.001984,NO
76,1,0.002573,NO
77,7,0.009782,NO
78,1,0.000908,NO
79,0,0.002058,NO
80,1,0.000463,NO
81,1,0.001758,NO
82,1,0.001758,NO
83,6,0.003323,NO
84,5,0.077402,NO
85,1,0.000463,NO
86,12,0.045471,NO
87,1,0.006102,NO
88,1,0.001984,NO
89,1,0.001748,NO
90,2,0.000935,NO
91,1,0.001047,NO
92,31,1.000000,NO
93,8,0.003451,NO
94,1,0.000456,NO
95,1,0.000526,NO
96,2,0.000950,NO
97,4,0.001484,NO
98,10,0.784500,NO
99,3,0.008316,NO
100,8,0.010258,NO
101,11,0.065865,NO
102,2,0.017974,NO
103,6,0.007482,NO
104,1,0.007035,NO
105,0,0.001812,NO
106,1,0.000865,NO
107,0,0.009043,NO
108,0,0.000936,NO
109,1,0.001329,NO
110,0,0.001740,NO
111,6,0.005858,NO
112,0,0.000470,NO
113,0,0.001396,NO
114,1,0.000922,NO
115,12,0.095391,NO
116,1,0.003370,NO
117,3,0.017749,NO
118,1,0.000463,NO
119,0,0.001349,NO
120,2,0.003471,NO
121,1,0.006102,NO
122,2,0.003416,NO
123,7,0.003205,NO
124,7,0.016021,NO
125,1,0.001886,NO
126,1,0.000908,NO
127,0,0.012790,NO
128,1,0.001758,NO
129,1,0.002028,NO
130,3,0.006779,NO
131,1,0.003317,NO
132,0,0.001073,NO
133,1,0.044369,NO
134,10,0.004319,NO
135,1,0.002313,NO
136,1,0.000456,NO
137,0,0.002078,NO
138,3,0.000507,NO
139,1,0.003329,NO
140,1,0.003317,NO
141,13,0.373338,NO
142,15,0.657125,NO
143,1,0.006200,NO
144,10,0.008699,NO
145,8,0.005241,NO
146,1,0.056616,NO
147,1,0.000526,NO
148,4,0.007208,NO
149,9,0.012403,NO
