ID,Size,Predicted,Actual
0,1,0.002398,NO
1,1,0.004893,NO
2,5,0.036213,NO
3,1,0.000604,NO
4,1,0.000604,NO
5,1,0.009876,NO
6,1,0.000604,NO
7,14,0.939002,NO
8,1,0.000656,NO
9,11,0.033822,NO
10,0,0.001811,NO
11,1,0.009876,NO
12,7,0.014700,NO
13,0,0.005315,NO
14,1,0.013286,NO
15,1,0.002170,NO
16,35,1.000000,NO
17,1,0.000604,NO
18,1,0.010196,NO
19,1,0.000656,NO
20,1,0.009101,NO
21,3,0.026396,NO
22,5,0.053197,NO
23,14,0.557505,NO
24,4,0.002214,NO
25,8,0.031003,NO
26,17,0.739503,NO
27,16,0.504686,NO
28,1,0.004893,NO
29,2,0.000630,NO
30,1,0.009876,NO
31,1,0.000604,NO
32,5,0.016827,NO
33,0,0.000600,NO
34,9,0.951458,NO
35,1,0.002170,NO
36,4,0.002496,NO
37,1,0.000719,NO
38,3,0.004252,NO
39,2,0.010284,NO
40,16,0.669611,NO
41,12,0.179187,NO
42,6,0.036585,NO
43,1,0.004893,NO
44,1,0.010196,NO
45,1,0.000842,NO
46,6,0.006217,NO
47,10,0.395538,NO
48,1,0.013286,NO
49,17,0.970506,NO
50,7,0.025108,NO
51,4,0.083868,NO
52,1,0.000604,NO
53,3,0.018231,NO
54,1,0.009101,NO
55,1,0.000656,NO
56,6,0.013054,NO
57,1,0.009101,NO
58,1,0.002170,NO
59,1,0.000604,NO
60,1,0.001825,NO
61,6,0.149973,NO
62,5,0.011023,NO
63,23,0.999942,NO
64,1,0.000604,NO
65,0,0.001841,NO
66,2,0.002064,NO
67,0,0.000879,NO
68,0,0.009030,NO
69,1,0.000656,NO
70,1,0.003816,NO
71,1,0.001825,NO
72,1,0.000604,NO
73,2,0.022990,NO
74,1,0.016305,NO
75,1,0.042477,NO
76,1,0.000604,NO
77,6,0.015336,NO
78,1,0.000604,NO
79,13,0.943767,NO
80,1,0.015034,NO
81,11,0.030705,NO
82,13,0.016770,NO
83,1,0.005358,NO
84,1,0.002170,NO
85,3,0.003849,NO
86,14,0.376972,NO
87,1,0.002398,NO
88,5,0.001419,NO
89,1,0.015034,NO
90,3,0.011836,NO
91,69,1.000000,NO
92,10,0.997112,NO
93,2,0.002498,NO
94,8,0.002671,NO
95,5,0.004856,NO
96,1,0.017835,NO
97,13,0.135365,NO
98,3,0.003715,NO
99,1,0.005333,NO
100,15,0.433252,NO
101,8,0.039649,NO
102,0,0.005871,NO
103,6,0.001764,NO
104,1,1.000000,NO
105,3,0.059698,NO
106,9,0.135736,NO
107,0,0.000713,NO
108,14,0.176029,NO
109,0,0.000713,NO
110,1,0.001982,NO
111,4,0.023297,NO
112,7,0.029878,NO
113,0,0.000610,NO
114,2,0.002064,NO
115,1,0.009876,NO
116,4,0.003906,NO
117,4,0.029264,NO
118,0,0.002240,NO
119,41,1.000000,NO
120,1,0.001825,NO
121,1,0.010282,NO
122,20,0.976483,NO
123,1,0.000604,NO
124,29,0.999967,NO
125,8,0.604489,NO
126,15,0.734968,NO
127,1,0.009101,NO
128,6,0.030269,NO
129,6,0.024113,NO
130,3,0.975453,NO
131,1,0.000656,NO
132,4,0.034960,NO
133,0,0.003850,NO
134,5,0.070740,NO
135,1,0.002170,NO
136,1,0.000604,NO
137,5,0.001487,NO
138,4,0.014263,NO
139,1,0.001825,NO
140,3,0.639431,NO
141,4,0.002272,NO
142,0,0.000600,NO
143,1,0.000656,NO
144,1,0.000823,NO
145,0,0.001841,NO
146,7,0.004448,NO
147,8,0.012755,NO
148,1,0.015034,NO
149,8,0.005892,NO
150,4,0.067939,NO
151,0,0.004472,NO
152,12,0.972103,NO
153,1,0.009101,NO
154,3,0.002219,NO
155,6,0.150488,NO
156,10,0.013697,NO
157,0,0.535711,NO
158,17,0.216695,NO
159,7,0.007199,NO
160,1,0.000604,NO
161,8,0.949362,NO
162,10,0.058971,NO
163,0,0.999999,NO
164,1,0.012631,NO
165,0,0.000742,NO
166,6,0.001764,NO
167,4,0.003598,NO
168,0,0.002436,NO
169,1,0.005358,NO
170,1,0.001825,NO
171,12,0.953860,NO
172,13,0.978118,NO
173,15,0.901898,NO
174,2,0.000684,NO
175,1,0.009101,NO
176,1,0.000719,NO
177,3,0.931121,NO
178,6,0.000000,NO
179,2,0.030393,NO
180,1,0.004507,NO
181,1,0.004507,NO
182,5,0.031228,NO
183,0,0.001811,NO
184,0,0.010724,NO
185,1,0.001982,NO
186,15,0.234789,NO
187,3,0.000735,NO
188,1,0.000719,NO
189,3,0.003514,NO
190,5,0.001750,NO
191,10,0.053723,NO
192,0,0.005355,NO
193,21,0.474583,NO
194,22,0.962000,NO
195,6,0.003694,NO
196,2,0.000749,NO
197,1,0.000656,NO
198,10,0.034948,NO
199,9,0.022915,NO
200,7,0.244626,NO
201,0,0.000713,NO
202,20,0.576116,NO
203,25,0.999751,NO
204,18,0.970715,NO
205,13,0.457273,NO
206,2,0.000684,NO
207,0,0.001811,NO
208,4,0.021164,NO
209,5,0.004127,NO
210,3,0.003237,NO
211,10,0.610630,NO
212,0,0.001811,NO
213,5,0.046672,NO
214,6,0.024764,NO
215,12,0.137748,NO
216,3,0.009918,NO
217,0,0.004854,NO
218,0,0.009798,NO
219,8,0.061308,NO
220,1,0.015034,NO
221,7,0.032363,NO
222,7,0.006500,NO
223,1,0.000719,NO
224,13,0.036779,NO
225,21,0.780646,NO
226,1,0.002170,NO
227,0,0.013210,NO
228,0,0.000713,NO
229,4,0.001295,NO
230,0,0.001277,NO
231,12,0.053136,NO
232,1,0.000604,NO
233,1,0.009101,NO
234,2,0.001901,NO
235,0,0.001966,NO
236,4,0.026438,NO
237,1,0.002170,NO
238,1,0.002398,NO
239,3,0.017599,NO
240,8,0.080617,NO
241,4,0.084398,NO
242,1,0.001265,NO
243,1,0.005358,NO
244,9,0.010181,NO
245,13,0.813324,NO
246,0,0.003379,NO
247,1,0.004507,NO
248,1,0.005891,NO
249,1,0.000604,NO
250,3,0.016570,NO
251,1,0.004507,NO
252,0,0.000713,NO
253,4,0.007361,NO
254,2,0.007690,NO
255,9,0.083068,NO
256,1,0.001825,NO
257,6,0.005313,NO
258,0,0.000879,NO
259,2,0.004315,NO
260,2,0.000684,NO
261,1,0.001982,NO
262,9,0.117624,NO
263,4,0.042020,NO
264,6,0.032063,NO
265,1,0.001265,NO
266,2,0.005096,NO
267,7,0.015944,NO
268,1,0.001825,NO
269,4,0.007779,NO
270,11,0.598085,NO
271,1,0.000656,NO
272,5,0.008934,NO
