ID,Size,Predicted,Actual
0,8,0.126733,NO
1,2,0.306224,NO
2,2,0.008508,NO
3,0,0.002595,NO
4,2,0.002100,NO
5,5,0.094728,NO
6,1,0.000706,NO
7,0,0.020746,NO
8,1,0.012482,NO
9,1,0.000706,NO
10,1,0.015225,NO
11,7,0.030031,NO
12,1,0.001895,NO
13,16,0.265482,NO
14,9,0.012779,NO
15,5,0.002688,NO
16,1,0.000662,NO
17,1,0.009090,NO
18,34,1.000000,NO
19,1,0.000706,NO
20,8,0.079610,NO
21,0,0.002237,NO
22,8,0.006409,NO
23,0,0.004516,NO
24,3,0.005423,NO
25,2,0.029662,NO
26,16,0.999875,NO
27,1,0.001895,NO
28,11,0.012080,NO
29,4,0.113709,NO
30,0,0.009040,NO
31,1,0.001895,NO
32,7,0.926127,NO
33,6,0.009017,NO
34,2,0.003235,NO
35,0,0.000906,NO
36,1,0.000662,NO
37,1,0.025146,NO
38,1,0.002249,NO
39,8,0.156272,NO
40,0,0.005357,NO
41,2,0.000687,NO
42,0,0.001385,NO
43,49,1.000000,NO
44,1,0.000706,NO
45,9,0.090297,NO
46,3,0.001753,NO
47,1,0.015225,NO
48,1,0.000662,NO
49,1,0.000662,NO
50,3,0.003257,NO
51,16,0.501032,NO
52,7,0.002927,NO
53,0,0.003141,NO
54,5,0.040682,NO
55,1,0.004541,NO
56,28,0.941110,NO
57,2,0.004175,NO
58,1,0.073470,NO
59,2,0.005029,NO
60,0,0.018863,NO
61,2,0.007233,NO
62,6,0.027845,NO
63,0,0.004516,NO
64,11,0.014173,NO
65,10,0.254945,NO
66,1,0.056379,NO
67,2,0.007884,NO
68,1,0.015225,NO
69,12,0.172942,NO
70,16,0.649802,NO
71,2,0.001004,NO
72,10,0.308252,NO
73,8,0.633612,NO
74,21,0.973197,NO
75,1,0.001895,NO
76,4,0.002062,NO
77,1,0.015051,NO
78,0,0.000658,NO
79,1,0.002022,NO
80,3,0.002509,NO
81,3,0.002277,NO
82,9,0.441485,NO
83,2,0.014486,NO
84,9,0.073719,NO
85,6,0.006127,NO
86,1,0.009090,NO
87,4,0.002501,NO
88,2,0.005029,NO
89,6,0.024109,NO
90,29,1.000000,NO
91,4,0.002501,NO
92,1,0.001895,NO
93,22,0.991048,NO
94,0,0.002291,NO
95,0,0.003037,NO
96,4,0.002345,NO
97,7,0.027635,NO
98,9,0.015206,NO
99,1,0.000662,NO
100,2,0.005029,NO
101,13,0.159202,NO
102,4,0.003854,NO
103,6,0.094712,NO
104,5,0.005442,NO
105,1,0.001895,NO
106,2,0.000733,NO
107,27,0.999999,NO
108,0,0.001885,NO
109,4,0.024019,NO
110,1,0.000662,NO
111,6,0.014592,NO
112,4,0.003451,NO
113,6,0.008144,NO
114,5,0.007996,NO
115,0,0.014993,NO
116,33,1.000000,NO
117,12,0.020592,NO
118,5,0.009008,NO
119,8,0.006868,NO
120,0,0.506311,NO
121,2,0.007737,NO
122,1,0.009090,NO
123,7,0.006711,NO
124,1,0.000706,NO
125,1,0.015225,NO
126,1,0.006222,NO
127,1,0.000662,NO
128,4,0.043012,NO
129,0,0.000871,NO
130,0,0.002291,NO
131,4,0.005891,NO
132,1,0.001895,NO
133,34,1.000000,NO
134,2,0.929472,NO
135,3,0.003743,NO
136,1,0.091483,NO
137,19,0.383773,NO
138,5,0.002017,NO
139,1,0.009090,NO
140,7,0.018563,NO
141,8,0.947994,NO
142,4,0.060057,NO
143,1,0.001895,NO
144,1,0.004843,NO
145,10,0.999362,NO
146,1,0.015225,NO
147,1,0.015225,NO
148,5,0.009890,NO
149,1,0.001895,NO
150,5,0.025269,NO
151,46,1.000000,NO
152,1,0.009090,NO
153,3,0.004500,NO
154,1,0.009692,NO
155,0,0.012637,NO
156,6,0.011347,NO
157,0,0.000658,NO
158,1,0.010774,NO
159,13,0.619392,NO
160,19,0.768376,NO
161,0,0.001885,NO
162,5,0.005181,NO
163,8,0.029327,NO
164,4,0.001347,NO
165,1,0.002022,NO
166,4,0.002345,NO
167,14,0.373519,NO
168,7,0.983758,NO
169,3,0.002114,NO
170,29,0.999991,NO
