ID,Size,Predicted,Actual
0,1,0.000419,NO
1,97,1.000000,NO
2,5,0.001749,NO
3,1,0.000419,NO
4,7,0.951710,NO
5,3,0.001807,NO
6,1,0.759950,NO
7,1,0.000161,NO
8,1,0.000173,NO
9,0,0.001853,NO
10,0,0.002290,NO
11,1,0.001133,NO
12,1,0.000419,NO
13,1,0.000161,NO
14,1,0.000419,NO
15,2,0.002856,NO
16,2,0.004938,NO
17,4,0.000202,NO
18,12,0.023336,NO
19,13,0.020850,NO
20,18,0.791702,NO
21,2,0.000990,NO
22,0,0.000421,NO
23,0,0.000566,NO
24,0,0.002533,NO
25,15,0.464284,NO
26,1,0.001133,NO
27,5,0.003499,NO
28,17,0.616657,NO
29,13,0.644564,NO
30,33,1.000000,NO
31,12,0.040145,NO
32,0,0.000297,NO
33,0,0.424862,NO
34,5,0.267676,NO
35,17,1.000000,NO
36,13,0.123429,NO
37,6,0.043353,NO
38,10,0.055920,NO
39,2,0.007911,NO
40,7,1.000000,NO
41,1,0.004436,NO
42,1,0.000419,NO
43,1,0.000949,NO
44,0,0.000421,NO
45,1,0.000161,NO
46,1,0.000419,NO
47,0,0.000413,NO
48,1,0.003490,NO
49,0,0.000937,NO
50,0,0.000413,NO
51,2,0.003641,NO
52,0,0.000493,NO
53,9,0.022514,NO
54,2,0.004642,NO
55,14,0.141710,NO
56,1,0.000161,NO
57,1,0.001021,NO
58,5,0.004919,NO
59,13,0.337288,NO
60,18,0.798435,NO
61,3,0.001703,NO
62,5,0.002947,NO
63,1,0.000161,NO
64,0,0.000511,NO
65,1,0.003246,NO
66,2,0.000435,NO
67,2,0.004836,NO
68,1,0.004436,NO
69,20,0.663324,NO
70,9,0.204984,NO
71,0,0.001398,NO
72,3,0.004412,NO
73,1,0.001280,NO
74,10,0.003878,NO
75,1,0.001201,NO
76,1,0.001298,NO
77,7,0.004273,NO
78,1,0.000419,NO
79,0,0.001119,NO
80,1,0.000173,NO
81,1,0.000949,NO
82,1,0.000949,NO
83,6,0.001262,NO
84,5,0.052430,NO
85,1,0.000173,NO
86,12,0.048732,NO
87,1,0.003246,NO
88,1,0.001201,NO
89,1,0.001082,NO
90,2,0.000437,NO
91,1,0.000500,NO
92,31,1.000000,NO
93,8,0.001796,NO
94,1,0.000161,NO
95,1,0.000193,NO
96,2,0.000470,NO
97,4,0.000668,NO
98,10,0.865429,NO
99,3,0.004764,NO
100,8,0.006225,NO
101,11,0.054985,NO
102,2,0.006529,NO
103,6,0.006651,NO
104,1,0.003872,NO
105,0,0.001008,NO
106,1,0.000388,NO
107,0,0.004381,NO
108,0,0.000445,NO
109,1,0.000573,NO
110,0,0.001011,NO
111,6,0.003218,NO
112,0,0.000171,NO
113,0,0.000582,NO
114,1,0.000450,NO
115,12,0.118204,NO
116,1,0.002017,NO
117,3,0.007833,NO
118,1,0.000173,NO
119,0,0.000566,NO
120,2,0.002104,NO
121,1,0.003246,NO
122,2,0.001957,NO
123,7,0.001382,NO
124,7,0.005947,NO
125,1,0.000678,NO
126,1,0.000419,NO
127,0,0.005180,NO
128,1,0.000949,NO
129,1,0.001133,NO
130,3,0.003929,NO
131,1,0.001876,NO
132,0,0.000511,NO
133,1,0.019145,NO
134,10,0.002559,NO
135,1,0.001360,NO
136,1,0.000161,NO
137,0,0.001158,NO
138,3,0.000195,NO
139,1,0.002279,NO
140,1,0.001876,NO
141,13,0.278695,NO
142,15,0.252332,NO
143,1,0.003490,NO
144,10,0.003878,NO
145,8,0.002211,NO
146,1,0.056785,NO
147,1,0.000193,NO
148,4,0.004484,NO
149,9,0.006863,NO
150,5,0.001619,NO
151,2,0.000470,NO
152,1,0.004436,NO
153,5,0.077295,NO
154,2,0.002556,NO
155,0,0.000937,NO
156,1,0.000500,NO
157,1,0.001133,NO
158,4,0.000525,NO
159,1,0.000949,NO
160,1,0.000450,NO
161,10,0.037083,NO
162,1,0.000161,NO
163,1,0.000161,NO
164,6,0.001008,NO
165,0,0.000518,NO
166,1,0.000161,NO
167,4,0.000523,NO
168,5,0.010926,NO
169,12,0.031824,NO
170,8,0.012241,NO
171,1,0.003246,NO
172,1,0.002017,NO
173,1,0.000161,NO
174,1,0.001021,NO
175,1,0.000579,NO
176,4,0.100397,NO
177,1,0.000419,NO
178,14,0.441602,NO
179,27,0.903178,NO
180,1,0.001082,NO
181,1,0.001876,NO
182,4,0.013189,NO
183,32,1.000000,NO
184,1,0.000161,NO
185,0,0.000954,NO
186,1,0.000388,NO
187,0,0.000954,NO
188,2,0.002676,NO
189,3,0.003929,NO
190,6,0.026275,NO
191,5,0.005036,NO
192,1,0.000949,NO
193,6,0.847115,NO
194,2,0.015736,NO
195,1,0.000450,NO
196,1,0.564747,NO
197,0,0.000937,NO
198,6,0.003449,NO
199,1,0.000161,NO
200,1,0.000500,NO
201,1,0.000173,NO
202,1,0.000419,NO
