ID,Size,Predicted,Actual
177,1,0.000007,NO
178,1,0.000000,NO
179,1,0.000007,NO
180,1,0.000000,NO
181,1,0.000007,NO
182,1,0.000000,NO
183,1,0.000007,NO
184,1,0.000000,NO
185,1,0.000007,NO
186,1,0.000000,NO
187,1,0.000007,NO
188,3,0.000000,NO
189,1,0.000007,NO
190,1,0.000000,NO
191,1,0.000007,NO
192,3,0.000000,NO
193,1,0.000007,NO
194,1,0.000000,NO
195,3,0.000008,NO
196,17,1.000000,NO
197,1,0.000007,NO
198,1,0.000000,NO
199,1,0.000007,NO
200,3,0.000000,NO
201,1,0.000007,NO
202,1,0.000000,NO
203,1,0.000000,NO
204,1,0.000007,NO
205,1,0.000000,NO
206,1,0.000007,NO
207,3,0.000000,NO
208,1,0.000007,NO
209,1,0.000000,NO
210,1,0.000007,NO
211,3,0.000000,NO
212,1,0.000000,NO
213,1,0.000007,NO
214,1,0.000000,NO
215,1,0.000007,NO
216,1,0.000000,NO
217,1,0.000007,NO
218,3,0.000000,NO
219,1,0.000000,NO
220,1,0.000007,NO
221,5,0.000000,NO
222,4,0.000000,NO
223,7,0.000015,NO
224,12,0.000203,NO
225,11,0.999474,NO
226,7,0.000015,NO
227,7,0.000001,NO
228,1,0.000000,NO
229,13,0.000053,NO
230,12,0.000029,NO
231,7,0.000001,NO
232,6,0.000039,NO
233,1,0.000000,NO
234,1,0.000000,NO
235,1,0.000000,NO
236,1,0.000000,NO
237,1,0.000000,NO
238,1,0.000000,NO
239,4,1.000000,NO
240,1,0.000000,NO
241,1,0.000000,NO
242,1,0.000000,NO
243,42,1.000000,NO
244,11,0.017523,NO
245,3,0.000000,NO
246,11,0.000162,NO
247,0,0.000000,NO
248,1,0.000000,NO
249,0,0.000000,NO
250,1,0.000000,NO
251,1,0.000000,NO
252,3,0.000000,NO
253,1,0.000000,NO
254,0,0.000000,NO
255,0,0.000000,NO
256,1,0.000000,NO
257,1,0.000000,NO
258,1,0.000000,NO
259,2,0.000000,NO
260,2,0.000000,NO
261,1,0.000000,NO
262,1,0.000000,NO
263,10,0.000312,YES
264,9,0.000214,NO
265,9,0.000342,NO
266,0,0.000000,NO
267,0,0.000000,NO
268,0,0.000000,NO
269,0,0.000000,NO
270,1,0.000000,NO
271,0,0.000000,NO
272,1,0.000000,NO
273,9,1.000000,NO
274,13,1.000000,NO
275,1,0.000000,NO
276,2,0.000000,NO
277,0,0.000000,NO
278,0,0.000000,NO
279,8,0.000172,NO
280,19,0.373640,NO
281,0,0.000000,NO
282,0,0.000000,NO
283,0,0.000000,NO
284,18,1.000000,NO
285,4,0.000000,NO
286,21,0.999450,NO
287,4,0.000001,NO
288,19,0.987434,NO
289,4,0.000001,NO
290,15,0.039559,NO
291,10,0.000834,NO
292,4,0.000001,NO
293,10,0.000006,NO
294,2,0.000000,NO
295,4,0.000001,NO
296,2,0.000000,NO
297,4,0.000001,NO
298,5,1.000000,NO
299,15,0.004300,NO
300,12,0.000422,NO
301,50,1.000000,NO
302,9,0.002420,NO
303,34,1.000000,YES
304,1,0.000000,NO
305,1,0.000000,NO
306,1,0.000000,NO
307,1,0.000000,NO
308,1,0.000000,NO
309,1,0.000000,NO
310,1,0.000000,NO
311,1,0.000000,NO
312,1,0.000000,NO
313,1,0.000000,NO
314,1,0.000000,NO
315,1,0.000000,NO
316,1,0.000000,NO
317,8,0.000003,NO
318,6,0.000000,NO
319,3,0.000001,NO
320,7,0.000004,NO
321,12,0.000004,NO
322,5,0.000000,NO
323,3,0.000018,NO
324,49,1.000000,NO
325,1,0.000000,NO
326,1,0.000000,NO
327,1,0.000000,NO
328,28,0.999444,NO
329,36,1.000000,NO
330,11,0.000038,NO
331,24,0.999874,NO
332,3,0.000000,NO
333,10,0.000007,NO
334,14,1.000000,NO
335,12,0.000008,NO
336,19,0.016526,NO
337,13,0.001363,NO
338,5,0.000000,NO
339,18,0.228431,NO
340,1,0.000000,NO
341,7,0.000004,NO
342,1,0.000000,NO
343,4,0.000001,NO
344,5,0.000001,NO
345,4,0.000001,NO
346,4,0.000001,NO
347,5,0.000001,NO
348,4,0.000001,NO
349,5,0.000001,NO
350,4,0.000001,NO
351,5,0.000001,NO
352,4,0.000001,NO
353,5,0.000001,NO
354,4,0.000001,NO
355,5,0.000001,NO
356,4,0.000001,NO
357,4,0.000001,NO
358,5,0.000001,NO
359,5,0.000001,NO
360,5,0.000001,NO
361,5,0.000001,NO
362,5,0.000001,NO
363,4,0.000001,NO
364,5,0.000001,NO
365,4,0.000001,NO
366,4,0.000060,NO
367,4,0.000063,NO
368,5,0.000067,NO
369,5,0.000067,NO
370,4,0.000001,NO
371,0,0.000000,NO
372,1,0.000007,NO
373,1,0.000000,NO
374,1,0.000000,NO
375,3,0.000000,NO
376,1,0.000000,NO
377,1,0.000000,NO
378,3,0.000000,NO
379,5,0.000009,NO
380,5,0.000001,NO
381,5,0.000001,NO
382,3,0.000000,NO
383,8,0.000001,NO
384,8,0.000008,NO
385,1,0.000000,NO
386,9,0.000006,NO
387,20,1.000000,NO
388,0,0.000000,NO
389,0,0.000000,NO
390,0,0.000000,NO
391,0,0.000000,NO
392,0,0.000000,NO
393,0,0.000000,NO
394,0,0.000000,NO
395,0,0.000000,NO
396,0,0.000000,NO
397,0,0.000000,NO
398,0,0.000000,NO
399,0,0.000000,NO
400,0,0.000000,NO
401,0,0.000000,NO
402,0,0.000000,NO
403,0,0.000000,NO
404,0,0.000000,NO
405,0,0.000000,NO
406,0,0.000000,NO
407,0,0.000000,NO
408,0,0.000000,NO
409,0,0.000000,NO
410,0,0.000000,NO
411,0,0.000014,NO
412,0,0.000015,NO
413,0,0.000015,NO
414,0,0.000015,NO
415,2,0.000000,NO
416,10,0.000002,NO
417,9,0.000028,NO
418,1,0.000007,NO
419,7,0.000054,NO
420,1,0.000007,NO
421,6,0.000010,NO
422,7,0.000054,NO
423,1,0.000007,NO
424,7,0.000046,NO
425,1,0.000007,NO
426,7,0.000046,NO
427,1,0.000007,NO
428,7,0.000046,NO
429,1,0.000007,NO
430,7,0.000046,NO
431,13,0.484787,NO
432,1,0.000215,NO
433,1,0.000226,NO
434,10,0.001652,NO
435,4,0.000012,NO
436,7,0.001094,NO
437,7,0.001094,NO
438,7,0.001043,NO
439,1,0.000000,NO
440,7,0.000448,NO
441,1,0.000000,NO
442,7,0.000002,NO
443,1,0.000015,NO
444,1,0.000015,NO
445,10,0.000341,NO
446,4,0.000023,NO
447,0,0.000000,NO
448,0,0.000000,NO
449,0,0.000000,NO
450,0,0.000000,NO
451,0,0.000000,NO
452,0,0.000000,NO
453,0,0.000000,NO
454,0,0.000000,NO
455,0,0.000000,NO
456,0,0.000000,NO
457,0,0.000000,NO
458,0,0.000000,NO
459,0,0.000000,NO
460,1,0.000000,NO
461,1,1.000000,NO
462,15,0.000510,NO
463,1,0.000000,NO
464,1,0.000000,NO
465,1,0.000000,NO
466,1,0.000000,NO
467,1,0.000000,NO
468,0,0.000000,NO
469,0,0.000000,NO
470,7,0.000002,NO
471,10,0.000423,NO
472,9,0.000007,NO
473,2,0.000000,NO
474,2,0.000000,NO
475,1,0.000000,NO
476,2,0.000000,NO
477,1,0.000000,NO
478,2,0.000000,NO
479,7,0.000004,NO
480,5,0.000001,NO
481,2,0.000000,NO
482,7,0.000008,NO
483,51,1.000000,NO
484,1,0.000000,NO
485,3,0.000000,NO
486,3,0.000001,NO
487,6,0.000136,NO
488,5,1.000000,NO
489,39,1.000000,NO
490,6,0.000005,NO
491,12,0.007753,NO
492,2,0.000010,NO
493,14,0.999410,NO
494,33,1.000000,NO
495,2,0.000001,NO
496,1,0.000007,NO
497,0,0.000000,NO
498,1,0.000000,NO
499,10,0.000006,NO
500,10,0.000003,NO
501,6,0.000001,NO
502,3,0.000001,NO
503,1,0.000000,NO
504,2,0.000000,NO
505,1,0.000000,NO
506,1,0.000000,NO
507,46,1.000000,NO
508,7,0.000002,NO
509,6,0.000001,NO
510,1,0.000000,NO
511,3,0.000001,NO
512,1,0.000001,NO
513,2,0.000000,NO
514,10,0.000006,NO
515,1,0.000000,NO
516,7,0.000005,NO
517,11,0.000055,NO
518,5,0.000002,NO
519,29,1.000000,NO
520,15,0.714009,NO
521,26,1.000000,NO
522,5,0.000343,NO
523,41,1.000000,YES
524,1,0.000082,NO
525,20,0.999861,NO
526,7,0.000012,NO
527,12,0.000031,NO
528,1,0.000000,NO
529,1,0.000000,NO
530,2,0.000000,NO
531,1,0.000000,NO
532,3,0.000000,NO
533,1,0.000000,NO
534,7,0.000006,NO
535,1,0.000000,NO
536,1,0.000000,NO
537,1,0.000000,NO
538,1,0.000001,NO
539,5,0.000000,NO
540,5,0.000000,NO
541,5,0.000000,NO
542,5,0.000000,NO
543,5,0.000000,NO
544,6,0.000001,NO
545,1,0.000000,NO
546,2,0.000000,NO
547,1,0.000000,NO
548,1,0.000000,NO
549,12,0.000462,NO
550,48,1.000000,NO
551,24,0.999932,NO
552,1,0.000000,NO
553,1,0.000000,NO
554,2,0.000000,NO
555,1,0.000000,NO
556,3,0.000000,NO
557,1,0.000000,NO
558,53,1.000000,NO
559,8,0.361572,NO
560,3,0.000286,NO
561,9,0.762920,NO
562,6,0.003320,NO
563,5,0.000573,NO
564,23,1.000000,NO
565,7,0.000004,NO
566,6,0.000002,NO
567,4,0.000001,NO
568,5,0.000030,NO
569,1,0.000250,NO
570,1,0.000250,NO
571,49,1.000000,NO
572,14,0.008540,NO
573,5,0.000001,NO
574,9,0.000242,NO
575,1,0.000818,NO
576,39,1.000000,NO
577,1,0.000001,NO
578,1,0.000000,NO
579,4,0.000001,NO
580,0,0.000000,NO
581,10,0.000071,NO
582,1,0.000000,NO
583,1,0.000000,NO
584,3,0.000000,NO
585,1,0.000000,NO
586,1,0.000000,NO
587,3,0.000000,NO
588,5,0.000001,NO
589,1,0.000000,NO
590,3,0.000001,NO
591,4,0.000000,NO
592,1,0.000000,NO
593,1,0.000000,NO
594,1,0.000000,NO
595,1,0.000000,NO
596,1,0.000000,NO
597,1,0.000000,NO
598,1,0.000000,NO
599,1,0.000000,NO
600,1,0.000000,NO
601,1,0.000000,NO
602,3,0.000000,NO
603,3,0.000000,NO
604,3,0.000000,NO
605,3,0.000000,NO
606,3,0.000000,NO
607,3,0.000000,NO
608,3,0.000000,NO
609,3,0.000000,NO
610,3,0.000000,NO
611,3,0.000000,NO
612,3,0.000000,NO
613,3,0.000000,NO
614,3,0.000000,NO
615,3,0.000000,NO
616,3,0.000000,NO
617,3,0.000000,NO
618,3,0.000000,NO
619,3,0.000000,NO
620,3,0.000000,NO
621,3,0.000000,NO
622,3,0.000000,NO
623,3,0.000001,NO
624,3,0.000000,NO
625,3,0.000000,NO
626,3,0.000000,NO
627,3,0.000000,NO
628,3,0.000000,NO
629,3,0.000000,NO
630,1,0.000000,NO
631,1,0.000000,NO
632,1,0.000000,NO
633,1,0.000000,NO
634,1,0.000000,NO
635,1,0.000000,NO
636,1,0.000000,NO
637,1,0.000000,NO
638,1,0.000000,NO
639,1,0.000000,NO
640,2,0.000000,NO
641,9,0.000002,NO
642,1,0.000000,NO
643,1,0.000000,NO
644,0,0.000000,NO
645,11,0.000017,YES
646,5,0.000011,NO
647,10,0.000002,NO
648,6,0.000000,NO
649,6,0.000000,NO
650,17,0.144715,YES
651,12,0.000004,NO
652,5,0.000000,NO
653,3,0.000018,NO
654,21,0.999978,NO
655,1,0.000000,NO
656,1,0.000000,NO
657,1,0.000000,NO
658,23,0.998733,NO
659,22,1.000000,NO
660,30,1.000000,NO
661,7,0.000003,NO
662,18,1.000000,NO
663,1,0.000000,NO
664,2,0.000000,NO
665,7,0.000001,NO
666,4,0.000000,NO
667,3,0.000000,NO
668,1,0.000000,NO
669,23,0.889729,NO
670,8,0.000087,NO
671,15,0.011744,NO
672,45,1.000000,NO
673,11,0.999317,NO
674,6,0.000148,NO
675,20,0.991888,NO
676,2,0.000000,NO
677,12,0.000040,NO
678,2,0.000000,NO
679,5,0.000305,NO
680,34,1.000000,NO
681,4,0.000001,NO
682,1,0.000000,NO
683,1,0.000000,NO
684,7,0.000204,NO
685,1,0.000000,NO
686,3,0.000000,NO
687,0,0.000000,NO
688,0,0.000000,NO
689,0,0.000000,NO
690,1,0.000000,NO
691,6,0.000001,NO
692,12,1.000000,NO
693,19,0.627171,NO
694,0,0.000000,NO
695,1,0.000000,NO
696,1,0.000000,NO
697,5,0.000254,NO
698,4,0.000001,NO
699,0,0.000000,NO
700,6,0.000002,NO
701,1,0.000000,NO
702,1,0.000000,NO
703,3,0.000000,NO
704,1,0.000000,NO
705,1,0.000000,NO
706,3,0.000000,NO
707,1,0.000000,NO
708,35,1.000000,NO
709,1,0.000000,NO
710,1,0.000000,NO
711,1,0.000000,NO
712,1,0.000000,NO
713,1,0.000000,NO
714,1,0.000000,NO
715,36,1.000000,YES
716,48,1.000000,NO
717,1,0.000000,NO
718,1,0.000000,NO
719,1,0.000000,NO
720,6,0.000002,NO
721,1,0.000007,NO
722,1,0.000000,NO
723,1,0.000007,NO
724,1,0.000007,NO
725,1,0.000000,NO
726,1,0.000000,NO
727,1,0.000000,NO
728,1,0.000000,NO
729,11,0.000288,NO
730,1,0.000000,NO
731,1,0.000000,NO
732,1,0.000000,NO
733,16,0.012653,NO
734,2,0.000000,NO
735,2,0.000000,NO
736,3,0.000000,NO
737,3,0.000000,NO
738,1,0.000000,NO
739,1,0.000000,NO
740,1,0.000000,NO
741,1,0.000000,NO
742,1,0.000000,NO
743,1,0.000000,NO
744,1,0.000000,NO
745,1,0.000000,NO
746,1,0.000000,NO
747,1,0.000000,NO
748,1,0.000000,NO
749,1,0.000000,NO
750,1,0.000000,NO
751,2,0.000000,NO
752,0,0.000000,NO
753,1,0.000000,NO
754,13,0.098137,YES
755,9,0.001774,NO
756,10,0.999998,NO
757,10,0.002948,NO
758,5,0.000009,NO
759,5,0.000000,NO
760,1,0.000000,NO
761,14,0.000026,YES
762,17,1.000000,NO
763,22,1.000000,NO
764,25,1.000000,NO
765,38,1.000000,NO
766,7,0.000018,NO
767,5,0.000000,NO
768,5,0.000000,NO
769,12,0.000004,NO
770,5,0.000000,NO
771,3,0.000018,NO
772,37,1.000000,NO
773,1,0.000000,NO
774,1,0.000007,NO
775,1,0.000001,NO
776,3,0.000000,NO
777,20,0.013017,NO
778,0,0.000000,NO
779,0,0.000000,NO
780,1,0.000000,NO
781,1,0.000000,NO
782,6,0.000000,NO
783,1,0.000000,NO
784,12,0.000004,NO
785,5,0.000000,NO
786,3,0.000018,NO
787,41,1.000000,NO
788,4,0.000677,NO
789,1,0.000000,NO
790,1,0.000000,NO
791,1,0.000000,NO
792,1,0.000000,NO
793,1,0.000001,NO
794,1,0.000001,NO
795,1,0.000001,NO
796,2,0.000001,NO
797,2,0.000001,NO
798,1,0.000001,NO
799,2,0.000000,NO
800,1,0.000000,NO
801,1,0.000000,NO
802,1,0.000000,NO
803,3,0.000000,NO
804,5,0.000001,NO
805,1,0.000000,NO
806,3,0.000000,NO
807,2,0.000001,NO
808,2,0.000001,NO
809,1,0.000000,NO
810,1,0.000001,NO
811,4,0.000001,NO
812,1,0.000000,NO
813,2,0.000007,NO
814,1,0.000000,NO
815,2,0.000007,NO
816,5,0.000002,NO
817,4,0.000000,NO
818,1,0.000000,NO
819,3,0.000000,NO
820,15,0.000338,NO
821,3,0.000001,NO
822,4,0.000000,NO
823,1,0.000000,NO
824,4,0.000001,NO
825,1,0.000000,NO
826,1,0.000000,NO
827,1,0.000000,NO
828,1,0.000000,NO
829,1,0.000000,NO
830,1,0.000000,NO
831,3,0.000000,NO
832,0,0.000000,NO
833,9,0.000009,NO
834,0,0.000001,NO
835,2,0.000001,NO
836,0,0.000000,NO
837,0,0.000001,NO
838,1,0.000002,NO
839,2,0.000007,NO
840,1,0.000000,NO
841,0,0.000008,NO
842,0,0.000001,NO
843,0,0.000001,NO
844,0,0.000001,NO
845,0,0.000001,NO
846,0,0.000001,NO
847,3,0.000000,NO
848,1,0.000000,NO
849,1,0.000000,NO
850,3,0.000000,NO
851,6,0.000002,NO
852,1,0.000001,NO
853,4,0.000000,NO
854,1,0.000000,NO
855,1,0.000000,NO
856,1,0.000001,NO
857,0,0.000001,NO
858,3,0.000000,NO
859,1,0.000000,NO
860,1,0.000000,NO
861,18,0.100907,NO
862,9,0.000006,NO
863,3,0.000001,NO
864,0,0.000007,NO
865,1,0.000000,NO
866,4,0.000000,NO
867,3,0.000000,NO
868,7,0.000002,NO
869,3,0.000001,NO
870,4,0.000000,NO
871,1,0.000000,NO
872,1,0.000000,NO
873,1,0.000000,NO
874,0,0.000000,NO
875,3,0.000000,NO
876,1,0.000001,NO
877,3,0.000001,NO
878,1,0.000000,NO
879,1,0.000001,NO
880,4,0.000001,NO
881,1,0.000000,NO
882,3,0.000007,NO
883,1,0.000000,NO
884,16,0.102818,NO
885,4,0.000000,NO
886,1,0.000000,NO
887,1,0.000000,NO
888,1,0.000000,NO
889,9,0.000015,NO
890,1,0.000000,NO
891,1,0.000000,NO
892,1,0.000008,NO
893,2,0.000007,NO
894,1,0.000001,NO
895,4,0.000001,NO
896,0,0.000001,NO
897,1,0.000000,NO
898,1,0.000001,NO
899,1,0.000000,NO
900,1,0.000000,NO
901,7,0.000012,NO
902,7,0.000012,NO
903,7,0.000008,NO
904,4,0.000001,NO
905,4,0.000001,NO
906,1,0.000000,NO
907,0,0.000000,NO
908,4,0.000028,NO
909,1,0.000000,NO
910,1,0.000000,NO
911,1,0.000000,NO
912,9,0.000045,NO
913,5,0.000010,NO
914,1,0.000000,NO
915,5,0.000001,NO
916,1,0.000001,NO
917,3,0.000000,NO
918,10,0.000006,NO
919,1,0.000000,NO
920,1,0.000000,NO
921,0,0.000000,NO
922,7,0.000006,NO
923,1,0.000000,NO
924,1,0.000000,NO
925,1,0.000000,NO
926,1,0.000000,NO
927,40,1.000000,NO
928,5,0.000010,NO
929,3,0.000000,NO
930,0,0.000000,NO
931,0,0.000000,NO
932,1,0.000001,NO
933,12,0.000047,NO
934,1,0.000000,NO
935,4,0.000001,NO
936,1,0.000000,NO
937,1,0.000000,NO
938,1,0.000000,NO
939,1,0.000000,NO
940,1,0.000000,NO
941,0,0.000000,NO
942,1,0.000000,NO
943,12,0.000230,NO
944,1,0.000000,NO
945,1,0.000000,NO
946,1,0.000000,NO
947,0,0.000001,NO
948,0,0.000001,NO
949,2,0.000000,NO
950,3,0.000000,NO
951,32,1.000000,NO
952,3,0.000001,NO
953,4,0.000000,NO
954,1,0.000000,NO
955,1,0.000000,NO
956,1,0.000000,NO
957,5,0.000338,NO
958,1,0.000008,NO
959,1,0.000010,NO
960,1,0.000000,NO
961,1,0.000000,NO
962,1,0.000001,NO
963,1,0.000001,NO
964,1,0.000000,NO
965,1,0.000001,NO
966,1,0.000001,NO
967,1,0.000001,NO
968,1,0.000001,NO
969,27,1.000000,NO
970,0,0.000000,NO
971,0,0.000001,NO
972,0,0.000001,NO
973,1,0.000000,NO
974,1,0.000000,NO
975,1,0.000000,NO
976,1,0.000000,NO
977,4,0.000000,NO
978,5,0.000001,NO
979,1,0.000000,NO
980,9,0.000005,NO
981,1,0.000001,NO
982,5,0.000001,NO
983,1,0.000000,NO
984,1,0.000001,NO
985,4,0.000001,NO
986,1,0.000000,NO
987,5,0.000010,NO
988,1,0.000000,NO
989,4,0.000010,NO
990,5,0.000002,NO
991,6,0.000000,NO
992,1,0.000000,NO
993,3,0.000001,NO
994,0,0.000000,NO
995,0,0.000000,NO
996,0,0.000000,NO
997,0,0.000000,NO
998,0,0.000000,NO
999,0,0.000000,NO
1000,0,0.000000,NO
1001,0,0.000000,NO
1002,0,0.000000,NO
1003,0,0.000000,NO
1004,0,0.000000,NO
1005,0,0.000000,NO
1006,0,0.000000,NO
1007,0,0.000000,NO
1008,0,0.000000,NO
1009,1,0.000000,NO
1010,1,0.000007,NO
1011,1,0.000000,NO
1012,1,0.000293,NO
1013,1,0.000008,NO
1014,1,0.000010,NO
1015,1,0.000008,NO
1016,1,0.000000,NO
1017,1,0.000007,NO
1018,1,0.000007,NO
1019,1,0.000000,NO
1020,1,0.000007,NO
1021,1,0.000007,NO
1022,4,0.000001,NO
1023,1,0.000000,NO
1024,1,0.000000,NO
1025,1,0.000000,NO
1026,1,0.000000,NO
1027,1,0.000023,NO
1028,7,0.000019,NO
1029,1,0.000000,NO
1030,1,0.000000,NO
1031,1,0.000000,NO
1032,1,0.000000,NO
1033,3,0.000000,NO
1034,1,0.000000,NO
1035,3,0.000000,NO
1036,2,0.000001,NO
1037,1,0.000179,NO
1038,3,0.000001,NO
1039,1,0.000000,NO
1040,1,0.000179,NO
1041,4,0.000001,NO
1042,1,0.000000,NO
1043,3,0.000007,NO
1044,1,0.000000,NO
1045,35,1.000000,NO
1046,1,0.000000,NO
1047,1,0.000000,NO
1048,1,0.000000,NO
1049,1,0.000000,NO
1050,0,0.000000,NO
1051,5,0.000001,NO
1052,21,0.424804,NO
1053,1,0.000001,NO
1054,1,0.000001,NO
1055,1,0.000000,NO
1056,1,0.000001,NO
1057,1,0.000000,NO
1058,1,0.000007,NO
1059,1,0.000000,NO
1060,1,0.000007,NO
1061,3,0.000000,NO
1062,5,0.000000,NO
1063,2,0.000000,NO
1064,1,0.000000,NO
1065,1,0.000000,NO
1066,3,0.000000,NO
1067,20,0.975100,NO
1068,11,0.998847,NO
1069,8,0.000295,NO
1070,22,0.999991,NO
1071,3,0.000001,NO
1072,4,0.000011,NO
1073,4,0.000000,NO
1074,2,0.000000,NO
1075,3,0.000000,NO
1076,6,0.000002,NO
1077,3,0.000001,NO
1078,4,0.000000,NO
1079,2,0.000000,NO
1080,1,0.000000,NO
1081,1,0.000000,NO
1082,3,0.000000,NO
1083,1,0.000000,NO
1084,3,0.000000,NO
1085,1,0.000001,NO
1086,3,0.000001,NO
1087,1,0.000000,NO
1088,1,0.000001,NO
1089,4,0.000001,NO
1090,1,0.000000,NO
1091,3,0.000007,NO
1092,1,0.000000,NO
1093,11,0.000116,NO
1094,4,0.000000,NO
1095,36,1.000000,NO
1096,11,0.000806,NO
1097,3,0.000001,NO
1098,3,0.000000,NO
1099,1,0.000000,NO
1100,3,0.000001,NO
1101,1,0.000001,NO
1102,3,0.000000,NO
1103,1,0.000000,NO
1104,3,0.000001,NO
1105,1,0.000001,NO
1106,3,0.000000,NO
1107,0,0.000001,NO
1108,1,0.000000,NO
1109,1,0.000000,NO
1110,1,0.000000,NO
1111,5,0.000001,NO
1112,1,0.000000,NO
1113,1,0.000000,NO
1114,1,0.000000,NO
1115,1,0.000000,NO
1116,1,0.000000,NO
1117,1,0.000000,NO
1118,1,0.000000,NO
1119,5,0.000012,NO
1120,3,0.000010,NO
1121,3,0.000010,NO
1122,3,0.000000,NO
1123,5,0.000000,NO
1124,1,0.000000,NO
1125,3,0.000863,NO
1126,5,0.000000,NO
1127,5,0.000000,NO
1128,1,0.000000,NO
1129,1,0.000000,NO
1130,1,0.000000,NO
1131,1,0.000007,NO
1132,3,0.000008,NO
1133,3,0.000000,NO
1134,1,0.000000,NO
1135,5,0.000000,NO
1136,1,0.000000,NO
1137,1,0.000000,NO
1138,1,0.000000,NO
1139,1,0.000000,NO
1140,1,0.000000,NO
1141,1,0.000000,NO
1142,1,0.000000,NO
1143,1,0.000000,NO
1144,1,0.000000,NO
1145,1,0.000000,NO
1146,1,0.000000,NO
1147,1,0.000000,NO
1148,2,0.000000,NO
1149,1,0.000000,NO
1150,1,0.000000,NO
