@relation BOOKKEEPER_full

@attribute Release numeric
@attribute LOC numeric
@attribute #Parameters numeric
@attribute #Authors numeric
@attribute #Revisions numeric
@attribute StmtAdded numeric
@attribute StmtDeleted numeric
@attribute MaxChurn numeric
@attribute AvgChurn numeric
@attribute #Branches numeric
@attribute NestingDepth numeric
@attribute NFix numeric
@attribute NSmells numeric
@attribute Buggy {no,yes}

@data
5,16,2,3,3,20,4,19,8,1,1,0,0,no
4,4,0,1,1,4,0,4,4,0,0,0,0,no
4,4,0,1,4,4,0,3,1,1,1,1,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
3,5,1,1,2,14,9,14,11.5,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
2,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
3,14,1,1,1,14,0,14,14,2,1,0,0,no
1,13,5,1,2,18,5,18,11.5,0,0,0,0,no
5,17,1,1,1,17,0,17,17,4,3,0,0,no
2,5,1,1,1,5,0,5,5,1,1,0,0,yes
3,0,0,1,1,0,0,0,0,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
4,14,5,3,4,14,0,14,3.5,3,1,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
2,2,5,2,2,2,0,1,1,0,0,0,0,no
3,2,2,1,1,2,0,2,2,0,0,0,0,no
4,0,0,1,1,0,0,0,0,0,0,0,0,no
3,0,0,1,2,1,0,1,0.5,0,0,0,0,no
4,3,0,1,1,3,0,3,3,0,0,1,0,no
5,4,1,1,1,4,0,4,4,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
4,22,0,1,5,22,0,18,4.4,5,2,0,0,yes
4,4,0,1,2,4,0,3,2,0,0,1,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,6,2,1,1,6,0,6,6,0,0,0,0,no
3,3,1,1,1,3,0,3,3,0,0,0,0,no
5,9,5,1,1,9,0,9,9,2,2,0,0,no
5,16,3,1,5,27,1,15,5.6,7,2,3,0,no
4,15,2,1,1,15,0,15,15,4,3,0,0,no
5,6,1,1,1,6,0,6,6,2,1,0,0,no
1,3,0,1,1,3,0,3,3,1,1,0,0,no
3,0,4,1,1,0,0,0,0,0,0,0,0,no
5,1,1,1,1,0,0,0,0,0,0,0,0,no
1,0,3,1,1,0,0,0,0,0,0,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,41,2,2,5,41,0,21,8.2,18,18,0,3,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
3,3,0,1,1,3,0,3,3,1,1,0,0,no
5,5,0,1,1,5,0,5,5,1,1,0,0,no
5,7,2,1,1,7,0,7,7,5,5,0,1,no
3,4,3,1,1,13,0,13,13,1,1,0,0,no
3,8,0,1,1,8,0,8,8,3,3,0,0,no
5,9,0,1,1,9,0,9,9,2,2,0,0,no
1,0,4,1,1,0,0,0,0,0,0,0,0,no
2,18,1,1,1,18,0,18,18,4,4,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,64,0,2,2,64,0,60,32,10,5,0,3,no
5,0,0,1,1,4,0,4,4,0,0,1,0,no
2,3,0,1,1,3,0,3,3,0,0,0,0,yes
5,10,1,1,1,10,0,10,10,3,2,0,1,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
5,2,1,1,1,2,0,2,2,0,0,0,0,no
2,5,0,2,2,5,0,5,2.5,1,2,0,0,no
5,31,0,3,3,31,0,27,10.333333,7,3,1,1,no
3,0,0,1,2,4,0,3,2,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
1,0,5,1,1,0,0,0,0,0,0,0,0,no
4,8,2,3,6,9,1,4,1.666667,2,2,2,0,yes
2,1,0,1,1,1,0,1,1,0,0,0,0,no
5,6,1,1,1,6,0,6,6,1,1,0,0,no
4,0,3,1,1,0,0,0,0,0,0,0,0,no
3,3,0,1,2,3,0,2,1.5,2,1,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
5,2,1,1,1,2,0,2,2,1,1,0,0,no
4,4,0,1,1,4,0,4,4,0,0,1,0,no
4,0,3,1,1,0,0,0,0,0,0,0,0,no
1,2,1,1,2,2,0,2,1,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
4,4,1,1,1,4,0,4,4,1,2,0,0,no
2,1,3,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
1,13,2,1,1,13,0,13,13,3,3,0,0,no
3,3,0,1,1,3,0,3,3,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
3,17,4,1,1,17,0,17,17,3,3,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
5,0,2,1,1,3,0,3,3,0,0,0,0,no
5,9,0,1,1,9,0,9,9,2,2,0,0,no
5,6,2,1,1,6,0,6,6,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
4,41,3,4,4,41,0,40,10.25,10,4,1,2,yes
5,14,2,4,10,55,41,30,9.6,2,3,3,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
1,18,1,1,1,18,0,18,18,4,2,0,0,no
5,5,2,1,1,5,0,5,5,2,1,0,0,no
4,4,0,1,2,4,0,3,2,0,0,1,0,no
4,27,3,1,1,27,0,27,27,10,4,0,1,no
2,10,1,1,1,10,0,10,10,1,2,0,0,no
2,4,2,1,1,4,0,4,4,2,1,0,0,no
4,8,1,2,2,8,0,8,4,4,1,1,0,no
2,31,1,1,1,31,0,31,31,8,3,0,2,yes
5,21,1,3,7,25,4,14,4.142857,8,5,2,2,yes
4,1,1,1,1,1,0,1,1,0,0,0,0,no
3,3,1,1,1,3,0,3,3,2,1,0,0,no
5,1,0,2,5,1,0,1,0.2,0,0,1,0,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
1,5,0,1,2,5,0,3,2.5,1,1,0,0,yes
3,1,3,1,1,1,0,1,1,0,0,0,0,no
5,69,1,2,4,69,0,61,17.25,5,1,1,2,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
4,5,0,1,1,5,0,5,5,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
3,0,0,1,1,4,0,4,4,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,2,1,1,1,0,1,1,0,0,0,0,no
3,8,0,1,1,8,0,8,8,0,0,0,0,no
3,1,1,1,2,1,0,1,0.5,0,0,0,0,no
5,3,0,1,2,3,0,3,1.5,1,1,0,0,no
3,6,1,1,2,6,0,5,3,1,1,0,0,no
4,0,0,1,1,0,0,0,0,0,0,0,0,no
2,8,3,1,1,8,0,8,8,3,2,0,0,no
1,6,4,1,1,6,0,6,6,1,1,0,0,no
5,21,2,1,1,21,0,21,21,6,2,0,0,no
5,0,0,1,1,4,0,4,4,0,0,0,0,no
4,7,3,1,1,7,0,7,7,2,1,0,0,no
4,5,3,1,1,5,0,5,5,1,1,0,0,no
1,9,0,1,1,9,0,9,9,1,1,0,1,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,3,2,1,1,3,0,3,3,0,0,0,0,no
3,10,5,2,2,11,1,11,6,2,1,0,0,no
3,7,1,1,2,7,0,7,3.5,1,2,0,0,no
3,7,1,1,1,7,0,7,7,1,1,0,0,no
3,2,4,1,1,9,0,9,9,1,1,0,0,no
1,6,1,1,1,6,0,6,6,2,1,0,0,no
4,14,0,2,2,14,0,14,7,3,2,0,0,no
2,2,1,1,1,2,0,2,2,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
3,18,1,1,1,18,0,18,18,4,4,0,0,no
3,2,1,1,1,2,0,2,2,0,0,0,0,no
5,1,3,1,1,1,0,1,1,0,0,0,0,no
4,5,0,2,2,5,0,3,2.5,1,2,0,0,yes
4,4,0,1,1,4,0,4,4,1,1,1,1,no
4,7,0,1,2,7,0,4,3.5,1,1,1,0,no
5,6,1,1,1,6,0,6,6,1,1,0,0,no
5,9,4,2,3,9,0,9,3,1,1,0,0,no
1,8,0,1,1,8,0,8,8,0,0,0,1,no
3,0,0,1,1,0,0,0,0,0,0,0,0,no
3,7,3,1,1,7,0,7,7,2,2,0,0,no
5,6,1,1,2,12,6,12,9,1,1,0,0,no
4,2,0,1,1,2,0,2,2,0,0,1,0,no
2,3,0,1,1,3,0,3,3,0,0,0,0,no
4,7,1,1,1,7,0,7,7,1,1,0,0,no
4,4,2,1,1,4,0,4,4,0,0,0,0,no
3,2,0,1,1,2,0,2,2,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,0,0,1,1,0,0,0,0,0,0,0,0,no
5,5,1,1,1,5,0,5,5,1,1,0,0,no
5,15,0,1,1,15,0,15,15,3,5,0,1,no
4,7,2,1,1,7,0,7,7,1,1,0,0,no
3,4,0,1,2,4,0,3,2,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,1,4,0,4,4,0,0,1,0,no
1,6,1,1,1,6,0,6,6,1,1,0,0,no
5,25,3,1,1,25,0,25,25,4,3,0,0,no
1,9,1,1,1,9,0,9,9,1,1,0,1,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
3,12,1,1,1,12,0,12,12,2,2,0,0,no
3,4,1,1,1,4,0,4,4,0,0,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
4,0,1,1,1,0,0,0,0,0,0,0,0,no
2,1,0,2,2,1,0,1,0.5,0,0,0,0,no
1,5,3,2,2,27,14,27,20.5,1,1,0,0,no
4,4,3,1,1,4,0,4,4,1,2,0,0,no
2,2,5,2,2,2,0,1,1,0,0,0,0,no
4,1,2,1,1,1,0,1,1,0,0,0,0,no
3,3,0,1,1,3,0,3,3,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
3,5,1,1,1,5,0,5,5,1,1,0,0,no
2,11,5,1,1,11,0,11,11,1,1,0,0,no
2,1,1,1,1,1,0,1,1,0,0,0,0,no
2,19,3,1,1,19,0,19,19,4,2,0,0,yes
3,12,0,1,1,12,0,12,12,2,2,0,0,no
3,22,2,1,1,22,0,22,22,3,2,0,0,no
3,19,0,1,4,19,0,18,4.75,9,3,0,1,no
2,0,1,1,1,0,0,0,0,0,0,0,0,no
5,0,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
2,14,5,2,2,14,0,14,7,3,1,0,0,no
4,4,1,1,1,4,0,4,4,2,1,0,0,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
2,1,2,1,1,1,0,1,1,0,0,0,0,no
2,0,5,1,1,0,0,0,0,0,0,0,0,no
4,21,3,1,1,1,0,1,1,4,4,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
5,16,1,1,1,16,0,16,16,4,2,1,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
5,6,0,3,3,6,0,6,2,4,3,0,0,no
3,13,2,1,1,13,0,13,13,1,2,0,0,no
2,2,1,1,2,2,0,2,1,0,0,0,0,no
3,3,0,1,1,3,0,3,3,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,yes
3,50,3,1,1,50,0,50,50,11,5,0,5,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
4,1,2,2,3,1,0,1,0.333333,0,0,0,0,no
4,6,2,1,1,6,0,6,6,3,2,0,0,no
4,0,0,1,2,1,0,1,0.5,0,0,1,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,0,1,1,1,0,0,0,0,0,0,0,0,no
4,5,1,1,1,5,0,5,5,2,1,0,0,no
2,41,1,1,1,41,0,41,41,7,3,0,1,no
3,34,3,1,1,34,0,34,34,4,1,0,1,no
5,3,0,1,1,3,0,3,3,1,1,0,0,no
4,0,0,1,1,1,0,1,1,0,0,1,0,no
3,7,0,2,2,7,0,7,3.5,2,2,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
4,0,0,1,2,1,0,1,0.5,0,0,1,0,no
3,2,0,1,4,2,1,1,0.75,0,0,0,0,no
4,0,0,1,1,1,0,1,1,0,0,0,0,no
5,8,0,1,2,8,0,8,4,2,2,0,0,no
5,9,1,1,2,9,0,5,4.5,2,2,1,0,no
1,14,4,2,2,14,0,10,7,2,2,0,0,no
4,7,1,1,1,7,0,7,7,1,2,0,0,no
1,3,0,1,1,3,0,3,3,0,0,0,0,no
4,1,0,1,2,2,0,1,1,0,0,0,0,no
4,4,5,1,1,4,0,4,4,1,2,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
4,34,1,2,2,34,0,34,17,9,2,0,2,no
3,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,0,1,1,0,0,0,0,0,0,0,0,no
2,1,1,1,1,1,0,1,1,0,0,0,0,no
3,7,0,1,2,7,0,4,3.5,1,1,0,0,no
5,10,2,2,2,10,0,10,5,3,3,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
4,2,1,1,3,2,0,2,0.666667,0,0,0,0,no
5,5,0,2,3,16,11,16,9,1,1,1,0,no
3,7,1,1,1,7,0,7,7,2,3,0,0,no
2,1,0,1,1,8,0,8,8,0,0,0,0,no
5,3,0,1,1,3,0,3,3,0,1,0,0,no
4,4,0,1,2,4,0,3,2,0,0,1,0,no
3,8,2,1,1,8,0,8,8,1,1,0,0,yes
5,7,0,4,9,56,55,43,12.333333,2,2,1,1,no
3,0,2,1,1,0,0,0,0,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
5,3,3,1,1,3,0,3,3,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,3,2,2,1,0,1,0.5,0,0,0,0,no
5,11,2,1,1,11,0,11,11,4,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,2,1,1,1,0,1,1,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
3,0,1,1,1,1,0,1,1,0,0,0,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
2,14,1,1,1,14,0,14,14,5,2,0,0,no
5,3,0,1,1,3,0,3,3,1,1,0,0,no
5,7,1,1,1,7,0,7,7,1,1,0,0,no
3,7,2,1,1,7,0,7,7,2,1,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,1,no
4,3,1,1,1,3,0,3,3,0,0,1,0,no
4,0,2,1,1,0,0,0,0,0,0,0,0,no
4,37,2,1,2,37,0,36,18.5,8,2,0,3,no
3,0,0,1,1,1,0,1,1,0,0,0,0,no
5,8,2,2,2,8,0,8,4,2,2,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
2,14,4,2,2,14,0,14,7,1,1,0,0,no
5,8,2,3,4,8,0,4,2,1,1,1,0,yes
2,0,5,1,1,0,0,0,0,0,0,0,0,no
4,10,1,1,1,10,0,10,10,3,2,0,1,no
5,5,1,1,2,5,0,5,2.5,2,2,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,2,2,3,3,2,0,2,0.666667,0,0,0,0,no
4,0,1,1,1,0,0,0,0,0,0,0,0,no
4,8,2,1,1,8,0,8,8,3,2,1,0,no
4,8,0,1,1,1,0,1,1,2,2,0,0,no
4,0,3,1,1,0,0,0,0,0,0,0,0,no
4,3,0,1,1,3,0,3,3,1,1,0,0,yes
3,2,0,1,1,2,0,2,2,1,1,0,0,no
3,6,1,1,2,6,0,6,3,2,2,0,0,no
4,5,6,1,1,5,0,5,5,0,0,0,1,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
3,10,1,1,1,10,0,10,10,3,3,0,0,no
4,1,0,1,1,1,0,1,1,0,0,1,0,no
4,10,1,1,2,10,0,10,5,4,3,1,0,no
2,0,3,1,1,0,0,0,0,0,0,0,0,no
5,8,0,1,1,9,0,9,9,2,2,0,0,no
4,1,5,1,1,1,0,1,1,0,0,0,0,no
3,14,2,1,1,14,0,14,14,2,3,0,0,no
5,9,4,1,1,9,0,9,9,2,1,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,yes
2,1,3,1,1,1,0,1,1,0,0,0,0,no
4,4,1,1,1,4,0,4,4,1,1,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
3,2,1,1,1,2,0,2,2,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,4,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
5,1,3,1,1,0,0,0,0,0,0,0,0,no
5,14,0,1,1,14,0,14,14,6,2,0,0,no
5,3,2,1,3,5,2,5,2.333333,0,0,0,0,no
5,15,2,1,1,15,0,15,15,4,3,0,0,no
1,1,1,1,1,1,0,1,1,0,0,0,0,no
3,2,3,1,1,2,0,2,2,0,0,0,0,no
5,1,2,2,2,1,0,1,0.5,0,0,0,0,no
2,1,1,1,1,1,0,1,1,0,0,0,0,no
1,3,2,1,1,3,0,3,3,0,0,0,0,no
3,1,0,2,2,1,0,1,0.5,0,0,0,0,no
5,0,0,1,1,4,0,4,4,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
4,11,4,1,3,11,0,6,3.666667,2,3,1,0,no
4,9,1,1,1,9,0,9,9,1,1,0,1,no
3,4,0,1,1,4,0,4,4,1,1,0,0,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
1,3,2,2,2,3,0,3,1.5,1,1,0,0,no
4,4,0,1,1,4,0,4,4,1,1,1,1,no
4,8,1,1,1,8,0,8,8,3,1,0,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
5,6,1,1,1,6,0,6,6,1,1,0,0,no
5,8,2,1,1,8,0,8,8,1,2,0,0,no
3,2,1,1,2,2,0,2,1,0,0,0,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
2,1,2,1,1,1,0,1,1,0,0,0,0,no
1,1,3,1,1,1,0,1,1,0,0,0,0,no
5,8,3,2,4,40,0,33,10,1,1,2,0,no
5,5,1,1,1,5,0,5,5,3,1,0,0,no
2,3,1,1,1,3,0,3,3,1,1,0,0,no
2,12,2,1,1,12,0,12,12,4,1,0,0,yes
2,1,0,1,1,1,0,1,1,0,0,0,0,no
3,10,2,1,1,10,0,10,10,2,2,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
1,9,0,1,1,9,0,9,9,1,1,0,1,no
2,11,4,1,1,11,0,11,11,2,2,0,0,no
3,1,2,1,1,2,0,2,2,0,0,0,0,no
1,3,1,1,1,3,0,3,3,0,0,0,0,no
4,42,0,1,1,42,0,42,42,10,3,0,2,yes
4,6,1,3,4,6,0,4,1.5,0,1,1,0,no
5,0,2,1,1,0,0,0,0,0,0,0,0,no
4,21,5,2,2,21,0,21,10.5,4,4,0,0,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
3,42,3,1,4,42,0,34,10.5,10,4,0,2,no
2,0,0,1,1,0,0,0,0,0,0,0,0,no
3,5,3,1,1,5,0,5,5,0,1,0,0,no
1,4,3,1,1,4,0,4,4,2,2,0,0,no
4,4,3,1,1,4,0,4,4,0,0,0,0,no
4,14,5,1,1,14,0,14,14,1,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,3,0,1,1,3,0,3,3,0,0,1,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
4,26,0,2,3,26,0,26,8.666667,7,4,0,1,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,1,0,0,0,0,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
2,12,1,2,3,12,0,12,4,4,3,0,0,no
3,1,2,1,1,1,0,1,1,0,0,0,0,no
5,3,1,1,1,3,0,3,3,1,1,0,0,no
5,6,2,1,1,6,0,6,6,0,0,0,0,no
3,1,0,1,2,3,2,3,2.5,0,0,0,0,no
4,1,2,1,1,1,0,1,1,0,0,0,0,no
5,6,0,1,2,6,0,4,3,2,3,1,0,no
4,30,0,1,3,90,60,74,50,6,3,0,1,no
2,22,1,2,2,22,0,22,11,1,1,0,1,yes
5,5,4,2,2,5,0,4,2.5,2,2,1,0,no
2,6,1,1,1,6,0,6,6,2,1,0,0,no
3,10,1,1,1,10,0,10,10,3,2,0,1,no
5,3,0,1,1,3,0,3,3,1,1,0,0,no
3,3,0,1,1,3,0,3,3,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
5,5,1,1,1,0,0,0,0,2,1,0,0,no
1,13,0,1,1,9,0,9,9,4,1,0,1,no
1,7,0,1,1,7,0,7,7,1,0,0,0,no
1,11,6,1,1,11,0,11,11,4,2,0,1,no
4,0,2,1,1,0,0,0,0,0,0,0,0,no
5,55,0,2,2,55,0,55,27.5,18,7,1,3,no
1,3,4,1,1,3,0,3,3,0,0,0,0,no
4,13,2,1,1,13,0,13,13,6,1,0,1,no
4,1,0,1,1,1,0,1,1,0,0,1,0,no
4,8,2,2,2,8,0,8,4,2,2,0,0,no
4,3,2,1,1,3,0,3,3,0,0,0,0,no
3,0,1,1,1,0,0,0,0,0,0,0,0,no
5,9,1,2,3,9,0,5,3,3,3,0,0,no
2,4,0,1,1,4,0,4,4,1,1,0,0,no
5,1,2,2,2,1,0,1,0.5,0,0,0,0,no
4,1,1,1,1,1,0,1,1,0,0,0,0,no
2,9,0,1,1,9,0,9,9,6,3,0,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
5,1,1,1,1,1,0,1,1,0,0,0,0,no
1,5,1,1,1,5,0,5,5,1,1,0,0,no
2,9,1,1,1,9,0,9,9,3,1,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,0,1,1,2,10,10,10,10,0,0,0,0,no
5,16,1,1,4,22,6,15,7,2,1,0,0,no
2,15,2,2,2,15,0,13,7.5,3,3,0,0,no
3,0,1,1,1,0,0,0,0,0,0,0,0,no
5,15,3,1,1,15,0,15,15,4,2,0,0,no
3,1,1,1,1,1,0,1,1,0,0,0,0,no
3,0,0,1,1,0,0,0,0,0,0,0,0,no
5,0,0,1,2,1,0,1,0.5,0,0,1,0,no
3,9,1,1,2,9,0,5,4.5,2,2,0,0,no
2,11,3,1,1,11,0,11,11,2,1,0,0,yes
4,1,0,1,1,1,0,1,1,0,0,0,0,no
2,0,0,1,1,0,0,0,0,0,0,0,0,no
3,14,0,1,1,14,0,14,14,0,0,0,0,no
5,3,2,1,1,3,0,3,3,0,0,0,0,no
5,0,1,1,1,4,0,4,4,0,0,0,0,no
4,0,0,1,1,0,0,0,0,0,0,0,0,no
2,5,3,1,1,5,0,5,5,1,1,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
4,3,2,1,1,3,0,3,3,0,0,0,0,no
2,0,1,1,1,0,0,0,0,0,0,0,0,no
4,8,1,1,1,8,0,8,8,3,1,0,0,no
3,0,0,1,1,1,0,1,1,0,0,0,0,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
2,1,1,1,1,1,0,1,1,0,0,0,0,no
3,9,5,1,1,9,0,9,9,1,2,0,0,no
4,5,0,1,1,5,0,5,5,0,1,0,0,no
4,7,0,1,1,7,0,7,7,1,1,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,3,1,1,1,0,1,1,0,0,0,0,no
4,3,3,1,1,3,0,3,3,0,0,0,0,no
5,4,0,1,1,4,0,4,4,0,0,0,0,no
2,0,3,1,1,0,0,0,0,0,0,0,0,no
5,1,0,2,5,1,0,1,0.2,0,0,1,0,no
5,8,1,1,1,8,0,8,8,1,2,0,0,no
2,7,1,1,1,7,0,7,7,2,1,0,0,no
1,33,6,2,2,33,0,33,16.5,6,2,0,2,no
4,1,0,1,1,1,0,1,1,0,0,0,0,no
4,6,1,1,1,6,0,6,6,2,1,0,0,no
2,5,1,1,1,5,0,5,5,1,1,0,0,yes
5,1,1,1,1,1,0,1,1,0,0,0,0,no
2,2,2,2,2,2,0,1,1,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
5,4,1,1,1,4,0,4,4,1,1,0,0,no
2,1,2,1,1,1,0,1,1,0,0,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,no
3,6,1,1,1,6,0,6,6,2,1,0,0,no
2,1,0,1,1,1,0,1,1,0,0,0,0,yes
4,7,1,1,1,7,0,7,7,1,1,0,0,no
3,33,6,1,1,33,0,33,33,5,3,0,2,no
4,10,1,1,1,10,0,10,10,2,1,0,0,no
3,8,2,1,1,8,0,8,8,3,2,0,1,no
2,5,0,1,1,5,0,5,5,0,0,0,0,no
4,32,2,3,4,32,0,29,8,5,3,0,1,no
5,3,0,1,1,3,0,3,3,1,1,1,1,no
3,1,0,2,5,1,0,1,0.2,0,0,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,1,no
4,7,1,1,1,7,0,7,7,1,1,1,0,no
1,1,2,1,1,1,0,1,1,0,0,0,0,no
5,5,1,1,1,5,0,5,5,2,2,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,1,1,1,1,0,1,1,0,0,0,0,no
3,1,3,1,1,1,0,1,1,0,0,0,0,no
2,4,2,1,1,1,0,1,1,2,1,0,0,no
3,1,0,1,1,1,0,1,1,0,0,0,0,no
4,6,1,1,1,6,0,6,6,1,1,0,0,no
4,8,0,1,2,8,0,8,4,2,2,0,0,no
3,4,2,1,2,4,0,4,2,1,1,0,0,no
3,6,1,1,1,6,0,6,6,1,2,0,0,no
4,0,4,1,1,0,0,0,0,0,0,0,0,no
5,5,1,1,1,5,0,5,5,1,1,0,0,no
4,21,0,1,2,21,0,20,10.5,0,0,1,0,no
3,3,1,1,1,3,0,3,3,0,0,0,0,no
5,12,1,1,1,12,0,12,12,3,2,0,0,no
4,14,3,1,1,14,0,14,14,2,2,0,0,no
5,2,0,1,1,2,0,2,2,1,1,0,0,no
2,0,3,1,1,0,0,0,0,0,0,0,0,no
2,4,2,1,1,4,0,4,4,0,0,0,0,no
5,6,1,1,1,6,0,6,6,2,1,0,0,no
5,11,3,1,1,11,0,11,11,1,1,0,0,no
4,31,2,1,1,26,0,26,26,5,2,0,1,no
4,4,2,1,1,4,0,4,4,1,1,0,0,no
5,4,3,1,1,4,0,4,4,1,2,0,0,no
5,1,0,1,1,1,0,1,1,0,0,0,0,no
4,1,1,1,1,1,0,1,1,0,0,0,0,no
3,0,0,1,1,1,0,1,1,0,0,0,0,no
