ID,Size,Predicted,Actual
0,1,0.001387,NO
1,1,0.001387,NO
2,1,0.001387,NO
3,1,0.001387,NO
4,0,0.001387,NO
5,3,0.001387,NO
6,42,0.055041,NO
7,1,0.001387,NO
8,1,0.011245,NO
9,1,0.001387,NO
10,4,0.014466,NO
11,1,0.001387,NO
12,2,0.001387,NO
13,1,0.001387,NO
14,1,0.001387,NO
15,9,0.058592,NO
16,9,0.014466,NO
17,1,0.001387,NO
18,1,0.001387,NO
19,1,0.001387,NO
20,0,0.001387,NO
21,1,0.001387,NO
22,1,0.001387,NO
23,2,0.001387,NO
24,1,0.014466,NO
25,28,0.032150,NO
26,9,0.014466,NO
27,1,0.000000,NO
28,5,0.014466,NO
29,2,0.001387,NO
30,0,0.001387,NO
31,22,0.149887,NO
32,0,0.001387,NO
33,1,0.011245,NO
34,1,0.001387,NO
35,1,0.001387,NO
36,1,0.001387,NO
37,1,0.001387,NO
38,6,0.012851,NO
39,1,0.002621,NO
40,14,0.020106,NO
41,1,0.001387,NO
42,0,0.001387,NO
43,3,0.001387,NO
44,22,0.001387,NO
45,1,0.001387,NO
46,0,0.001387,NO
47,1,0.001387,NO
48,0,0.001387,NO
49,0,0.001387,NO
50,15,0.009653,NO
51,6,0.014466,NO
52,1,0.001387,NO
53,1,0.001387,NO
54,5,0.020106,NO
55,0,0.001387,NO
56,0,0.001387,NO
57,5,0.014466,NO
58,0,0.001387,NO
59,4,0.020106,NO
60,0,0.001387,NO
61,10,0.145664,NO
62,9,0.027245,NO
63,4,0.020106,NO
64,4,0.020106,NO
65,1,0.002621,NO
66,1,0.001387,NO
67,1,0.001387,NO
68,4,0.014466,NO
69,9,0.020106,NO
70,18,0.062953,NO
71,8,0.014466,NO
72,1,0.001387,NO
73,8,0.013273,NO
74,1,0.001387,NO
75,1,0.001387,NO
76,1,0.001387,NO
77,0,0.001387,NO
78,1,0.001387,NO
79,9,0.020106,NO
80,1,0.001387,NO
81,7,0.014466,NO
82,4,0.020106,NO
83,0,0.001387,NO
84,6,0.014466,NO
85,8,0.020106,NO
86,1,0.001387,NO
87,1,0.001387,NO
88,1,0.001387,NO
89,0,0.001387,NO
90,4,0.014466,NO
91,1,0.001387,NO
92,7,0.048654,NO
93,1,0.001387,NO
94,1,0.001387,NO
95,1,0.001387,NO
96,1,0.001387,NO
97,10,0.009653,NO
98,2,0.027245,NO
99,0,0.001387,NO
100,4,0.001387,NO
101,5,0.014466,NO
102,3,0.014466,NO
103,1,0.001387,NO
104,1,0.001387,NO
105,0,0.001387,NO
106,1,0.011245,NO
107,16,0.012851,NO
108,1,0.001387,NO
109,1,0.001387,NO
110,1,0.001387,NO
111,1,0.001387,NO
112,1,0.001387,NO
113,0,0.001387,NO
114,4,0.017376,NO
115,3,0.009653,NO
116,1,0.001387,NO
117,9,0.014466,NO
118,1,0.001387,NO
119,1,0.001387,NO
120,7,0.012851,NO
121,1,0.001387,NO
122,3,0.014466,NO
123,1,0.001387,NO
124,1,0.001387,NO
125,1,0.001387,NO
126,1,0.001387,NO
127,1,0.001387,NO
128,5,0.009653,NO
129,0,0.001387,NO
130,31,0.035186,NO
131,1,0.001387,NO
132,1,0.001387,NO
133,1,0.001387,NO
134,0,0.001387,NO
135,8,0.018791,NO
136,1,0.001387,NO
137,1,0.014466,NO
138,1,0.001387,NO
139,3,0.014466,NO
140,0,0.001387,NO
141,1,0.001387,NO
142,1,0.001387,NO
143,2,0.001387,NO
144,0,0.001387,NO
145,1,0.001387,NO
146,1,0.001387,NO
147,1,0.001387,NO
148,1,0.001387,NO
149,1,0.001387,NO
