ID,Size,Predicted,Actual
0,1,0.000348,NO
1,4,0.001274,NO
2,2,0.001065,NO
3,1,0.000348,NO
4,5,0.000348,NO
5,1,0.000348,NO
6,1,0.000348,NO
7,1,0.000348,NO
8,5,0.001274,NO
9,1,0.000348,NO
10,9,0.499902,NO
11,1,0.002078,NO
12,1,0.000348,NO
13,0,0.000348,NO
14,1,0.000348,NO
15,1,0.000348,NO
16,0,0.000348,NO
17,1,0.000348,NO
18,5,0.001274,NO
19,1,0.000348,NO
20,35,1.000000,NO
21,0,0.000348,NO
22,1,0.001065,NO
23,1,0.000348,NO
24,2,0.000348,NO
25,0,0.000348,NO
26,0,0.000348,NO
27,1,0.000348,NO
28,7,0.001274,NO
29,11,0.001274,NO
30,0,0.000348,NO
31,1,0.000348,NO
32,0,0.000348,NO
33,16,0.007566,NO
34,1,0.000348,NO
35,1,0.000348,NO
36,10,0.001274,NO
37,3,0.001274,NO
38,14,0.960853,NO
39,10,0.027314,NO
40,0,0.000348,NO
41,1,0.000348,NO
42,0,0.000348,NO
43,1,0.000348,NO
44,3,0.000348,NO
45,1,0.000348,NO
46,1,0.000348,NO
47,3,0.001274,NO
48,12,0.001274,NO
49,1,0.000348,NO
50,1,0.000348,NO
51,1,0.000348,NO
52,0,0.000348,NO
53,0,0.000348,NO
54,0,0.000348,NO
55,1,0.000348,NO
56,1,0.000348,NO
57,3,0.000348,NO
58,1,0.001065,NO
59,0,0.000348,NO
60,1,0.000348,NO
61,1,0.000348,NO
62,1,0.000348,NO
63,0,0.000348,NO
64,13,0.001274,NO
65,2,0.000348,NO
66,0,0.000348,NO
67,3,0.001274,NO
68,1,0.000348,NO
69,4,0.007566,NO
70,1,0.000348,NO
71,4,0.001274,NO
72,1,0.000348,NO
73,44,0.476664,NO
74,1,0.000348,NO
75,4,0.001274,NO
76,6,0.000348,NO
77,1,0.000348,NO
78,0,0.000348,NO
79,0,0.000348,NO
80,0,0.000348,NO
81,1,0.000348,NO
82,8,0.001274,NO
83,2,0.000348,NO
84,2,0.001274,NO
85,0,0.000348,NO
86,17,0.001274,NO
87,6,0.001274,NO
88,1,0.000348,NO
89,1,0.000348,NO
90,1,0.000348,NO
91,12,0.009089,NO
92,0,0.000348,NO
93,0,0.000348,NO
94,3,0.001274,NO
95,1,0.000348,NO
96,4,0.001274,NO
97,3,0.000348,NO
98,8,0.001274,NO
99,1,0.000348,NO
100,1,0.000348,NO
101,3,0.003890,NO
102,1,0.000348,NO
103,6,0.003890,NO
104,0,0.000348,NO
105,7,0.001274,NO
106,0,0.000348,NO
107,1,0.000348,NO
108,0,0.000348,NO
109,7,0.003890,NO
110,1,0.000348,NO
111,14,0.476664,NO
112,1,0.000348,NO
113,3,0.003890,NO
114,1,0.000348,NO
115,1,0.000348,NO
116,0,0.000348,NO
117,1,0.000348,NO
118,3,0.001274,NO
119,1,0.000348,NO
120,10,0.001274,NO
121,0,0.000348,NO
122,1,0.000348,NO
123,1,0.000348,NO
124,1,0.000348,NO
125,0,0.000348,NO
126,1,0.000348,NO
127,10,0.009089,NO
128,1,0.000348,NO
129,2,0.001274,NO
130,24,0.003890,NO
131,1,0.000348,NO
132,5,0.001274,NO
133,1,0.000348,NO
134,0,0.000348,NO
135,1,0.000348,NO
136,14,1.000000,NO
137,4,0.000348,NO
138,3,0.001274,NO
139,3,0.001274,NO
140,1,0.000348,NO
141,24,0.003890,NO
142,1,0.000348,NO
143,1,0.000348,NO
144,1,0.000348,NO
145,1,0.000348,NO
146,1,0.000348,NO
147,1,0.001065,NO
148,1,0.000348,NO
149,1,0.000348,NO
150,1,0.000348,NO
151,1,0.000348,NO
152,1,0.000348,NO
153,1,0.000348,NO
154,4,0.001274,NO
155,1,0.000348,NO
156,1,0.000348,NO
157,34,0.984490,NO
158,16,0.143727,NO
159,4,0.001274,NO
160,8,0.001274,NO
161,1,0.000348,NO
162,2,0.000348,NO
163,13,0.001274,NO
164,8,0.001274,NO
165,20,0.003890,NO
166,49,1.000000,NO
167,0,0.000348,NO
168,0,0.000348,NO
169,4,0.001274,NO
170,12,0.001274,NO
171,1,0.000348,NO
172,1,0.000348,NO
173,1,0.000348,NO
174,1,0.000348,NO
175,1,0.000348,NO
176,8,0.001274,NO
177,1,0.000348,NO
178,1,0.000348,NO
179,1,0.000348,NO
180,1,0.000348,NO
181,0,0.000348,NO
182,20,0.001274,NO
183,1,0.000348,NO
184,2,0.000348,NO
185,1,0.000348,NO
186,2,0.000348,NO
187,1,0.000348,NO
188,0,0.000348,NO
189,23,0.003890,NO
190,1,0.000348,NO
191,1,0.000348,NO
192,1,0.002078,NO
193,0,0.000348,NO
194,1,0.000348,NO
195,1,0.000348,NO
196,6,0.003890,NO
197,7,0.003890,NO
198,1,0.000348,NO
199,3,0.000348,NO
200,4,0.001274,NO
201,4,0.001274,NO
202,0,0.000348,NO
203,1,0.000348,NO
204,1,0.000348,NO
205,7,0.001274,NO
206,1,0.000348,NO
207,3,0.001274,NO
208,3,0.001274,NO
209,2,0.000348,NO
210,1,0.002078,NO
211,6,0.001274,NO
212,1,0.000348,NO
213,1,0.000348,NO
214,6,0.003890,NO
215,1,0.000348,NO
216,11,0.001274,NO
217,2,0.000348,NO
218,11,0.001274,NO
219,1,0.000348,NO
220,1,0.000348,NO
221,1,0.000348,NO
222,0,0.000348,NO
223,0,0.000348,NO
224,1,0.000348,NO
225,3,0.001274,NO
226,2,0.000348,NO
227,4,0.001274,NO
228,1,0.043674,NO
229,0,0.000348,NO
230,1,0.000348,NO
231,1,0.000348,NO
232,1,0.001274,NO
233,1,0.000348,NO
234,0,0.000348,NO
235,20,0.143727,NO
236,0,0.000348,NO
237,1,0.000348,NO
238,1,0.000348,NO
239,1,0.000348,NO
240,1,0.000348,NO
241,1,0.000348,NO
242,2,0.001274,NO
243,2,0.000348,NO
244,2,0.000348,NO
245,30,0.476664,NO
246,1,0.000348,NO
247,5,0.001274,NO
248,1,0.000348,NO
249,2,0.000348,NO
250,4,0.001274,NO
251,9,0.027314,NO
252,1,0.000348,NO
253,3,0.000348,NO
254,4,0.001274,NO
255,0,0.000348,NO
256,0,0.000348,NO
257,4,0.001274,NO
258,1,0.000348,NO
259,18,0.986868,NO
260,1,0.000348,NO
261,2,0.001274,NO
262,0,0.000348,NO
263,9,0.003890,NO
264,0,0.000348,NO
265,4,0.001274,NO
266,0,0.000348,NO
267,6,0.001274,NO
268,0,0.000348,NO
269,5,0.001274,NO
270,2,0.001274,NO
271,2,0.001274,NO
272,4,0.001274,NO
273,1,0.000348,NO
274,22,0.003890,NO
275,1,0.000348,NO
276,1,0.000348,NO
277,1,0.000348,NO
278,1,0.000348,NO
279,1,0.000348,NO
280,0,0.002078,NO
281,7,0.003890,NO
282,32,0.997814,NO
283,31,0.844823,NO
284,0,0.000348,NO
285,0,0.000348,NO
286,1,0.000348,NO
287,1,0.000348,NO
288,1,0.000348,NO
289,1,0.000348,NO
290,1,0.000348,NO
291,0,0.000348,NO
292,4,0.007566,NO
293,0,0.000348,NO
294,4,0.001274,NO
295,1,0.000348,NO
296,2,0.000348,NO
297,1,0.000348,NO
298,1,0.000348,NO
299,0,0.000348,NO
300,0,0.043674,NO
301,2,0.482437,NO
302,0,0.000348,NO
303,0,0.002078,NO
304,1,0.002078,NO
305,3,0.999989,NO
306,0,0.000348,NO
307,4,0.001274,NO
308,1,0.001065,NO
309,23,0.143273,NO
310,4,0.001274,NO
311,6,0.007566,NO
312,1,0.000348,NO
313,0,0.000348,NO
314,0,0.002078,NO
315,1,0.000348,NO
316,4,0.001274,NO
317,14,0.003890,NO
318,0,0.000348,NO
319,13,0.003890,NO
320,2,0.000348,NO
321,0,0.000348,NO
322,1,0.000348,NO
323,11,0.009089,NO
