ID,Size,Predicted,Actual
0,4,0.000002,NO
1,1,0.000000,NO
2,9,0.000001,NO
3,1,0.000000,NO
4,1,0.000000,NO
5,0,0.000000,NO
6,26,1.000000,NO
7,12,0.001003,NO
8,1,0.000006,NO
9,6,0.000001,NO
10,25,1.000000,NO
11,1,0.000000,NO
12,16,1.000000,NO
13,1,0.000000,NO
14,13,0.000029,NO
15,3,0.000007,NO
16,1,0.000000,NO
17,1,0.122682,NO
18,1,0.000000,NO
19,0,0.000000,NO
20,1,0.000000,NO
21,0,0.000000,NO
22,9,0.000002,NO
23,1,1.000000,NO
24,0,0.000000,NO
25,1,0.000000,NO
26,7,0.000001,NO
27,1,0.000000,NO
28,1,0.000000,NO
29,1,0.000000,NO
30,1,0.000000,NO
31,1,0.000000,NO
32,1,0.000000,NO
33,2,0.000000,NO
34,4,0.000000,NO
35,1,0.000000,NO
36,0,0.000000,NO
37,0,0.000000,NO
38,1,0.000000,NO
39,0,0.000000,NO
40,1,0.000001,NO
41,1,0.000000,NO
42,1,0.000000,NO
43,1,0.000000,NO
44,3,0.000000,NO
45,1,0.000000,NO
46,1,0.000000,NO
47,0,0.000000,NO
48,0,0.000000,NO
49,5,0.000006,NO
50,1,0.000000,NO
51,1,0.000000,NO
52,9,0.075154,NO
53,1,0.000000,NO
54,4,0.000000,NO
55,1,0.000000,NO
56,1,0.000000,NO
57,6,0.000000,NO
58,1,0.000000,NO
59,0,0.000000,NO
60,7,0.000001,NO
61,2,0.000000,NO
62,0,0.000000,NO
63,1,0.000000,NO
64,1,0.000000,NO
65,1,0.000000,NO
66,10,0.000048,NO
67,1,0.000000,NO
68,1,0.000000,NO
69,1,0.000000,NO
70,2,0.000001,NO
71,5,0.000001,NO
72,1,0.000000,NO
73,1,0.000000,NO
74,14,0.758093,NO
75,9,0.000010,NO
76,0,0.000000,NO
77,0,0.000000,NO
78,1,0.000000,NO
79,14,0.000381,NO
80,15,0.999924,NO
81,6,0.000001,NO
82,1,0.000000,NO
83,6,0.000000,NO
84,58,1.000000,NO
85,0,0.000000,NO
86,5,0.000001,NO
87,0,0.000000,NO
88,1,0.000000,NO
89,0,0.000000,NO
90,1,0.000000,NO
91,1,0.000000,NO
92,43,1.000000,NO
93,2,0.000000,NO
94,19,0.194865,NO
95,0,0.000000,NO
96,4,0.000001,NO
97,17,0.007051,NO
98,5,0.000000,NO
99,0,0.000000,NO
100,4,0.000000,NO
101,0,0.000000,NO
102,1,0.000000,NO
103,1,0.000004,NO
104,5,0.000001,NO
105,1,0.000000,NO
106,1,0.000000,NO
107,3,0.000008,NO
108,3,0.000000,NO
109,1,0.000000,NO
110,4,0.000001,NO
111,5,0.000081,NO
112,1,0.000000,NO
113,1,0.000005,NO
114,4,0.000000,NO
115,1,0.000000,NO
116,3,0.000000,NO
117,0,0.000000,NO
118,0,0.000000,NO
119,1,0.000001,NO
120,1,0.000000,NO
121,1,0.000000,NO
122,15,0.000161,NO
123,0,0.000000,NO
124,1,0.000000,NO
125,1,0.000000,NO
126,1,0.000000,NO
127,36,1.000000,NO
128,1,0.000000,NO
129,4,0.000001,NO
130,2,0.000000,NO
131,5,0.644020,NO
132,1,0.000000,NO
133,9,0.000009,NO
134,1,0.000000,NO
135,1,0.000000,NO
136,1,0.000000,NO
137,1,0.000000,NO
138,1,0.000000,NO
139,1,0.000005,NO
140,1,0.000000,NO
141,1,0.000000,NO
142,0,0.000001,NO
143,26,0.904501,NO
144,1,0.000000,NO
145,1,0.000003,NO
146,3,0.000000,NO
147,25,1.000000,NO
148,4,0.000000,NO
149,25,0.999955,NO
150,5,0.000000,NO
151,0,0.000000,NO
152,1,0.000000,NO
153,1,0.000000,NO
154,21,0.052839,NO
155,1,0.000000,NO
156,14,0.002395,NO
157,1,0.000000,NO
158,1,0.000000,NO
159,1,0.000000,NO
160,0,0.000000,NO
161,1,0.000004,NO
162,27,1.000000,NO
163,0,0.000000,NO
164,1,0.000000,NO
