ID,Size,Predicted,Actual
0,4,0.159573,NO
1,1,0.095871,NO
2,2,0.128948,NO
3,4,0.143685,NO
4,13,0.859614,NO
5,69,1.000000,NO
6,9,0.475403,NO
7,50,1.000000,NO
8,2,0.094295,NO
9,88,1.000000,YES
10,2,0.994348,NO
11,1,0.156191,NO
12,3,0.145166,NO
13,1,0.092402,NO
14,1,0.095871,NO
15,1,0.095871,NO
16,50,1.000000,NO
17,1,0.095871,NO
18,8,0.243108,NO
19,117,1.000000,YES
20,2,0.124448,NO
21,8,0.236990,NO
22,26,0.999999,NO
23,1,0.095871,NO
24,15,0.924756,YES
25,11,0.385486,YES
26,8,0.236990,YES
27,108,1.000000,YES
28,2,0.097827,NO
29,17,0.992418,NO
30,3,0.385638,NO
31,1,0.095871,NO
32,1,0.095871,NO
33,1,0.095871,NO
34,2,0.860685,NO
35,1,0.231917,NO
36,1,0.243337,NO
37,1,0.222654,YES
38,1,0.239243,NO
39,1,0.239243,NO
40,3,0.261557,NO
41,1,0.239243,NO
42,2,0.291012,NO
43,3,0.320121,NO
44,37,1.000000,NO
45,4,1.000000,NO
46,18,0.999995,NO
47,3,0.421587,NO
48,52,1.000000,NO
49,1,0.231917,NO
50,7,0.669063,YES
51,1,0.095871,NO
52,1,0.637125,NO
53,4,0.332281,NO
54,1,0.095871,NO
55,36,1.000000,NO
56,32,1.000000,NO
57,23,0.999854,NO
58,14,0.559887,NO
59,0,0.086270,NO
60,1,0.092402,NO
61,1,0.095871,NO
62,2,0.097827,NO
63,12,0.940906,NO
64,12,0.786754,NO
65,4,0.999634,NO
66,22,0.999229,NO
67,2,0.999988,NO
68,26,0.999994,NO
69,1,0.095871,NO
70,10,0.999952,NO
71,1,0.095871,NO
72,10,0.443746,NO
73,20,1.000000,NO
74,12,0.997523,NO
75,3,0.465993,NO
76,6,0.783033,NO
77,7,0.676147,NO
78,9,0.996797,NO
79,15,0.873916,NO
80,3,0.999848,NO
81,1,0.095871,NO
82,2,0.128948,NO
83,27,0.999998,NO
84,10,0.780826,NO
85,17,0.965330,NO
86,15,1.000000,NO
87,1,0.095871,NO
88,1,0.095871,NO
89,1,0.381415,NO
90,11,0.999861,NO
91,1,0.092402,NO
92,1,0.095871,NO
93,25,1.000000,YES
94,0,0.089531,NO
95,0,0.261025,NO
96,0,0.096503,NO
97,0,0.377861,NO
98,0,0.377861,NO
99,0,0.377861,NO
100,0,0.974624,NO
101,14,0.860558,NO
102,7,0.167811,NO
103,11,0.998743,NO
104,12,0.504313,NO
105,16,0.935298,NO
106,8,0.379201,NO
107,6,0.183623,NO
108,2,0.128948,NO
109,2,0.088073,NO
110,3,0.735238,NO
111,1,0.624348,NO
112,13,0.687686,NO
113,29,0.999974,NO
114,9,0.212124,NO
115,1,0.092402,NO
116,1,0.078030,NO
117,10,0.327824,NO
118,4,0.122411,NO
119,2,0.668368,NO
120,28,0.999953,NO
121,5,0.169962,NO
122,1,0.095871,NO
123,18,0.965146,NO
124,1,0.095871,NO
125,1,0.095871,NO
126,9,0.419571,NO
127,42,1.000000,NO
128,11,0.957794,NO
129,12,0.743906,NO
130,3,0.167560,NO
131,22,0.998588,NO
132,10,0.909097,YES
133,14,0.998622,YES
134,4,0.315830,NO
135,11,0.999778,NO
136,10,0.593608,YES
137,6,0.940185,YES
