ID,Size,Predicted,Actual
0,1,0.001365,NO
1,1,0.001921,NO
2,5,0.016931,NO
3,1,0.000454,NO
4,1,0.000454,NO
5,1,0.003641,NO
6,1,0.000454,NO
7,14,0.842143,NO
8,1,0.000463,NO
9,11,0.016482,NO
10,0,0.000968,NO
11,1,0.003641,NO
12,7,0.006851,NO
13,0,0.002212,NO
14,1,0.007126,NO
15,1,0.001091,NO
16,35,1.000000,NO
17,1,0.000454,NO
18,1,0.003428,NO
19,1,0.000463,NO
20,1,0.003576,NO
21,3,0.012938,NO
22,5,0.025123,NO
23,14,0.139235,NO
24,4,0.001432,NO
25,8,0.010861,NO
26,17,0.433543,NO
27,16,0.112047,NO
28,1,0.001921,NO
29,2,0.000471,NO
30,1,0.003641,NO
31,1,0.000454,NO
32,5,0.013978,NO
33,0,0.000464,NO
34,9,0.519780,NO
35,1,0.001091,NO
36,4,0.001772,NO
37,1,0.000522,NO
38,3,0.002746,NO
39,2,0.003770,NO
40,16,0.409114,NO
41,12,0.043894,NO
42,6,0.007115,NO
43,1,0.001921,NO
44,1,0.003428,NO
45,1,0.000687,NO
46,6,0.003623,NO
47,10,0.112402,NO
48,1,0.007126,NO
49,17,0.874647,NO
50,7,0.017035,NO
51,4,0.031351,NO
52,1,0.000454,NO
53,3,0.007194,NO
54,1,0.003576,NO
55,1,0.000463,NO
56,6,0.005672,NO
57,1,0.003576,NO
58,1,0.001091,NO
59,1,0.000454,NO
60,1,0.000949,NO
61,6,0.030031,NO
62,5,0.004977,NO
63,23,0.999708,NO
64,1,0.000454,NO
65,0,0.000967,NO
66,2,0.001001,NO
67,0,0.000927,NO
68,0,0.003648,NO
69,1,0.000463,NO
70,1,0.001695,NO
71,1,0.000949,NO
72,1,0.000454,NO
73,2,0.010093,NO
74,1,0.006583,NO
75,1,0.012948,NO
76,1,0.000454,NO
77,6,0.007115,NO
78,1,0.000454,NO
79,13,0.696182,NO
80,1,0.006466,NO
81,11,0.011877,NO
82,13,0.013560,NO
83,1,0.002168,NO
84,1,0.001091,NO
85,3,0.002194,NO
86,14,0.093302,NO
87,1,0.001365,NO
88,5,0.001141,NO
89,1,0.006466,NO
90,3,0.004724,NO
91,69,1.000000,NO
92,10,0.963954,NO
93,2,0.001414,NO
94,8,0.001274,NO
95,5,0.003091,NO
96,1,0.007426,NO
97,13,0.070270,NO
98,3,0.004193,NO
99,1,0.002513,NO
100,15,0.168304,NO
101,8,0.009773,NO
102,0,0.002768,NO
103,6,0.001370,NO
104,1,0.999996,NO
105,3,0.018315,NO
106,9,0.068034,NO
107,0,0.000533,NO
108,14,0.045111,NO
109,0,0.000533,NO
110,1,0.000966,NO
111,4,0.011163,NO
112,7,0.013230,NO
113,0,0.000463,NO
114,2,0.001001,NO
115,1,0.003641,NO
116,4,0.002109,NO
117,4,0.014023,NO
118,0,0.001139,NO
119,41,1.000000,NO
120,1,0.000949,NO
121,1,0.011307,NO
122,20,0.983699,NO
123,1,0.000454,NO
124,29,0.999952,NO
125,8,0.336134,NO
126,15,0.400785,NO
127,1,0.003576,NO
128,6,0.012770,NO
129,6,0.010525,NO
