ID,Size,Predicted,Actual
0,11,0.171217,NO
1,1,0.009389,NO
2,1,0.004454,NO
3,4,0.020597,NO
4,1,0.009389,NO
5,7,0.002243,NO
6,0,0.002033,NO
7,0,0.041593,NO
8,16,0.425022,NO
9,8,0.017947,NO
10,5,0.001650,NO
11,9,0.121107,NO
12,1,0.000665,NO
13,1,0.001887,NO
14,6,0.019699,NO
15,1,0.014265,NO
16,4,0.001782,NO
17,2,0.010688,NO
18,4,0.005204,NO
19,1,0.004454,NO
20,1,0.002653,NO
21,1,0.001887,NO
22,1,0.000715,NO
23,34,1.000000,NO
24,7,0.033915,NO
25,9,0.665499,NO
26,7,0.031461,NO
27,1,0.008242,NO
28,14,0.672258,NO
29,9,0.090038,NO
30,1,0.019538,NO
31,1,0.001887,NO
32,4,0.002344,NO
33,3,0.000799,NO
34,1,0.002489,NO
35,4,0.042326,NO
36,4,0.252798,NO
37,6,0.011901,NO
38,1,0.007039,NO
39,8,0.004801,NO
40,0,0.001877,NO
41,1,0.000665,NO
42,1,0.009389,NO
43,28,1.000000,NO
44,10,0.091372,NO
45,30,1.000000,NO
46,0,0.009342,NO
47,1,0.008738,NO
48,2,0.003407,NO
49,1,0.001887,NO
50,10,0.167230,NO
51,23,0.990259,NO
52,4,0.015317,NO
53,15,0.999993,NO
54,18,0.478862,NO
55,0,0.013513,NO
56,1,0.004454,NO
57,20,0.991837,NO
58,12,0.132880,NO
59,12,0.273914,NO
60,10,0.047332,NO
61,1,0.001543,NO
62,1,0.000715,NO
63,3,0.002109,NO
64,27,0.999877,NO
65,0,0.000911,NO
66,2,0.004631,NO
67,13,0.352150,NO
68,7,0.006348,NO
69,1,0.000795,NO
70,12,0.999991,NO
71,1,0.035857,NO
72,1,0.004454,NO
73,5,0.035254,NO
74,31,1.000000,NO
75,3,0.045839,NO
76,11,0.500232,NO
77,8,0.004804,NO
78,4,0.002259,NO
79,1,0.002256,NO
80,46,1.000000,NO
81,12,1.000000,NO
82,7,0.065260,NO
83,7,0.250067,NO
84,4,0.014999,NO
85,7,0.002243,NO
86,33,0.999998,NO
87,11,0.095473,NO
88,1,0.000665,NO
89,5,0.009941,NO
90,29,1.000000,NO
91,1,0.000665,NO
92,1,0.000715,NO
93,8,0.020258,NO
94,2,0.001118,NO
95,24,0.998363,NO
96,22,0.998111,NO
97,2,0.001426,NO
98,0,0.008917,NO
99,0,0.006092,NO
100,6,0.001825,NO
101,0,0.000662,NO
102,1,0.001887,NO
103,4,0.001436,NO
104,1,0.004454,NO
105,7,0.088101,NO
106,0,0.001446,NO
107,1,0.000665,NO
108,1,0.000665,NO
109,19,0.999615,NO
110,7,0.005167,NO
111,3,0.000743,NO
112,1,0.000915,NO
113,1,0.004787,NO
114,16,0.968473,NO
115,2,0.004978,NO
116,3,0.300394,NO
117,15,0.608070,NO
118,13,0.827921,NO
119,1,0.014252,NO
120,0,0.001877,NO
121,1,0.002596,NO
122,1,0.001887,NO
123,7,0.046648,NO
124,1,0.000665,NO
125,13,0.120570,NO
126,1,0.004454,NO
127,1,0.004066,NO
128,1,0.006929,NO
129,31,1.000000,NO
130,1,0.014265,NO
131,1,0.008738,NO
132,1,0.010435,NO
133,1,0.008738,NO
134,0,0.011933,NO
135,7,0.134110,NO
136,1,0.002029,NO
137,3,0.001292,NO
138,1,0.032948,NO
139,1,0.002256,NO
140,3,0.086689,NO
141,3,0.002591,NO
142,1,0.006256,NO
143,9,0.072546,NO
144,4,0.351148,NO
145,6,0.023649,NO
146,8,0.021457,NO
147,0,0.000711,NO
148,1,0.008738,NO
149,1,0.004454,NO
150,1,0.008738,NO
151,1,0.000665,NO
152,1,0.014265,NO
153,1,0.000665,NO
154,1,0.008738,NO
155,1,0.008738,NO
156,2,0.009761,NO
157,0,0.003787,NO
158,17,0.984006,NO
159,1,0.019754,NO
160,1,0.017016,NO
161,1,0.004454,NO
162,18,0.986374,NO
163,98,1.000000,NO
164,4,0.855779,NO
165,1,0.015321,NO
166,1,0.001435,NO
167,14,0.321115,NO
168,2,0.000791,NO
169,1,0.001887,NO
170,3,0.002109,NO
171,1,0.010435,NO
172,1,0.001887,NO
173,1,0.004454,NO
174,1,0.017016,NO
175,1,0.002029,NO
176,1,0.004454,NO
177,1,0.014265,NO
178,1,0.000795,NO
179,53,1.000000,NO
180,1,0.001887,NO
181,0,0.004488,NO
182,11,0.633697,NO
183,4,0.019047,NO
184,2,0.000691,NO
185,1,0.000665,NO
186,1,0.002970,NO
187,18,0.938961,NO
188,1,0.083988,NO
189,1,0.004787,NO
190,5,0.002694,NO
191,1,0.014252,NO
192,1,0.014265,NO
193,1,0.007284,NO
194,5,0.003590,NO
195,1,0.002256,NO
196,1,0.000935,NO
197,1,0.000715,NO
198,8,0.069253,NO
199,1,0.015321,NO
200,1,0.075624,NO
201,3,0.013919,NO
202,4,0.001916,NO
203,13,0.025075,NO
204,6,0.001962,NO
205,1,0.872110,NO
206,1,0.009569,NO
207,1,0.004454,NO
208,9,0.017682,NO
209,0,0.006092,NO
210,0,0.004947,NO
211,22,0.809551,NO
212,1,0.008738,NO
213,0,0.002245,NO
214,0,0.001336,NO
215,2,0.028635,NO
216,2,0.008025,NO
217,0,0.004431,NO
218,1,0.002029,NO
219,2,0.004978,NO
220,1,0.016499,NO
221,1,0.001887,NO
222,1,0.014265,NO
223,1,0.000665,NO
224,2,0.997999,NO
225,2,0.006855,NO
226,1,0.004454,NO
227,4,0.001335,NO
228,9,0.055881,NO
229,1,0.009389,NO
230,0,0.000670,NO
231,4,0.003369,NO
232,1,0.000715,NO
233,2,0.006855,NO
234,3,0.009583,NO
235,17,0.505579,NO
236,4,0.054462,NO
237,0,0.007248,NO
238,1,0.002653,NO
239,1,0.004787,NO
240,2,0.009761,NO
241,9,0.041863,NO
242,4,0.011545,NO
243,2,0.002958,NO
244,1,0.001887,NO
245,1,0.008738,NO
246,8,0.080787,NO
247,1,0.000665,NO
248,1,0.002029,NO
249,1,0.014265,NO
250,4,0.001704,NO
251,22,1.000000,NO
252,30,1.000000,NO
253,1,0.000665,NO
254,4,0.016240,NO
255,5,0.206305,NO
256,0,0.005296,NO
257,1,0.000795,NO
258,5,0.019962,NO
259,1,0.001887,NO
260,1,0.016929,NO
261,0,0.002583,NO
262,1,0.009389,NO
263,1,0.002029,NO
264,17,0.757140,NO
265,17,0.707604,NO
266,6,0.001962,NO
267,1,0.001435,NO
268,3,0.001129,NO
269,1,0.004787,NO
270,3,0.018709,NO
271,3,0.001969,NO
272,9,0.006556,NO
273,0,0.021536,NO
274,6,0.015449,NO
275,6,0.002328,NO
276,7,0.012455,NO
277,13,0.129269,NO
278,0,0.013513,NO
279,5,0.020147,NO
280,0,0.014702,NO
281,3,0.110846,NO
282,1,0.002029,NO
283,15,0.119521,NO
284,1,0.000665,NO
285,1,0.000665,NO
286,7,0.016678,NO
287,1,0.000665,NO
288,3,0.000799,NO
289,1,0.005891,NO
290,0,0.000662,NO
291,1,0.014265,NO
292,1,0.000795,NO
293,10,0.126670,NO
294,3,0.059504,NO
295,2,0.004359,NO
296,3,0.003406,NO
297,0,0.000662,NO
298,1,0.001887,NO
299,1,0.014265,NO
300,7,0.008990,NO
301,9,0.107498,NO
302,1,0.002653,NO
303,1,0.000665,NO
304,1,0.002029,NO
305,10,0.016955,NO
306,1,0.000665,NO
307,8,0.009626,NO
308,1,0.002029,NO
309,1,0.010282,NO
310,2,0.014826,NO
311,0,0.009342,NO
312,9,0.027071,NO
313,1,0.004454,NO
314,2,0.005535,NO
315,1,0.001435,NO
316,4,0.050648,NO
317,7,0.074021,NO
318,33,1.000000,NO
319,1,0.000665,NO
320,1,0.008738,NO
321,1,0.001887,NO
322,4,0.004524,NO
323,1,0.009569,NO
324,3,0.003406,NO
325,19,0.999984,NO
326,10,0.015603,NO
327,4,0.011864,NO
328,18,0.658365,NO
329,31,1.000000,NO
330,3,0.033104,NO
331,16,0.867343,NO
332,14,0.808344,NO
333,0,0.001877,NO
334,1,0.008738,NO
335,11,0.045760,NO
336,16,0.507912,NO
337,1,0.002858,NO
338,0,0.000911,NO
339,1,0.014265,NO
340,21,1.000000,NO
341,2,0.001604,NO
342,4,0.054297,NO
343,4,0.007002,NO
344,2,0.002109,NO
345,1,0.000665,NO
346,0,0.002018,NO
347,15,0.220992,NO
348,7,0.013608,NO
349,1,0.004454,NO
350,1,0.009389,NO
351,1,0.000665,NO
352,1,0.000665,NO
353,2,0.006855,NO
354,1,0.004787,NO
355,1,0.001887,NO
356,6,0.004821,NO
357,0,0.013513,NO
358,1,0.004454,NO
359,4,0.002344,NO
360,0,0.005418,NO
361,4,0.026362,NO
362,0,0.004763,NO
363,0,0.001877,NO
364,0,0.005418,NO
365,1,0.001887,NO
366,0,0.000911,NO
367,13,0.246817,NO
368,0,0.002515,NO
369,0,0.000810,NO
370,17,0.961796,NO
371,3,0.002267,NO
372,0,0.005296,NO
373,3,0.007863,NO
374,4,0.004524,NO
375,1,0.000665,NO
376,19,0.913111,NO
377,0,0.013513,NO
378,5,0.014035,NO
379,0,0.002245,NO
380,4,0.923802,NO
381,1,0.004454,NO
382,0,0.000711,NO
383,16,0.974868,NO
384,0,0.001877,NO
385,1,0.027565,NO
386,3,0.006237,NO
387,4,0.011346,NO
388,10,0.150234,NO
