ID,Size,Predicted,Actual
0,1,0.001789,NO
1,97,1.000000,NO
2,5,0.007583,NO
3,1,0.001789,NO
4,7,0.966828,NO
5,3,0.007984,NO
6,1,0.924249,NO
7,1,0.000669,NO
8,1,0.000729,NO
9,0,0.008122,NO
10,0,0.009590,NO
11,1,0.004997,NO
12,1,0.001789,NO
13,1,0.000669,NO
14,1,0.001789,NO
15,2,0.012802,NO
16,2,0.021910,NO
17,4,0.000842,NO
18,12,0.093891,NO
19,13,0.084665,NO
20,18,0.946661,NO
21,2,0.004316,NO
22,0,0.001796,NO
23,0,0.002425,NO
24,0,0.011123,NO
25,15,0.803520,NO
26,1,0.004997,NO
27,5,0.015641,NO
28,17,0.875877,NO
29,13,0.888707,NO
30,33,1.000000,NO
31,12,0.158417,NO
32,0,0.001233,NO
33,0,0.775146,NO
34,5,0.577199,NO
35,17,1.000000,NO
36,13,0.385729,NO
37,6,0.170800,NO
38,10,0.212228,NO
39,2,0.033496,NO
40,7,1.000000,NO
41,1,0.019296,NO
42,1,0.001789,NO
43,1,0.004129,NO
44,0,0.001796,NO
45,1,0.000669,NO
46,1,0.001789,NO
47,0,0.001767,NO
48,1,0.015369,NO
49,0,0.004078,NO
50,0,0.001767,NO
51,2,0.016059,NO
52,0,0.002139,NO
53,9,0.092884,NO
54,2,0.020101,NO
55,14,0.422216,NO
56,1,0.000669,NO
57,1,0.004497,NO
58,5,0.021398,NO
59,13,0.689628,NO
60,18,0.947632,NO
61,3,0.007357,NO
62,5,0.012859,NO
63,1,0.000669,NO
64,0,0.002183,NO
65,1,0.014122,NO
66,2,0.001771,NO
67,2,0.018971,NO
68,1,0.019296,NO
69,20,0.896028,NO
70,9,0.542065,NO
71,0,0.005821,NO
72,3,0.017214,NO
73,1,0.005266,NO
74,10,0.016935,NO
75,1,0.005024,NO
76,1,0.005663,NO
77,7,0.017708,NO
78,1,0.001789,NO
79,0,0.004935,NO
80,1,0.000729,NO
81,1,0.004129,NO
82,1,0.004129,NO
83,6,0.005219,NO
84,5,0.193896,NO
85,1,0.000729,NO
86,12,0.182877,NO
87,1,0.014122,NO
88,1,0.005024,NO
89,1,0.004521,NO
90,2,0.001870,NO
91,1,0.002166,NO
92,31,1.000000,NO
93,8,0.007644,NO
94,1,0.000669,NO
95,1,0.000810,NO
96,2,0.002038,NO
97,4,0.002752,NO
98,10,0.957374,NO
99,3,0.020975,NO
100,8,0.027562,NO
101,11,0.197551,NO
102,2,0.027734,NO
103,6,0.028282,NO
104,1,0.017056,NO
105,0,0.004442,NO
106,1,0.001554,NO
107,0,0.019060,NO
108,0,0.001925,NO
109,1,0.002455,NO
110,0,0.004168,NO
111,6,0.013545,NO
112,0,0.000720,NO
113,0,0.002511,NO
114,1,0.001949,NO
115,12,0.372863,NO
116,1,0.008955,NO
117,3,0.033866,NO
118,1,0.000729,NO
119,0,0.002425,NO
120,2,0.009360,NO
121,1,0.014122,NO
122,2,0.008596,NO
123,7,0.005947,NO
124,7,0.025311,NO
125,1,0.002840,NO
126,1,0.001789,NO
127,0,0.021986,NO
128,1,0.004129,NO
129,1,0.004997,NO
130,3,0.017328,NO
131,1,0.008224,NO
132,0,0.002183,NO
133,1,0.075106,NO
134,10,0.010886,NO
135,1,0.005669,NO
136,1,0.000669,NO
137,0,0.005035,NO
138,3,0.000823,NO
139,1,0.009551,NO
140,1,0.008224,NO
141,13,0.630410,NO
142,15,0.562031,NO
143,1,0.015369,NO
144,10,0.016935,NO
145,8,0.009661,NO
146,1,0.180125,NO
147,1,0.000810,NO
148,4,0.018786,NO
149,9,0.029166,NO
150,5,0.002613,NO
151,2,0.002038,NO
152,1,0.019296,NO
153,5,0.270339,NO
154,2,0.010868,NO
155,0,0.004078,NO
156,1,0.002166,NO
157,1,0.004997,NO
158,4,0.002251,NO
159,1,0.004129,NO
160,1,0.001949,NO
161,10,0.147901,NO
162,1,0.000669,NO
163,1,0.000669,NO
164,6,0.004346,NO
165,0,0.001830,NO
166,1,0.000669,NO
167,4,0.002131,NO
168,5,0.045870,NO
169,12,0.129929,NO
170,8,0.053648,NO
171,1,0.014122,NO
172,1,0.008955,NO
173,1,0.000669,NO
174,1,0.004497,NO
175,1,0.002501,NO
176,4,0.319819,NO
177,1,0.001789,NO
178,14,0.771803,NO
179,27,0.974897,NO
180,1,0.004521,NO
181,1,0.008224,NO
182,4,0.055216,NO
183,32,1.000000,NO
184,1,0.000669,NO
185,0,0.004145,NO
186,1,0.001554,NO
187,0,0.004145,NO
188,2,0.011770,NO
189,3,0.017328,NO
190,6,0.103008,NO
191,5,0.022139,NO
192,1,0.004129,NO
193,6,0.954877,NO
194,2,0.066181,NO
195,1,0.001949,NO
196,1,0.834208,NO
197,0,0.004078,NO
198,6,0.015208,NO
199,1,0.000669,NO
200,1,0.002166,NO
201,1,0.000729,NO
202,1,0.001789,NO
203,1,0.000729,NO
204,42,1.000000,NO
205,0,0.015129,NO
206,1,0.000669,NO
207,5,0.005930,NO
208,1,0.004129,NO
209,9,0.107100,NO
210,3,0.005048,NO
211,7,0.014937,NO
212,1,0.000669,NO
213,8,0.040776,NO
214,7,0.029282,NO
215,0,0.001767,NO
216,0,0.001796,NO
217,6,0.012824,NO
218,2,0.002038,NO
219,1,0.968912,NO
220,12,0.999997,NO
221,0,0.004078,NO
222,11,0.891837,NO
223,1,0.004129,NO
224,6,0.044216,NO
225,0,0.001490,NO
226,1,0.001789,NO
227,3,0.003182,NO
228,1,0.000729,NO
229,1,0.001949,NO
230,0,0.002182,NO
231,13,0.413276,NO
232,1,0.001949,NO
233,0,0.008844,NO
234,10,0.178581,NO
235,4,0.046501,NO
236,13,0.881838,NO
237,1,0.000669,NO
238,3,0.000756,NO
239,1,0.000729,NO
240,0,0.011634,NO
241,7,0.030975,NO
242,11,0.011989,NO
243,0,0.000720,NO
244,0,0.004078,NO
245,5,0.032255,NO
246,9,0.092884,NO
247,10,0.014337,NO
248,12,0.152654,NO
249,6,0.030790,NO
250,4,0.007354,NO
251,0,0.000905,NO
252,0,0.008844,NO
253,10,0.008045,NO
254,3,0.002760,NO
255,5,0.004082,NO
256,2,0.004702,NO
257,4,0.009255,NO
258,1,0.001789,NO
259,4,0.014009,NO
260,29,1.000000,NO
261,1,0.004997,NO
262,15,0.855869,NO
263,13,1.000000,NO
264,0,0.012912,NO
265,1,0.002166,NO
266,15,0.839722,NO
267,1,0.001789,NO
268,1,0.001789,NO
269,1,0.000810,NO
270,30,1.000000,NO
271,0,0.001233,NO
272,9,0.991630,NO
273,3,0.045407,NO
274,49,1.000000,NO
275,5,0.006510,NO
276,4,0.002767,NO
277,4,0.003921,NO
278,16,0.925551,NO
279,1,0.000669,NO
280,12,0.170202,NO
281,7,0.014832,NO
282,1,0.002333,NO
283,1,0.009551,NO
284,4,0.018786,NO
285,3,0.000823,NO
286,0,0.004078,NO
287,1,0.037974,NO
288,11,0.980322,NO
289,1,0.000729,NO
290,3,0.000756,NO
291,1,0.006517,NO
292,1,0.004997,NO
293,1,0.009551,NO
294,1,0.000669,NO
295,5,0.034473,NO
296,1,0.001789,NO
297,1,0.004129,NO
298,0,0.000403,NO
299,0,0.005592,NO
300,7,0.003185,NO
301,42,1.000000,NO
302,9,0.148832,NO
303,25,1.000000,NO
304,0,0.002805,NO
305,14,0.080860,NO
306,2,0.002946,NO
307,5,0.003865,NO
308,0,0.002419,NO
309,2,0.001141,NO
310,0,0.011634,NO
311,12,0.941738,NO
312,4,0.008890,NO
313,7,0.013628,NO
314,5,0.001851,NO
315,9,0.142472,NO
316,0,0.001767,NO
317,0,0.002139,NO
318,0,0.002425,NO
319,9,0.058058,NO
320,16,1.000000,NO
321,0,0.000661,NO
322,4,0.311227,NO
323,0,0.005592,NO
324,11,0.220127,NO
325,0,0.000661,NO
326,8,0.101518,NO
327,2,0.025092,NO
328,1,0.004129,NO
329,1,0.001554,NO
330,0,0.001796,NO
331,9,0.783450,NO
332,5,0.004447,NO
333,0,0.008122,NO
334,1,0.009551,NO
335,1,0.000810,NO
336,1,0.014122,NO
337,4,0.023742,NO
338,1,0.002166,NO
339,1,0.001789,NO
340,1,0.019296,NO
341,4,0.008890,NO
342,9,0.052266,NO
343,0,0.000720,NO
344,13,0.147054,NO
345,27,1.000000,NO
346,1,0.004497,NO
347,1,0.000919,NO
348,5,0.054214,NO
349,5,0.005828,NO
350,4,0.002251,NO
351,1,0.004129,NO
352,1,0.001949,NO
353,9,0.006273,NO
354,3,0.003911,NO
355,1,0.001789,NO
356,3,0.016063,NO
357,30,1.000000,NO
358,1,0.014122,NO
359,11,0.048135,NO
360,13,0.034449,NO
361,0,0.004442,NO
362,0,0.009590,NO
363,12,0.015389,NO
364,15,0.460765,NO
365,32,0.999996,NO
366,1,0.001949,NO
367,2,0.000699,NO
368,1,0.000669,NO
369,12,0.222110,NO
370,10,0.066124,NO
371,1,0.000669,NO
372,30,0.999984,NO
373,1,0.004129,NO
374,1,0.008224,NO
375,3,0.002760,NO
376,0,0.012847,NO
377,1,0.014122,NO
378,5,0.033726,NO
379,1,0.000669,NO
380,0,0.001925,NO
381,1,0.001949,NO
382,1,0.000669,NO
383,10,0.420402,NO
384,1,0.000669,NO
385,1,0.000810,NO
386,1,0.004129,NO
387,12,0.519500,NO
388,12,0.434263,NO
389,2,0.009360,NO
390,8,0.048403,NO
391,2,0.017033,NO
392,0,0.001796,NO
393,4,0.008367,NO
394,9,0.072533,NO
395,5,0.004082,NO
396,0,0.000720,NO
397,1,0.000729,NO
398,0,0.004935,NO
399,0,0.025850,NO
400,3,0.003182,NO
401,1,0.004497,NO
402,9,0.014375,NO
403,2,0.002795,NO
404,8,0.008151,NO
405,1,0.017045,NO
406,1,0.005767,NO
407,6,0.087977,NO
408,8,0.005213,NO
409,8,0.093428,NO
410,0,0.564154,NO
411,7,0.013652,NO
412,20,0.953712,NO
413,8,0.157387,NO
414,4,0.314382,NO
415,1,0.001554,NO
416,9,0.106803,NO
417,1,0.000669,NO
418,1,0.008224,NO
419,1,0.000669,NO
420,2,0.006396,NO
421,20,0.834523,NO
422,1,0.075106,NO
423,7,0.205906,NO
424,0,0.009822,NO
425,0,0.016847,NO
426,8,0.039210,NO
427,1,0.005663,NO
428,1,0.000729,NO
429,10,0.996894,NO
430,13,0.992467,NO
431,14,0.813054,NO
432,1,0.014122,NO
433,5,0.014784,NO
434,1,0.014122,NO
435,1,0.000729,NO
436,1,0.009945,NO
437,1,0.001949,NO
438,0,0.019060,NO
439,0,0.002139,NO
440,2,0.016294,NO
441,10,0.051753,NO
442,1,0.017056,NO
443,2,0.009360,NO
444,0,0.005821,NO
445,8,0.052090,NO
446,7,0.006477,NO
447,24,1.000000,NO
448,6,0.017955,NO
449,15,0.713290,NO
450,7,0.013652,NO
451,1,0.000729,NO
452,12,0.334080,NO
453,1,0.000669,NO
454,2,0.007434,NO
455,5,0.002185,NO
456,0,0.005592,NO
457,7,0.006257,NO
458,0,0.000720,NO
459,0,0.001925,NO
460,1,0.001949,NO
461,6,0.002343,NO
462,17,0.987584,NO
463,4,0.005899,NO
464,0,0.000720,NO
465,1,0.004497,NO
466,1,0.005024,NO
467,3,0.001038,NO
468,0,0.020333,NO
469,0,0.005592,NO
470,0,0.000661,NO
471,0,0.002183,NO
472,1,0.001789,NO
473,33,1.000000,NO
474,1,0.014122,NO
475,1,0.001789,NO
