ID,Size,Predicted,Actual
0,5,0.046933,YES
1,6,0.032397,YES
2,5,0.023437,YES
3,17,0.391402,YES
4,24,1.000000,YES
5,3,0.011888,YES
6,18,0.672690,YES
7,9,0.573202,YES
8,23,0.999988,YES
9,7,0.077998,YES
10,8,0.999944,YES
11,1,0.010024,YES
12,2,0.113996,YES
13,1,0.010024,YES
14,2,0.018417,YES
15,41,1.000000,YES
16,7,0.039310,YES
17,15,0.996946,YES
18,34,1.000000,YES
19,3,0.004055,YES
20,4,0.197931,YES
21,1,0.010024,YES
22,27,1.000000,YES
23,6,0.032397,YES
24,4,0.005792,YES
25,11,0.318783,YES
26,1,0.999999,YES
27,7,0.984099,YES
28,28,0.999976,YES
29,34,1.000000,YES
30,8,1.000000,YES
31,15,0.496495,YES
32,3,0.011888,YES
33,14,0.634635,YES
34,17,0.874524,YES
35,5,0.023437,YES
36,1,0.010024,YES
37,27,0.999998,YES
38,2,0.081085,YES
39,4,0.208207,YES
40,29,1.000000,YES
41,26,0.999997,YES
42,24,0.999908,YES
43,3,0.011888,YES
44,11,0.210288,YES
45,52,1.000000,YES
46,15,0.827388,YES
47,23,0.999990,YES
48,14,0.750569,YES
49,100,1.000000,YES
50,31,0.999998,YES
51,18,0.999758,YES
52,10,0.998809,YES
53,3,0.019789,YES
54,13,0.999425,YES
55,53,1.000000,YES
56,1,0.981734,YES
57,2,0.016281,YES
58,6,0.348816,YES
59,2,0.010438,YES
60,4,0.999189,YES
61,1,0.019309,YES
62,6,0.029455,YES
63,22,0.999949,YES
64,30,1.000000,YES
65,1,0.010620,YES
66,3,0.011222,YES
67,18,0.751075,YES
68,6,0.049237,YES
69,8,0.290217,YES
70,4,0.019378,YES
71,14,0.604712,YES
72,19,0.921284,YES
73,7,0.226896,NO
74,1,0.001758,NO
75,0,0.005037,NO
76,13,0.229376,NO
77,1,0.010024,NO
78,1,0.002310,NO
79,1,0.016707,NO
80,97,1.000000,NO
81,2,0.006840,NO
82,13,0.469649,NO
83,1,0.016707,NO
84,7,0.007006,NO
85,10,0.512685,NO
86,0,0.002501,NO
87,0,0.003273,NO
88,1,0.005387,NO
89,1,0.005387,NO
90,1,0.000837,NO
91,16,0.999263,NO
92,1,0.034857,NO
93,0,0.000829,NO
94,0,0.000783,NO
95,4,0.009871,NO
96,1,0.002844,NO
97,10,0.895580,NO
98,1,0.005083,NO
99,1,0.010024,NO
100,0,0.000783,NO
101,5,0.004966,NO
102,14,0.999994,NO
103,7,0.016239,NO
104,1,0.011255,NO
105,0,0.000783,NO
106,2,0.002406,NO
107,0,0.000965,NO
108,4,0.000982,NO
109,5,0.031133,NO
110,5,0.014699,NO
111,4,0.002912,NO
112,7,0.035459,NO
113,0,0.001022,NO
114,0,0.017199,NO
115,1,0.006753,NO
116,9,0.009474,NO
117,0,0.002159,NO
118,21,0.998664,NO
119,2,0.000953,NO
120,9,0.006854,NO
121,1,0.002310,NO
122,18,0.999999,NO
123,21,1.000000,NO
124,1,0.000837,NO
125,11,0.036199,NO
126,1,0.000558,NO
127,4,0.006374,NO
128,27,1.000000,NO
129,7,0.031681,NO
130,39,1.000000,NO
131,28,0.999878,NO
132,7,0.016239,NO
133,0,0.000829,NO
134,1,0.000837,NO
135,6,0.001330,NO
136,1,0.010024,NO
137,1,0.002179,NO
138,1,0.005083,NO
139,8,0.033118,NO
140,4,0.002708,NO
141,0,0.011816,NO
142,8,0.007132,NO
143,0,0.010524,NO
144,1,0.005131,NO
145,3,0.002442,NO
146,1,0.016707,NO
147,1,0.000837,NO
148,1,0.010024,NO
149,1,0.000837,NO
150,0,0.005037,NO
151,10,0.187594,NO
152,0,0.000783,NO
