ID,Size,Predicted,Actual
0,8,0.033271,NO
1,2,0.065779,NO
2,2,0.004198,NO
3,0,0.001414,NO
4,2,0.000965,NO
5,5,0.015578,NO
6,1,0.000457,NO
7,0,0.009598,NO
8,1,0.005152,NO
9,1,0.000457,NO
10,1,0.006368,NO
11,7,0.006177,NO
12,1,0.000935,NO
13,16,0.106951,NO
14,9,0.006159,NO
15,5,0.001297,NO
16,1,0.000455,NO
17,1,0.003495,NO
18,34,0.999999,NO
19,1,0.000457,NO
20,8,0.019652,NO
21,0,0.001094,NO
22,8,0.003619,NO
23,0,0.001888,NO
24,3,0.003901,NO
25,2,0.010233,NO
26,16,0.989487,NO
27,1,0.000935,NO
28,11,0.006026,NO
29,4,0.021033,NO
30,0,0.003578,NO
31,1,0.000935,NO
32,7,0.718798,NO
33,6,0.003325,NO
34,2,0.001716,NO
35,0,0.000688,NO
36,1,0.000455,NO
37,1,0.013698,NO
38,1,0.001069,NO
39,8,0.077845,NO
40,0,0.002157,NO
41,2,0.000468,NO
42,0,0.001683,NO
43,49,1.000000,NO
44,1,0.000457,NO
45,9,0.012917,NO
46,3,0.001590,NO
47,1,0.006368,NO
48,1,0.000455,NO
49,1,0.000455,NO
50,3,0.001804,NO
51,16,0.207489,NO
52,7,0.002171,NO
53,0,0.002073,NO
54,5,0.019419,NO
55,1,0.001844,NO
56,28,0.842418,NO
57,2,0.002524,NO
58,1,0.018743,NO
59,2,0.001902,NO
60,0,0.012812,NO
61,2,0.002799,NO
62,6,0.006640,NO
63,0,0.001888,NO
64,11,0.006507,NO
65,10,0.061454,NO
66,1,0.012517,NO
67,2,0.003864,NO
68,1,0.006368,NO
69,12,0.039404,NO
70,16,0.463712,NO
71,2,0.000703,NO
72,10,0.199632,NO
73,8,0.370171,NO
74,21,0.957622,NO
75,1,0.000935,NO
76,4,0.001617,NO
77,1,0.006425,NO
78,0,0.000466,NO
79,1,0.000939,NO
80,3,0.001159,NO
81,3,0.000494,NO
82,9,0.148960,NO
83,2,0.006376,NO
84,9,0.024408,NO
85,6,0.003285,NO
86,1,0.003495,NO
87,4,0.001097,NO
88,2,0.001902,NO
89,6,0.008366,NO
90,29,1.000000,NO
91,4,0.001097,NO
92,1,0.000935,NO
93,22,0.952649,NO
94,0,0.001099,NO
95,0,0.001441,NO
96,4,0.001094,NO
97,7,0.016462,NO
98,9,0.006611,NO
99,1,0.000455,NO
100,2,0.001902,NO
101,13,0.061376,NO
102,4,0.001952,NO
103,6,0.025722,NO
104,5,0.003249,NO
105,1,0.000935,NO
106,2,0.000470,NO
107,27,0.999966,NO
108,0,0.000958,NO
109,4,0.007954,NO
110,1,0.000455,NO
111,6,0.006462,NO
112,4,0.001858,NO
113,6,0.005675,NO
114,5,0.011356,NO
115,0,0.007722,NO
116,33,1.000000,NO
117,12,0.007360,NO
118,5,0.002874,NO
119,8,0.002778,NO
120,0,0.061055,NO
121,2,0.003382,NO
122,1,0.003495,NO
123,7,0.002374,NO
124,1,0.000457,NO
125,1,0.006368,NO
126,1,0.000939,NO
127,1,0.000455,NO
128,4,0.010668,NO
129,0,0.000567,NO
130,0,0.001099,NO
131,4,0.003318,NO
132,1,0.000935,NO
133,34,1.000000,NO
134,2,0.595708,NO
135,3,0.000882,NO
136,1,0.022639,NO
137,19,0.256089,NO
138,5,0.001600,NO
139,1,0.003495,NO
140,7,0.006559,NO
141,8,0.798583,NO
