ID,Size,Predicted,Actual
0,1,0.024604,NO
1,22,0.998587,NO
2,1,0.002176,NO
3,5,0.002090,NO
4,4,0.001365,NO
5,8,0.016797,NO
6,0,0.003987,NO
7,39,0.994718,NO
8,18,0.999546,NO
9,2,0.004746,NO
10,0,0.003594,NO
11,0,0.002188,NO
12,3,0.019900,NO
13,1,0.007285,NO
14,1,0.001133,NO
15,1,0.007285,NO
16,1,0.000570,NO
17,1,0.002187,NO
18,4,0.002492,NO
19,1,0.002176,NO
20,0,0.003309,NO
21,1,0.000570,NO
22,1,0.019130,NO
23,20,0.797996,NO
24,1,0.000570,NO
25,1,0.000642,NO
26,1,0.000570,NO
27,0,0.007362,NO
28,1,0.002176,NO
29,0,0.001282,NO
30,0,0.001139,NO
31,10,0.094544,NO
32,1,0.000573,NO
33,8,0.003088,NO
34,2,0.002270,NO
35,0,0.005478,NO
36,77,1.000000,NO
37,5,0.002272,NO
38,3,0.014635,NO
39,1,0.001133,NO
40,0,0.003303,NO
41,5,0.004143,NO
42,10,0.263091,NO
43,2,0.006209,NO
44,1,0.001139,NO
45,0,0.001139,NO
46,1,0.004046,NO
47,11,0.043833,NO
48,47,1.000000,NO
49,0,0.001668,NO
50,1,0.004046,NO
51,8,0.001548,NO
52,3,0.001154,NO
53,1,0.002725,NO
54,4,0.002249,NO
55,0,0.014190,NO
56,9,0.031022,NO
57,1,0.004046,NO
58,2,0.004241,NO
59,1,0.000570,NO
60,1,0.000570,NO
61,0,0.000645,NO
62,10,0.014523,NO
63,0,0.002212,NO
64,5,0.007412,NO
65,35,0.999978,NO
66,0,0.004089,NO
67,2,0.004141,NO
68,1,0.003249,NO
69,10,0.031962,NO
70,3,0.002291,NO
71,1,0.014113,NO
72,1,0.007285,NO
73,19,0.991208,NO
74,8,0.001914,NO
75,1,0.001133,NO
76,1,0.002725,NO
77,22,0.610685,NO
78,6,0.004213,NO
79,0,0.000580,NO
80,1,0.000570,NO
81,1,0.002176,NO
82,1,0.004046,NO
83,0,0.002188,NO
84,10,0.008169,NO
85,1,0.001133,NO
86,0,0.000645,NO
87,2,0.002282,NO
88,14,0.063137,NO
89,5,0.655023,NO
90,3,0.001520,NO
91,10,0.010162,NO
92,6,0.004213,NO
93,76,1.000000,NO
94,1,0.000570,NO
95,4,0.012169,NO
96,5,0.010511,NO
97,0,0.001145,NO
98,1,0.007285,NO
99,11,0.021732,NO
100,0,0.005761,NO
101,6,0.002074,NO
102,5,0.004145,NO
103,5,0.001866,NO
104,1,0.007285,NO
105,1,0.004066,NO
106,0,0.007905,NO
107,2,0.004746,NO
108,0,0.004068,NO
109,50,1.000000,NO
110,0,0.002188,NO
111,4,0.003281,NO
112,0,0.002199,NO
113,2,0.002282,NO
114,1,0.027995,NO
115,7,0.009877,NO
116,6,0.001045,NO
117,1,0.000573,NO
118,5,0.002604,NO
