ID,Size,Predicted,Actual
0,5,0.011782,YES
1,6,0.012922,YES
2,5,0.009640,YES
3,17,0.192607,YES
4,24,1.000000,YES
5,3,0.004202,YES
6,18,0.321599,YES
7,9,0.122007,YES
8,23,0.999735,YES
9,7,0.041444,YES
10,8,0.999904,YES
11,1,0.003836,YES
12,2,0.032664,YES
13,1,0.003836,YES
14,2,0.007147,YES
15,41,1.000000,YES
16,7,0.016759,YES
17,15,0.928714,YES
18,34,1.000000,YES
19,3,0.002089,YES
20,4,0.035374,YES
21,1,0.003836,YES
22,27,1.000000,YES
23,6,0.012922,YES
24,4,0.003164,YES
25,11,0.096227,YES
26,1,0.999942,YES
27,7,0.792608,YES
28,28,0.999936,YES
29,34,1.000000,YES
30,8,1.000000,YES
31,15,0.314966,YES
32,3,0.004202,YES
33,14,0.322294,YES
34,17,0.541829,YES
35,5,0.009640,YES
36,1,0.003836,YES
37,27,0.999998,YES
38,2,0.020615,YES
39,4,0.069182,YES
40,29,0.999999,YES
41,26,0.999907,YES
42,24,0.999796,YES
43,3,0.004202,YES
44,11,0.038282,YES
45,52,1.000000,YES
46,15,0.531680,YES
47,23,0.999679,YES
48,14,0.358975,YES
49,100,1.000000,YES
50,31,0.999989,YES
51,18,0.999984,YES
52,10,0.913231,YES
53,3,0.007551,YES
54,13,0.931732,YES
55,53,1.000000,YES
56,1,0.925764,YES
57,2,0.007096,YES
58,6,0.133378,YES
59,2,0.003967,YES
60,4,0.956395,YES
61,1,0.007745,YES
62,6,0.010405,YES
63,22,0.999866,YES
64,30,1.000000,YES
65,1,0.003845,YES
66,3,0.004192,YES
67,18,0.370963,YES
68,6,0.010356,YES
69,8,0.075907,YES
70,4,0.008099,YES
71,14,0.206778,YES
72,19,0.722890,YES
73,7,0.963801,NO
74,1,0.000965,NO
75,0,0.002097,NO
76,13,0.069584,NO
77,1,0.003836,NO
78,1,0.001066,NO
79,1,0.006896,NO
80,97,1.000000,NO
81,2,0.002884,NO
82,13,0.197206,NO
83,1,0.006896,NO
84,7,0.003743,NO
85,10,0.152765,NO
86,0,0.001218,NO
87,0,0.002145,NO
88,1,0.002062,NO
89,1,0.002062,NO
90,1,0.000530,NO
91,16,0.984484,NO
92,1,0.009207,NO
93,0,0.000540,NO
94,0,0.000539,NO
95,4,0.004353,NO
96,1,0.001499,NO
97,10,0.643259,NO
98,1,0.002058,NO
99,1,0.003836,NO
100,0,0.000539,NO
101,5,0.002267,NO
102,14,0.999977,NO
103,7,0.007224,NO
104,1,0.003749,NO
105,0,0.000539,NO
106,2,0.001102,NO
107,0,0.000630,NO
108,4,0.000625,NO
109,5,0.013364,NO
110,5,0.007278,NO
111,4,0.001585,NO
112,7,0.014471,NO
113,0,0.000760,NO
114,0,0.006179,NO
115,1,0.002837,NO
116,9,0.003840,NO
117,0,0.001084,NO
118,21,0.996899,NO
119,2,0.000615,NO
120,9,0.003840,NO
121,1,0.001066,NO
122,18,0.999983,NO
123,21,1.000000,NO
124,1,0.000530,NO
125,11,0.011169,NO
126,1,0.003086,NO
127,4,0.002296,NO
128,27,1.000000,NO
129,7,0.013409,NO
130,39,1.000000,NO
131,28,0.999655,NO
132,7,0.007224,NO
133,0,0.000540,NO
134,1,0.000530,NO
135,6,0.000799,NO
136,1,0.003836,NO
137,1,0.001063,NO
138,1,0.002058,NO
139,8,0.011226,NO
140,4,0.001256,NO
141,0,0.003831,NO
142,8,0.004591,NO
143,0,0.003920,NO
144,1,0.001944,NO
145,3,0.001162,NO
146,1,0.006896,NO
147,1,0.000530,NO
148,1,0.003836,NO
149,1,0.000530,NO
150,0,0.002097,NO
151,10,0.031647,NO
152,0,0.000539,NO
153,4,0.003468,NO
154,3,0.001349,NO
155,4,0.001121,NO
156,1,0.466731,NO
157,1,0.026600,NO
158,1,0.000530,NO
159,69,1.000000,NO
160,35,0.999971,NO
161,1,0.001063,NO
162,1,0.020284,NO
163,2,0.006410,NO
164,1,0.002058,NO
165,0,0.000538,NO
166,7,0.003763,NO
167,1,0.001063,NO
168,0,0.013826,NO
169,2,0.363207,NO
170,3,0.005357,NO
171,3,0.002084,NO
172,4,0.004437,NO
173,108,1.000000,NO
174,1,0.001063,NO
175,9,0.003064,NO
176,4,0.514812,NO
177,1,0.000701,NO
178,23,0.812318,NO
179,0,0.002102,NO
180,17,0.251725,NO
181,10,0.033030,NO
182,0,0.003172,NO
183,1,0.002058,NO
184,10,0.009648,NO
185,15,0.115533,NO
186,13,0.397380,NO
