ID,Size,Predicted,Actual
0,42,1.000000,YES
1,1,0.003619,YES
2,44,1.000000,YES
3,9,0.666377,YES
4,34,1.000000,YES
5,6,0.013265,YES
6,88,1.000000,YES
7,3,0.003954,YES
8,4,0.008753,YES
9,16,0.359026,YES
10,3,0.003927,YES
11,13,0.936179,YES
12,7,0.041137,YES
13,8,0.030104,YES
14,19,0.955263,YES
15,4,0.017028,YES
16,1,0.012257,YES
17,4,0.007782,YES
18,3,0.003954,YES
19,11,0.022105,YES
20,1,0.003619,YES
21,57,1.000000,YES
22,13,0.999943,YES
23,18,1.000000,YES
24,2,0.087705,YES
25,3,0.003927,YES
26,11,0.210224,YES
27,36,1.000000,YES
28,3,0.003954,YES
29,1,0.003619,YES
30,13,0.586342,YES
31,3,0.003927,YES
32,41,1.000000,YES
33,1,1.000000,YES
34,16,0.878784,YES
35,3,0.016632,YES
36,1,0.003619,YES
37,51,1.000000,YES
38,15,0.320015,YES
39,12,0.067930,YES
40,2,0.006810,YES
41,21,0.690813,YES
42,2,0.007736,YES
43,12,0.379218,YES
44,1,0.003619,YES
45,17,1.000000,YES
46,7,0.014427,YES
47,2,0.004229,YES
48,5,0.009215,YES
49,10,0.054776,YES
50,1,0.003644,YES
51,21,0.999873,YES
52,24,0.999733,YES
53,18,0.999885,YES
54,29,0.999996,YES
55,3,0.003954,YES
56,33,1.000000,YES
57,10,0.028101,YES
58,6,0.013265,YES
59,47,1.000000,YES
60,17,0.342414,YES
61,7,0.027187,YES
62,6,0.006993,YES
63,15,0.546060,YES
64,2,0.006878,YES
65,10,0.262711,YES
66,1,0.003619,YES
67,6,0.007041,YES
68,5,0.022196,YES
69,14,0.124420,YES
70,0,0.000494,YES
71,26,0.999986,YES
72,27,0.999981,YES
73,1,0.000485,NO
74,0,0.000862,NO
75,1,0.000687,NO
76,1,0.000481,NO
77,31,1.000000,NO
78,7,0.004418,NO
79,1,0.000976,NO
80,14,0.171562,NO
81,0,0.003176,NO
82,15,0.045245,NO
83,9,0.007378,NO
84,13,0.060412,NO
85,0,0.003835,NO
86,6,0.001767,NO
87,26,0.999998,NO
88,3,0.001201,NO
89,1,0.000983,NO
90,1,0.004101,NO
91,13,0.049790,NO
92,0,0.001137,NO
93,8,0.007222,NO
94,4,0.001317,NO
95,1,0.001926,NO
96,1,0.000481,NO
97,1,0.001912,NO
98,1,0.001912,NO
99,1,0.000976,NO
100,8,0.015922,NO
101,0,0.001137,NO
102,1,0.000983,NO
103,3,0.003078,NO
104,3,0.007185,NO
105,1,0.006624,NO
106,1,0.000485,NO
107,6,0.007041,NO
108,0,0.001964,NO
109,0,0.001978,NO
110,5,0.067068,NO
111,1,0.000485,NO
112,1,0.003619,NO
113,12,0.023609,NO
114,20,0.214162,NO
115,1,0.000481,NO
116,1,0.018208,NO
117,4,0.012326,NO
118,0,0.006848,NO
119,1,0.000976,NO
120,11,0.914950,NO
121,4,0.723147,NO
122,1,0.003619,NO
123,1,0.000976,NO
124,4,0.001872,NO
125,4,0.004120,NO
126,19,0.956729,NO
127,1,0.000481,NO
128,0,0.000995,NO
129,5,0.013049,NO
130,9,0.007570,NO
131,0,0.000498,NO
132,1,0.001912,NO
133,7,0.039948,NO
134,2,0.001986,NO
135,4,0.001885,NO
136,1,0.003619,NO
137,3,0.005649,NO
138,3,0.010554,NO
139,1,0.000481,NO
140,28,1.000000,NO
141,3,0.000955,NO
142,25,0.999891,NO
143,3,0.007234,NO
144,1,0.001926,NO
145,1,0.003644,NO
146,27,0.999944,NO
147,7,0.003462,NO
148,14,0.854152,NO
149,11,0.881491,NO
150,1,0.001912,NO
151,14,0.188226,NO
152,6,0.002048,NO
153,0,0.000490,NO
154,0,0.001003,NO
155,1,0.000546,NO
156,1,0.002727,NO
157,9,0.178304,NO
158,11,0.009972,NO
159,1,0.000976,NO
160,1,0.001107,NO
161,5,0.006141,NO
162,1,0.000976,NO
163,13,0.014041,NO
164,1,0.000485,NO
165,3,0.007185,NO
166,2,0.000914,NO
167,0,0.006801,NO
168,10,0.044419,NO
169,0,0.002800,NO
170,0,0.000560,NO
171,4,0.406496,NO
172,2,0.006830,NO
173,4,0.005931,NO
174,0,0.001948,NO
175,2,0.003522,NO
176,17,0.481838,NO
177,23,0.999478,NO
178,1,0.000983,NO
179,8,0.005491,NO
180,4,0.005220,NO
181,9,0.034425,NO
182,9,0.116836,NO
183,3,0.010267,NO
184,0,0.002226,NO
185,1,0.009426,NO
186,0,0.000570,NO
187,4,0.002440,NO
188,5,0.016444,NO
189,38,1.000000,NO
190,0,0.531469,NO
191,2,0.010342,NO
192,1,0.018085,NO
193,13,0.036112,NO
194,0,0.000498,NO
195,23,0.999974,NO
196,0,0.021252,NO
197,1,0.001912,NO
198,8,0.012527,NO
199,6,0.002844,NO
200,4,0.002092,NO
201,2,0.012615,NO
202,7,0.003462,NO
203,1,0.006669,NO
204,0,0.000494,NO
205,1,0.000485,NO
206,8,0.002739,NO
207,0,0.000560,NO
208,1,0.003619,NO
209,15,0.160017,NO
210,1,0.000481,NO
211,2,0.006830,NO
212,3,0.001060,NO
213,4,0.001632,NO
214,5,0.032999,NO
215,1,0.000967,NO
216,7,0.006408,NO
217,0,0.002226,NO
218,1,0.000983,NO
219,14,0.096634,NO
220,1,0.000481,NO
221,3,0.006229,NO
222,1,0.000485,NO
223,9,0.103050,NO
224,1,0.002435,NO
225,1,0.001926,NO
226,10,0.036898,NO
227,3,0.001938,NO
228,0,0.002985,NO
229,4,0.019998,NO
230,16,0.954085,NO
231,2,0.001014,NO
232,14,0.101831,NO
233,0,0.001003,NO
234,0,0.001010,NO
235,1,0.891715,NO
236,3,0.007185,NO
237,1,0.004931,NO
238,0,0.001964,NO
239,1,0.001926,NO
240,2,0.000563,NO
241,0,0.001964,NO
242,6,0.021515,NO
243,10,0.075532,NO
244,9,0.029737,NO
245,4,0.003163,NO
246,0,0.000992,NO
247,3,0.000962,NO
248,8,0.001162,NO
249,1,0.000481,NO
250,0,0.000494,NO
251,0,0.001003,NO
252,1,0.346276,NO
253,0,0.005296,NO
254,1,0.000481,NO
255,1,0.001926,NO
256,4,0.006602,NO
257,4,0.020078,NO
258,15,0.761564,NO
259,1,0.006624,NO
260,1,0.000481,NO
261,1,0.006624,NO
262,0,0.000560,NO
263,1,0.000983,NO
264,9,0.895279,NO
265,2,0.002335,NO
266,1,0.000976,NO
267,27,1.000000,NO
268,1,0.857954,NO
269,0,0.001964,NO
270,1,0.000481,NO
271,1,0.000485,NO
272,4,0.001487,NO
273,5,0.004882,NO
274,0,0.000995,NO
275,10,0.010396,NO
276,6,0.003025,NO
277,1,0.003619,NO
278,0,0.004211,NO
279,6,0.000864,NO
