ID,Size,Predicted,Actual
0,42,1.000000,YES
1,1,0.008938,YES
2,44,1.000000,YES
3,9,0.959072,YES
4,34,1.000000,YES
5,6,0.029134,YES
6,88,1.000000,YES
7,3,0.010592,YES
8,4,0.020125,YES
9,16,0.827511,YES
10,3,0.009936,YES
11,13,0.959170,YES
12,7,0.070308,YES
13,8,0.082159,YES
14,19,0.985047,YES
15,4,0.082348,YES
16,1,0.050433,YES
17,4,0.018456,YES
18,3,0.010592,YES
19,11,0.049881,YES
20,1,0.008938,YES
21,57,1.000000,YES
22,13,0.999999,YES
23,18,1.000000,YES
24,2,0.235702,YES
25,3,0.009936,YES
26,11,0.678139,YES
27,36,1.000000,YES
28,3,0.010592,YES
29,1,0.008938,YES
30,13,0.825865,YES
31,3,0.009936,YES
32,41,1.000000,YES
33,1,1.000000,YES
34,16,0.974084,YES
35,3,0.032656,YES
36,1,0.008938,YES
37,51,1.000000,YES
38,15,0.727864,YES
39,12,0.206164,YES
40,2,0.014624,YES
41,21,0.842256,YES
42,2,0.018052,YES
43,12,0.699910,YES
44,1,0.008938,YES
45,17,1.000000,YES
46,7,0.032901,YES
47,2,0.010782,YES
48,5,0.021081,YES
49,10,0.146653,YES
50,1,0.009529,YES
51,21,0.999998,YES
52,24,0.999921,YES
53,18,0.999945,YES
54,29,1.000000,YES
55,3,0.010592,YES
56,33,1.000000,YES
57,10,0.055427,YES
58,6,0.029134,YES
59,47,1.000000,YES
60,17,0.866990,YES
61,7,0.154347,YES
62,6,0.013817,YES
63,15,0.827945,YES
64,2,0.016552,YES
65,10,0.709443,YES
66,1,0.008938,YES
67,6,0.014725,YES
68,5,0.042965,YES
69,14,0.455150,YES
70,0,0.000659,YES
71,26,0.999999,YES
72,27,0.999996,YES
73,1,0.000706,NO
74,0,0.001205,NO
75,1,0.000862,NO
76,1,0.000662,NO
77,31,1.000000,NO
78,7,0.009956,NO
79,1,0.001878,NO
80,14,0.348210,NO
81,0,0.015325,NO
82,15,0.147689,NO
83,9,0.010631,NO
84,13,0.171338,NO
