ID,Size,Predicted,Actual
0,12,0.329910,NO
1,0,0.001524,NO
2,0,0.000712,NO
3,2,0.000611,NO
4,11,0.010302,NO
5,0,0.001674,NO
6,1,0.001802,NO
7,6,0.002737,NO
8,1,0.003952,NO
9,4,0.001153,NO
10,1,0.002008,NO
11,1,0.007816,NO
12,3,0.013718,NO
13,0,0.001425,NO
14,8,0.039098,NO
15,5,0.138872,NO
16,1,0.001672,NO
17,2,0.013346,NO
18,1,0.003952,NO
19,0,0.000598,NO
20,7,0.043301,NO
21,9,0.011159,NO
22,0,0.008436,NO
23,1,0.000638,NO
24,1,0.012931,NO
25,0,0.000639,NO
26,1,0.002008,NO
27,11,0.335091,NO
28,1,0.002008,NO
29,5,0.004001,NO
30,18,0.852875,NO
31,0,0.001199,NO
32,1,0.000592,NO
33,16,1.000000,NO
34,2,0.000659,NO
35,8,0.002577,NO
36,0,0.007828,NO
37,0,0.002015,NO
38,17,0.647181,NO
39,0,0.013952,NO
40,11,0.017779,NO
41,4,0.004806,NO
42,26,0.999656,NO
43,1,0.001672,NO
44,1,0.012931,NO
45,3,0.010418,NO
46,2,0.051159,NO
47,16,0.358651,NO
48,3,0.004021,NO
49,3,0.003539,NO
50,4,0.001243,NO
51,1,0.001672,NO
52,1,0.012931,NO
53,11,0.014363,NO
54,16,0.168678,NO
55,8,0.012236,NO
56,6,0.001836,NO
57,6,0.053603,NO
58,1,0.003952,NO
59,9,0.046595,NO
60,1,0.001802,NO
61,0,0.000598,NO
62,9,0.020207,NO
63,0,0.002315,NO
64,1,0.010162,NO
65,3,0.000902,NO
66,1,0.000592,NO
67,5,0.008884,NO
68,0,0.007984,NO
69,0,0.000598,NO
70,0,0.013952,NO
71,1,0.000592,NO
72,1,0.002008,NO
73,28,0.996534,NO
74,8,0.006733,NO
75,1,0.001672,NO
76,53,1.000000,NO
77,0,0.000598,NO
78,5,0.032062,NO
79,1,0.000592,NO
80,0,0.015520,NO
81,9,0.051641,NO
82,0,0.000598,NO
83,3,0.019751,NO
84,7,0.004517,NO
85,0,0.000712,NO
86,1,0.002675,NO
87,0,0.000593,NO
88,4,0.011564,NO
89,4,0.196329,NO
90,2,0.004398,NO
91,2,0.011837,NO
92,22,0.992218,NO
93,0,0.006151,NO
94,7,0.013651,NO
95,8,0.993347,NO
96,9,0.042620,NO
97,0,0.003385,NO
98,6,0.004475,NO
99,11,0.902559,NO
100,50,1.000000,NO
101,1,0.000638,NO
102,3,0.014235,NO
103,7,0.004517,NO
104,1,0.003952,NO
105,1,0.001672,NO
106,1,0.007816,NO
107,1,0.000711,NO
108,1,0.008422,NO
109,0,0.000593,NO
110,0,0.000955,NO
111,0,0.000593,NO
112,0,0.013952,NO
113,6,0.005579,NO
114,1,0.012802,NO
115,1,0.001672,NO
116,0,0.000598,NO
117,0,0.004056,NO
118,0,0.000712,NO
119,0,0.003959,NO
120,6,0.015896,NO
121,1,0.001672,NO
122,1,0.012821,NO
123,0,0.003736,NO
124,0,0.000820,NO
125,1,0.000711,NO
126,0,0.002015,NO
127,1,0.001672,NO
128,8,0.065398,NO
129,2,0.010270,NO
130,1,0.000592,NO
131,1,0.012931,NO
132,3,0.007066,NO
133,1,0.001423,NO
134,1,0.000592,NO
135,1,0.000592,NO
136,13,0.485859,NO
137,37,1.000000,NO
138,1,0.005460,NO
139,1,0.003952,NO
140,7,0.031755,NO
141,3,0.006957,NO
142,6,0.009885,NO
143,0,0.001199,NO
144,4,0.019183,NO
145,12,0.231124,NO
146,0,0.013952,NO
147,7,0.964923,NO
148,6,0.002330,NO
149,1,0.000592,NO
150,6,0.013121,NO
151,0,0.012823,NO
152,18,0.963527,NO
153,3,0.032602,NO
154,8,0.034065,NO
155,7,0.002041,NO
156,0,0.000713,NO
157,1,0.001787,NO
158,8,0.068303,NO
159,1,0.003952,NO
160,1,0.009375,NO
161,0,0.003959,NO
162,8,0.038539,NO
163,3,0.006957,NO
164,6,0.003517,NO
165,1,0.003952,NO
166,10,0.005345,NO
167,5,0.001869,NO
168,6,0.030846,NO
169,0,0.001689,NO
170,4,0.015124,NO
171,1,0.003952,NO
172,0,0.000820,NO
173,9,0.998077,NO
174,19,0.948486,NO
175,0,0.001805,NO
176,13,0.066306,NO
177,1,0.057655,NO
178,10,0.040232,NO
179,18,0.587741,NO
180,9,0.005682,NO
181,4,0.015013,NO
182,1,0.023749,NO
183,7,0.031755,NO
184,8,0.205584,NO
185,0,0.003993,NO
186,4,0.012728,NO
187,0,0.000712,NO
188,0,0.003959,NO
189,1,0.001672,NO
190,2,0.074522,NO
191,2,0.001726,NO
192,14,0.027072,NO
193,32,1.000000,NO
194,3,0.004844,NO
195,9,0.065424,NO
196,0,0.007828,NO
197,1,0.954810,NO
198,3,0.023223,NO
199,16,0.789402,NO
200,41,1.000000,NO
201,1,0.007816,NO
202,7,0.472922,NO
203,1,0.000818,NO
