ID,Size,Predicted,Actual
0,1,0.005110,NO
1,97,0.100000,NO
2,5,0.027176,NO
3,1,0.005110,NO
4,7,0.010000,NO
5,3,0.000000,NO
6,1,0.052461,NO
7,1,0.001104,NO
8,1,0.001104,NO
9,0,0.005628,NO
10,0,0.000000,NO
11,1,0.003704,NO
12,1,0.005110,NO
13,1,0.001104,NO
14,1,0.005110,NO
15,2,0.116272,NO
16,2,0.069894,NO
17,4,0.000000,NO
18,12,0.000000,NO
19,13,0.377595,NO
20,18,0.462833,NO
21,2,0.007516,NO
22,0,0.000000,NO
23,0,0.000000,NO
24,0,0.005628,NO
25,15,0.026667,NO
26,1,0.003704,NO
27,5,0.000000,NO
28,17,0.000000,NO
29,13,0.000000,NO
30,33,0.020000,NO
31,12,0.000000,NO
32,0,0.006848,NO
33,0,0.005628,NO
34,5,0.000000,NO
35,17,0.240000,NO
36,13,0.315476,NO
37,6,0.452789,NO
38,10,0.356036,NO
39,2,0.103170,NO
40,7,0.050000,NO
41,1,0.037918,NO
42,1,0.005110,NO
43,1,0.003704,NO
44,0,0.000000,NO
45,1,0.001104,NO
46,1,0.005110,NO
47,0,0.000000,NO
48,1,0.037918,NO
49,0,0.000000,NO
50,0,0.000000,NO
51,2,0.069894,NO
52,0,0.000000,NO
53,9,0.045524,NO
54,2,0.007516,NO
55,14,0.301992,NO
56,1,0.001104,NO
57,1,0.003704,NO
58,5,0.020969,NO
59,13,0.528405,NO
60,18,0.505833,NO
61,3,0.000000,NO
62,5,0.000000,NO
63,1,0.001104,NO
64,0,0.000000,NO
65,1,0.037918,NO
66,2,0.006650,NO
67,2,0.000000,NO
68,1,0.037918,NO
69,20,0.000000,NO
70,9,0.276667,NO
71,0,0.000000,NO
72,3,0.000000,NO
73,1,0.043819,NO
74,10,0.000000,NO
75,1,0.005110,NO
76,1,0.003704,NO
77,7,0.000000,NO
78,1,0.005110,NO
79,0,0.000000,NO
80,1,0.001104,NO
81,1,0.003704,NO
82,1,0.003704,NO
83,6,0.000000,NO
84,5,0.150000,NO
85,1,0.001104,NO
86,12,0.000000,NO
87,1,0.037918,NO
88,1,0.005110,NO
89,1,0.005110,NO
90,2,0.000000,NO
91,1,0.005110,NO
92,31,0.170000,NO
93,8,0.000000,NO
94,1,0.001104,NO
95,1,0.001104,NO
96,2,0.000000,NO
97,4,0.000000,NO
98,10,0.000000,NO
99,3,0.018289,NO
100,8,0.000000,NO
101,11,0.455381,NO
102,2,0.000000,NO
103,6,0.000000,NO
104,1,0.037918,NO
105,0,0.000000,NO
106,1,0.001104,NO
107,0,0.018277,NO
108,0,0.000000,NO
109,1,0.005110,NO
110,0,0.000000,NO
111,6,0.000000,NO
112,0,0.006848,NO
113,0,0.000000,NO
114,1,0.005110,NO
115,12,0.010537,NO
116,1,0.130308,NO
117,3,0.088909,NO
118,1,0.001104,NO
119,0,0.000000,NO
120,2,0.116272,NO
121,1,0.037918,NO
122,2,0.116272,NO
123,7,0.000000,NO
124,7,0.042509,NO
125,1,0.005110,NO
126,1,0.005110,NO
127,0,0.018277,NO
128,1,0.003704,NO
129,1,0.003704,NO
130,3,0.018289,NO
131,1,0.130308,NO
132,0,0.000000,NO
133,1,0.037918,NO
134,10,0.000000,NO
135,1,0.043819,NO
136,1,0.001104,NO
137,0,0.000000,NO
138,3,0.000000,NO
139,1,0.003704,NO
140,1,0.130308,NO
141,13,0.056667,NO
142,15,0.000000,NO
143,1,0.037918,NO
144,10,0.000000,NO
145,8,0.000000,NO
146,1,0.003704,NO
147,1,0.001104,NO
148,4,0.000000,NO
149,9,0.000000,NO
150,5,0.000222,NO
151,2,0.000000,NO
152,1,0.037918,NO
153,5,0.000000,NO
154,2,0.007516,NO
155,0,0.000000,NO
156,1,0.005110,NO
157,1,0.003704,NO
158,4,0.000000,NO
159,1,0.003704,NO
160,1,0.005110,NO
161,10,0.165788,NO
162,1,0.001104,NO
163,1,0.001104,NO
164,6,0.024020,NO
165,0,0.006848,NO
166,1,0.001104,NO
167,4,0.000000,NO
168,5,0.490216,NO
169,12,0.000000,NO
170,8,0.351939,NO
171,1,0.037918,NO
172,1,0.130308,NO
173,1,0.001104,NO
174,1,0.003704,NO
175,1,0.005110,NO
176,4,0.000000,NO
177,1,0.005110,NO
178,14,0.244187,NO
179,27,0.030000,NO
180,1,0.005110,NO
181,1,0.130308,NO
182,4,0.209167,NO
183,32,0.040000,NO
184,1,0.001104,NO
185,0,0.000000,NO
186,1,0.001104,NO
187,0,0.000000,NO
188,2,0.116272,NO
189,3,0.018289,NO
190,6,0.081000,NO
191,5,0.000000,NO
192,1,0.003704,NO
193,6,0.170000,NO
194,2,0.069894,NO
195,1,0.005110,NO
196,1,0.000000,NO
197,0,0.000000,NO
198,6,0.000000,NO
199,1,0.001104,NO
200,1,0.005110,NO
201,1,0.001104,NO
202,1,0.005110,NO
203,1,0.001104,NO
204,42,0.015000,NO
205,0,0.005628,NO
206,1,0.001104,NO
207,5,0.027176,NO
208,1,0.003704,NO
209,9,0.000000,NO
210,3,0.023965,NO
211,7,0.000000,NO
212,1,0.001104,NO
213,8,0.108703,NO
214,7,0.102239,NO
215,0,0.000000,NO
216,0,0.000000,NO
217,6,0.025728,NO
218,2,0.000000,NO
219,1,0.000000,NO
220,12,0.450000,NO
221,0,0.000000,NO
222,11,0.070000,NO
223,1,0.003704,NO
224,6,0.210376,NO
225,0,0.006848,NO
226,1,0.005110,NO
227,3,0.023965,NO
228,1,0.001104,NO
229,1,0.005110,NO
230,0,0.006848,NO
231,13,0.329952,NO
232,1,0.005110,NO
233,0,0.005628,NO
234,10,0.003000,NO
235,4,0.207798,NO
236,13,0.020000,NO
237,1,0.001104,NO
238,3,0.000000,NO
239,1,0.001104,NO
240,0,0.000000,NO
241,7,0.000000,NO
242,11,0.000000,NO
243,0,0.006848,NO
244,0,0.000000,NO
245,5,0.179375,NO
246,9,0.045524,NO
247,10,0.000000,NO
248,12,0.102627,NO
249,6,0.000000,NO
250,4,0.000000,NO
251,0,0.006848,NO
252,0,0.005628,NO
253,10,0.000000,NO
254,3,0.000000,NO
255,5,0.027176,NO
256,2,0.007516,NO
257,4,0.000211,NO
258,1,0.005110,NO
259,4,0.018975,NO
260,29,0.000000,NO
261,1,0.003704,NO
262,15,0.000000,NO
263,13,0.235833,NO
264,0,0.000000,NO
265,1,0.005110,NO
266,15,0.386667,NO
267,1,0.005110,NO
268,1,0.005110,NO
269,1,0.001104,NO
270,30,0.020000,NO
271,0,0.006848,NO
272,9,0.020000,NO
273,3,0.088909,NO
274,49,0.070000,NO
275,5,0.000000,NO
276,4,0.000000,NO
277,4,0.010328,NO
278,16,0.000000,NO
279,1,0.001104,NO
280,12,0.000000,NO
281,7,0.000000,NO
282,1,0.000084,NO
283,1,0.003704,NO
284,4,0.000000,NO
285,3,0.000000,NO
286,0,0.000000,NO
287,1,0.052461,NO
288,11,0.010000,NO
289,1,0.001104,NO
290,3,0.000000,NO
291,1,0.005110,NO
292,1,0.003704,NO
293,1,0.003704,NO
294,1,0.001104,NO
295,5,0.020969,NO
296,1,0.005110,NO
297,1,0.003704,NO
298,0,0.000000,NO
299,0,0.000000,NO
300,7,0.000000,NO
301,42,0.000000,NO
302,9,0.170706,NO
303,25,0.147667,NO
304,0,0.000000,NO
305,14,0.000000,NO
306,2,0.000000,NO
307,5,0.019966,NO
308,0,0.000000,NO
309,2,0.006650,NO
310,0,0.000000,NO
311,12,0.087000,NO
312,4,0.000000,NO
313,7,0.000000,NO
314,5,0.019966,NO
315,9,0.014589,NO
316,0,0.000000,NO
317,0,0.000000,NO
318,0,0.000000,NO
319,9,0.074708,NO
320,16,0.110000,NO
321,0,0.006848,NO
322,4,0.313714,NO
323,0,0.000000,NO
324,11,0.256238,NO
325,0,0.006848,NO
326,8,0.298353,NO
327,2,0.255998,NO
328,1,0.003704,NO
329,1,0.001104,NO
330,0,0.000000,NO
331,9,0.200000,NO
332,5,0.027176,NO
333,0,0.005628,NO
